,License #,is_ADU_builder,ADU_performance_score,Bldg-New_count,Bldg-Alter/Repair_count,Bldg-Addition_count,2020_proj_count,2019_proj_count,2018_proj_count,2017_proj_count,2016_proj_count,2015_proj_count,2014_proj_count,2013_proj_count,2020_performance,2019_performance,2018_performance,2017_performance,2016_performance,2015_performance,2014_performance,2013_performance,2020_avg_numb_insp,2019_avg_numb_insp,2018_avg_numb_insp,2017_avg_numb_insp,2016_avg_numb_insp,2015_avg_numb_insp,2014_avg_numb_insp,2013_avg_numb_insp,numb_revs,rate,Home Additions,New Constructions,Garage Constructions,< $5k,$5k-$20k,$20k-$50k,$50k-$100k,$250k-$500k,experience,non_ADU_proj_count,non_ADU_avg_insp,w_avg_time_per_insp,avg_construction_time,non_ADU_avg_time_per_insp,ADU_proj_count,non_ADU_avg_eval,BusinessType,BusinessName,Address,City,State,ZIP Code,County,PhoneNumber,IssueDate,ExpirationDate,Classification(s),Status,SuretyCompany,ContractorBondNumber,BondEffectiveDate,BondCancellationDate,WorkersCompCoverageType,WorkersCompInsuranceCompany,WorkersCompPolicyNumber,EffectiveDate,ExpirationDate1,CancellationDate,WorkersCompSuspendDate
282,1021337.0,True,18.73360101719869,9.0,3.0,3.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,17.03030303030303,23.228943107546048,11.47777777777778,0.0,0.0,0.0,0.0,0.0,11.5,12.9,12.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,12.0,12.333333333333334,20.728542439843228,225.5,20.60041159140424,3.0,112333.33333333333,Corporation,MGBD INC,5940 OAK AVE #1442,TEMPLE CITY,CA,91780.0,Los Angeles,(626) 226 8122,12/01/2016,12/31/2020,B,CLEAR,WESCO INSURANCE COMPANY,04WB098523,11/17/2018,,Exempt,,,03/30/2020,,,
283,1002953.0,True,8.333333333333334,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,25.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1.0,10.0,25.0,250.0,25.0,1.0,36000.0,Sole Owner,STEIN GARY,13902 OTSEGO ST,SHERMAN OAKS,CA,91423.0,Los Angeles,(310) 561 9093,04/16/2015,04/30/2021,B,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G100330234103,04/23/2020,,Exempt,,,03/21/2019,,,
284,610473.0,True,20.32482622678701,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21.62091503267974,0.0,0.0,12.714285714285714,26.22222222222222,0.0,0.0,0.0,13.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2.0,8.0,18.48064540281521,162.5,19.46825396825397,2.0,16250.0,,,,,,,,,,,,,,,,,,,,,,,
285,901842.0,True,31.347240259740254,0.0,12.0,11.0,1.0,3.0,7.0,5.0,1.0,3.0,3.0,0.0,9.0,16.705026455026456,28.50481859410431,22.89,9.181818181818182,20.416666666666668,30.375757575757575,0.0,4.0,9.333333333333334,6.714285714285714,10.6,11.0,5.0,7.666666666666667,0.0,0.0,-1.0,16.0,0.0,0.0,28.0,57.0,19.0,3.0,0.0,2343.0,21.0,7.190476190476191,21.916536799085584,158.52380952380952,22.655138115852406,2.0,38000.0,Corporation,SOUTH LAND REMODELING INC,10770 DES MOINES AVE,NORTHRIDGE,CA,91326.0,Los Angeles,(818) 574 8086,08/11/2007,08/31/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC8006053,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9123165,01/25/2015,01/25/2021,,
286,929539.0,True,25.71428571428572,2.0,6.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,14.183333333333334,20.65714285714286,21.688888888888886,16.6,0.0,8.5,0.0,0.0,11.5,6.0,8.666666666666666,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666.0,9.0,7.555555555555555,17.133449649597257,130.55555555555554,16.74814814814815,1.0,49000.0,,,,,,,,,,,,,,,,,,,,,,,
287,905605.0,True,16.84375,1.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,44.25,17.820075757575758,12.25,22.5,0.0,13.0,0.0,0.0,4.0,18.0,8.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667.0,5.0,11.2,26.502748795208905,214.4,22.354545454545455,2.0,81920.0,Corporation,R B REMODELING & CONSTRUCTION,433 SOUTH CITRUS AVE,LOS ANGELES,CA,90036.0,Los Angeles,(800) 921 7909,10/25/2007,03/31/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100212471,01/01/2016,,Workers' Compensation Insurance,CALIFORNIA INSURANCE COMPANY,4687905301,10/07/2013,10/07/2020,,
288,693448.0,True,20.9,0.0,19.0,2.0,0.0,0.0,1.0,3.0,4.0,11.0,1.0,1.0,0.0,0.0,20.9,16.46428571428571,21.71129385964912,16.24502164502164,8.333333333333334,23.9,0.0,0.0,10.0,5.0,13.25,5.181818181818182,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,20.0,7.05,17.643749570647557,122.35,17.35833020050125,1.0,20370.05,,,,,,,,,,,,,,,,,,,,,,,
289,992504.0,True,32.666666666666664,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.666666666666664,0.0,21.363636363636363,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.0,1.0,11.0,21.363636363636363,235.0,21.363636363636363,1.0,14000.0,Corporation,OSHRI CONSTRUCTION INC,17548 TULSA STREET,GRANADA HILLS,CA,91344.0,Los Angeles,(818) 366 3824,04/29/2014,04/30/2022,B,CLEAR,SURETEC INDEMNITY COMPANY,213046,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9108677,08/05/2017,08/05/2020,,
290,938552.0,True,8.4,0.0,7.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,10.5,22.744444444444444,0.0,11.4,15.6,0.0,0.0,0.0,10.0,5.666666666666667,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1847.0,6.0,5.333333333333333,18.488992780587093,99.16666666666667,17.97222222222222,1.0,18333.333333333332,Corporation,NEW GENERATION HOME IMPROVEMENTS INC,5805 WHITE OAK AVE #18431,ENCINO,CA,91416.0,Los Angeles,(310) 744 5933,10/06/2009,02/28/2022,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100237078,01/01/2016,,Workers' Compensation Insurance,BENCHMARK INSURANCE COMPANY,CST5017902,12/01/2019,12/01/2020,,
291,1020146.0,True,11.3,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.875,11.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,1.0,8.0,16.875,135.0,16.875,1.0,25000.0,,,,,,,,,,,,,,,,,,,,,,,
292,750550.0,True,28.428571428571427,0.0,4.0,4.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,28.428571428571427,14.244444444444445,19.714285714285715,22.816666666666666,41.0,0.0,0.0,0.0,14.0,8.666666666666666,7.0,5.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,7.0,7.285714285714286,18.866768479255683,150.71428571428572,21.297278911564625,1.0,20857.14285714286,Partnership,PERFORMANCE CONSTRUCTION,7767 VARIEL AVENUE,CANOGA PARK,CA,91304.0,Los Angeles,(818) 704 6730,06/10/1998,06/30/2020,B,CLEAR,SURETEC INDEMNITY COMPANY,454017,04/15/2018,,Exempt,,,05/21/2018,,,
293,951122.0,True,19.984785615491013,1.0,9.0,4.0,0.0,2.0,4.0,5.0,0.0,2.0,1.0,0.0,0.0,19.083333333333332,16.8125,24.414676434676437,0.0,17.1875,21.25,0.0,0.0,18.0,11.0,9.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,10.0,6.9,20.09867634656704,150.2,20.344838217338218,4.0,47595.0,Corporation,LIGHTNING CONSTRUCTION & DESIGN INC,6047 TAMPA AVE #303,TARZANA,CA,91356.0,Los Angeles,(844) 560 7886,08/12/2010,08/31/2020,B,CLEAR,SURETEC INDEMNITY COMPANY,140818,04/15/2019,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9117672,11/13/2014,11/13/2020,,
294,1034506.0,True,9.423076923076923,0.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.928846153846152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,5.0,5.8,24.20887934478626,155.4,24.43,1.0,20200.0,Corporation,ABC HOME BUILDERS INC,6140 RHODES AVENUE,NORTH HOLLYWOOD,CA,91606.0,Los Angeles,(213) 840 6260,01/02/2018,01/31/2022,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100376094,12/28/2017,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9231854,05/22/2018,05/22/2020,,
295,992179.0,True,18.007957068837896,0.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,17.692857142857143,13.25,15.3,0.0,14.166666666666666,0.0,0.0,0.0,12.0,4.0,10.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,17.0,14.0,6.0,0.0,0.0,1846.0,2.0,5.0,13.520571365541583,69.0,13.708333333333332,3.0,4500.0,Corporation,C A RESTORATION AND CONSTRUCTION,22250 VALERIO STREET,CANOGA PARK,CA,91303.0,Los Angeles,(888) 316 6861,04/17/2014,04/30/2022,B,CLEAR,SURETEC INDEMNITY COMPANY,243862,03/10/2017,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9227910,02/16/2018,02/16/2021,,
296,990821.0,True,14.06250359298649,0.0,9.0,2.0,0.0,1.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,25.142857142857142,15.542857142857143,25.372727272727275,0.0,26.33888888888889,0.0,0.0,0.0,7.0,13.666666666666666,12.0,0.0,6.0,0.0,0.0,0.0,-1.0,9.0,0.0,0.0,12.0,8.0,3.0,3.0,1.0,1820.0,8.0,6.25,25.766978642240904,183.375,26.250054112554114,3.0,38125.0,Sole Owner,RENOVATIO CUSTOM BUILD,1330 N ORANGE DRIVE #204,LOS ANGELES,CA,90028.0,Los Angeles,(805) 304 7309,02/21/2014,02/28/2022,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100480372,02/12/2020,,Exempt,,,05/28/2020,,,
297,821150.0,True,19.4,0.0,16.0,2.0,0.0,2.0,5.0,1.0,1.0,5.0,1.0,3.0,0.0,31.75,25.426969696969696,22.428571428571427,10.4,21.883333333333333,10.75,14.166666666666666,0.0,4.5,7.4,7.0,5.0,6.0,4.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628.0,17.0,5.647058823529412,24.791624379421958,128.23529411764707,21.572358034122736,1.0,34376.470588235294,,,,,,,,,,,,,,,,,,,,,,,
298,910993.0,True,18.1446128154927,1.0,7.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,27.515151515151516,17.492914979757085,0.0,25.38095238095238,33.75,36.0,0.0,0.0,8.5,22.5,0.0,6.5,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323.0,8.0,6.75,28.772227134982284,205.75,30.661525974025974,2.0,23000.0,Corporation,MC&Y CONSTRUCTION INC,13351 RIVERSIDE DRIVE #414,SHERMAN OAKS,CA,91423.0,Los Angeles,(818) 980 5570,02/20/2008,06/30/2022,B,CLEAR,WESCO INSURANCE COMPANY,04WB027500,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9219995,11/01/2017,11/01/2020,,
299,709722.0,True,10.448793322446017,8.0,7.0,6.0,0.0,3.0,0.0,2.0,2.0,9.0,4.0,1.0,0.0,18.286195286195287,0.0,14.166666666666668,35.40972222222222,26.183525733525737,35.05238095238095,26.61904761904762,0.0,16.0,0.0,6.0,8.5,15.222222222222221,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.0,19.0,13.052631578947368,26.099063594467633,358.4736842105263,27.983612440191383,2.0,150084.31578947368,Sole Owner,ROSALES JOSE ANGEL CONSTRUCTION,10430 SCOVILLE AVE,SUNLAND,CA,91040.0,Los Angeles,(818) 269 8292,07/13/1995,07/31/2021,B,CLEAR,SURETEC INDEMNITY COMPANY,142312,12/12/2019,,Workers' Compensation Insurance,EVEREST PREMIER INSURANCE COMPANY,7600020048201,02/01/2020,02/01/2021,,
300,868799.0,True,15.620689655172416,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.620689655172415,0.0,39.888888888888886,47.5,0.0,0.0,0.0,0.0,29.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,2.0,6.5,42.48174074074073,274.5,43.69444444444444,1.0,95500.0,Corporation,HORIZON CONSTRUCTION & DEVELOPMENT CORP,843 NORTH KEMP STREET,BURBANK,CA,91505.0,Los Angeles,(818) 326 9592,12/06/2005,01/31/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100187512,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9255236,06/05/2019,06/05/2020,,
301,949051.0,True,13.764705882352942,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,13.764705882352942,0.0,40.5,49.666666666666664,10.75,0.0,0.0,0.0,17.0,0.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2211.0,3.0,5.666666666666667,38.41928522099448,217.33333333333334,33.638888888888886,1.0,193333.33333333334,Corporation,JUAREZ CONSTRUCTION INC,P O BOX 5272,WHITTIER,CA,906075272.0,Los Angeles,(562) 789 1937,06/22/2010,06/30/2020,B,CLEAR,WESCO INSURANCE COMPANY,04WB085941,05/11/2017,,Exempt,,,09/19/2019,,,
302,572426.0,True,18.70953120953121,1.0,3.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,30.6875,20.363636363636363,0.0,16.54861111111111,0.0,0.0,12.708333333333332,0.0,8.0,11.0,0.0,8.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.0,5.0,7.0,27.70336218793125,148.6,20.452777777777776,2.0,64600.0,Sole Owner,JAMES TERRY R,6226 ACACIA ST,LOS ANGELES,CA,90056.0,Los Angeles,(323) 292 6693,07/07/1989,07/31/2021,B,CLEAR,SURETEC INDEMNITY COMPANY,224836,01/01/2016,,Workers' Compensation Insurance,NORGUARD INSURANCE COMPANY,TEWC034197,06/27/2019,06/27/2020,,
303,962603.0,True,10.482758620689655,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35249042145594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.0,1.0,9.0,32.22222222222222,290.0,32.22222222222222,1.0,10000.0,Corporation,TATEMONO CONSTRUCTION INC,4426 PACIFIC COAST HWY,TORRANCE,CA,90505.0,Los Angeles,(213) 220 4613,06/27/2011,06/30/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100278534,01/01/2016,,Exempt,,,06/25/2019,,,
304,902319.0,True,12.502438324727484,0.0,9.0,5.0,0.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,15.666666666666666,12.404761904761905,13.775757575757575,14.518518518518519,11.7,10.166666666666666,11.875,0.0,6.0,14.25,9.0,5.666666666666667,10.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2659.0,11.0,8.0,13.751818762062987,106.54545454545455,13.299196510560144,3.0,35545.454545454544,Corporation,PACIFIC BLUE CONSTRUCTION INC,16060 VENTURA BLVD #105-256,ENCINO,CA,91436.0,Los Angeles,(818) 984 4850,08/21/2007,08/31/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC5002852,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,1899576,05/01/2014,05/01/2021,,
305,566676.0,True,45.55555555555556,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.55555555555556,0.0,0.0,0.0,0.0,25.625,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2702.0,1.0,8.0,25.625,205.0,25.625,1.0,47200.0,Sole Owner,TOTAL CONSTRUCTION,25263 DE WOLFE RD,SANTA CLARITA,CA,91321.0,Los Angeles,(213) 705 8048,05/02/1989,05/31/2021,B,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G100131694964,12/31/2019,,Exempt,,,04/22/2019,,,
306,961171.0,True,12.092759676970202,0.0,2.0,9.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,25.563769563769565,16.98635477582846,43.9,31.403409090909093,28.33653846153846,0.0,0.0,0.0,10.333333333333334,16.333333333333332,10.0,9.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0,9.0,10.333333333333334,28.8787915039859,295.6666666666667,29.637541162541158,2.0,72111.11111111111,Corporation,BUILDERS & SON'S INC,8720 VENICE BLVD STE 208,LOS ANGELES,CA,90034.0,Los Angeles,(310) 866 6828,05/18/2011,05/31/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100487746,03/05/2020,,Exempt,,,04/02/2019,,,
307,617230.0,True,17.294117647058822,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,17.294117647058822,19.516666666666666,18.25,18.0,9.333333333333334,0.0,0.0,0.0,17.0,11.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613.0,5.0,8.4,19.042532287457412,151.8,16.923333333333336,1.0,75000.0,,,,,,,,,,,,,,,,,,,,,,,
308,1003511.0,True,42.89433237271854,0.0,5.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,21.805555555555554,44.47272727272727,30.2,0.0,0.0,0.0,0.0,0.0,7.666666666666667,10.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,4.0,6.0,22.95638319348937,178.5,24.123863636363637,2.0,11000.0,Corporation,MNM REMODELING INC,6200 CANOGA AVE  SUITE 207,WOODLAND HILLS,CA,91367.0,Los Angeles,(818) 835 8960,05/12/2015,05/31/2021,B,CLEAR,SURETEC INDEMNITY COMPANY,133899,05/05/2016,,Exempt,,,04/22/2019,,,
309,756093.0,True,15.571428571428571,0.0,3.0,5.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,20.55048076923077,27.0,0.0,29.142857142857142,35.0,0.0,0.0,0.0,12.25,5.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2070.0,7.0,9.428571428571429,24.973998951698725,243.57142857142858,26.702315541601255,1.0,114314.28571428571,Corporation,CHADWICK & DOGGETT GENERAL CONTRACTING INC,13428 MAXELLA AVENUE,MARINA DEL REY,CA,90292.0,Los Angeles,(310) 863 6640,11/10/1998,03/31/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100064650,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,1912208,06/01/2009,06/01/2021,,
310,819659.0,True,10.181818181818182,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.181818181818182,0.0,0.0,0.0,22.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.0,1.0,5.0,22.0,110.0,22.0,1.0,55000.0,Partnership,SUPREME CONSTRUCTION,42263 50TH STREET WEST STE 209,QUARTZ HILL,CA,93536.0,Los Angeles,(661) 724 2036,05/13/2003,05/31/2021,C54| D35| B,CLEAR,SURETEC INDEMNITY COMPANY,5125230,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9022869,09/01/2013,09/01/2020,,
311,659041.0,True,21.636363636363637,1.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29.868181818181817,8.8,29.5,16.4,0.0,0.0,0.0,0.0,10.5,5.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.0,4.0,7.75,24.540016380016382,191.5,23.2,1.0,27500.0,Corporation,MORDY CONSTRUCTION INC,10740 MORPARK ST UNIT 101,NORTH HOLLYWOOD,CA,91602.0,Los Angeles,(370) 890 8077,11/20/1992,02/28/2022,B,CLEAR,OLD REPUBLIC SURETY COMPANY,GCL5424600,02/06/2020,,Exempt,,,01/28/2020,,,
312,995326.0,True,18.095238095238095,0.0,2.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,20.797619047619047,19.925,37.714285714285715,16.666666666666668,0.0,0.0,0.0,0.0,16.5,4.5,7.0,6.0,0.0,0.0,0.0,-1.0,10.0,0.0,0.0,8.0,3.0,5.0,2.0,0.0,1755.0,5.0,6.8,23.110692325940743,164.0,23.546190476190475,1.0,71200.2,Corporation,STERN MOSEY DESIGN BUILD INC,137 NORTH LARCHMONT BLVD #261,LOS ANGELES,CA,90004.0,Los Angeles,(310) 526 3432,08/01/2014,08/31/2020,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100461558,09/10/2019,,Workers' Compensation Insurance,WESCO INSURANCE COMPANY,WWC3444006,10/11/2019,10/11/2020,,
313,951083.0,True,18.166666666666668,0.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92142857142857,23.222222222222225,0.0,0.0,0.0,0.0,0.0,0.0,8.5,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.0,4.0,7.0,18.455145411799556,119.25,18.835714285714285,1.0,37250.0,Sole Owner,ADVANCED GENERAL CONSTRUCTION,6545 HAZELTINE AVE # 212,VAN NUYS,CA,91401.0,Los Angeles,(818) 239 6979,08/11/2010,08/31/2020,B,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G100205983756,02/27/2020,,Workers' Compensation Insurance,FALLS LAKE FIRE AND CASUALTY COMPANY,FLA01435900,05/24/2020,05/24/2021,,
314,977924.0,True,10.632153392330386,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.52,9.5,0.0,21.0,0.0,0.0,0.0,0.0,25.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.0,1.0,5.0,21.0,105.0,21.0,2.0,25000.0,,,,,,,,,,,,,,,,,,,,,,,
315,982574.0,True,32.191156462585035,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.166666666666668,0.0,0.0,27.666666666666668,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302.0,3.0,6.666666666666667,29.602097130242825,203.0,27.666666666666668,2.0,32905.0,Corporation,BUILTECH GROUP INC,6007 BUCKLER AVENUE,LOS ANGELES,CA,90043.0,Los Angeles,(323) 353 9294,04/09/2013,04/30/2021,B,CLEAR,HUDSON INSURANCE COMPANY,30039316,10/20/2019,,Exempt,,,11/22/2019,,,
316,791961.0,True,14.583333333333334,0.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.18181818181818,30.666666666666668,27.333333333333332,0.0,0.0,0.0,0.0,0.0,11.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.0,4.0,8.75,30.47258932804701,241.25,30.611742424242422,1.0,25575.25,Sole Owner,EDGMONT CONSTRUCTION,11150 REGENT STREET APT 3,LOS ANGELES,CA,90034.0,Los Angeles,(310) 433 7919,02/28/2001,02/28/2021,C33| B,CLEAR,HUDSON INSURANCE COMPANY,30037725,07/26/2019,,Exempt,,,02/28/2019,,04/27/2020,
317,762655.0,True,32.0,0.0,17.0,1.0,0.0,3.0,4.0,0.0,2.0,3.0,1.0,5.0,0.0,13.966666666666667,16.4375,0.0,15.65,13.15,15.25,19.633333333333333,0.0,4.333333333333333,4.75,0.0,4.5,4.666666666666667,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701.0,17.0,5.0,13.567319529474222,78.58823529411765,15.283333333333333,1.0,14794.117647058823,Corporation,CONSTRUCTION MASTERS,18075 VENTURA BLVD STE 135,ENCINO,CA,91316.0,Los Angeles,(818) 424 9700,05/05/1999,05/31/2021,C54| B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC1025172,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,1454306,07/01/1998,07/01/2020,,
318,1001664.0,True,13.545454545454545,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84965034965035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,1.0,13.0,22.15384615384615,288.0,22.153846153846153,1.0,85000.0,Corporation,PREMIER REMODELING & DESIGN INC,18039 SANTA RITA ST,ENCINO,CA,91316.0,Los Angeles,(818) 299 4747,03/04/2015,03/31/2021,B,CLEAR,NAVIGATORS INSURANCE COMPANY,NAV00007944,09/04/2019,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9140990,09/01/2015,09/01/2020,,
