,index,adu_performance_prediction,License #,is_ADU_builder,ADU_performance_score,Bldg-New_count,Bldg-Alter/Repair_count,Bldg-Addition_count,2020_proj_count,2019_proj_count,2018_proj_count,2017_proj_count,2016_proj_count,2015_proj_count,2014_proj_count,2013_proj_count,2020_performance,2019_performance,2018_performance,2017_performance,2016_performance,2015_performance,2014_performance,2013_performance,2020_avg_numb_insp,2019_avg_numb_insp,2018_avg_numb_insp,2017_avg_numb_insp,2016_avg_numb_insp,2015_avg_numb_insp,2014_avg_numb_insp,2013_avg_numb_insp,numb_revs,rate,Home Additions,New Constructions,Garage Constructions,< $5k,$5k-$20k,$20k-$50k,$50k-$100k,$250k-$500k,experience,non_ADU_proj_count,non_ADU_avg_insp,w_avg_time_per_insp,avg_construction_time,non_ADU_avg_time_per_insp,ADU_proj_count,non_ADU_avg_eval,BusinessType,BusinessName,Address,City,State,ZIP Code,County,PhoneNumber,IssueDate,ExpirationDate,Classification(s),Status,SuretyCompany,ContractorBondNumber,BondEffectiveDate,BondCancellationDate,WorkersCompCoverageType,WorkersCompInsuranceCompany,WorkersCompPolicyNumber,EffectiveDate,ExpirationDate1,CancellationDate,WorkersCompSuspendDate
1015,2052,31.73222722196059,996451.0,False,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.251602564102562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.0,2.0,18.5,22.0689969072322,388.5,22.251602564102562,0.0,490000.0,,,,,,,,,,,,,,,,,,,,,,,
1016,1627,31.732604012656797,909850.0,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,13.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428.0,2.0,9.0,16.530134680134683,142.0,15.55,0.0,20750.0,Sole Owner,VOSKANIAN RAZMIK THOMAS,2330 N SPARKS STREET,BURBANK,CA,91504.0,Los Angeles,(818) 588 0831,01/30/2008,01/31/2022,B,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G90327959166,03/27/2019,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CSWK0000025880,04/29/2020,04/29/2021,,
1017,2313,31.736826433720065,896912.0,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986.0,2.0,7.0,37.29861259338314,224.5,35.65,0.0,30150.0,,,,,,,,,,,,,,,,,,,,,,,
1018,2475,31.73693638159929,876377.0,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,2.0,6.5,24.366624257845633,146.5,24.26388888888889,0.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,
1019,2459,31.73781291715534,1025283.0,False,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.25,41.0,9.166666666666666,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.0,3.0,5.333333333333333,21.999390640233994,119.33333333333333,21.472222222222218,0.0,15500.0,,,,,,,,,,,,,,,,,,,,,,,
1020,1303,31.73962868611191,596875.0,False,0.0,4.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,34.333333333333336,35.68763197586727,0.0,37.00367647058823,0.0,0.0,0.0,0.0,9.0,12.8,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,8.0,13.25,35.75355024000142,480.625,35.84735576923077,0.0,508875.0,Corporation,SOLID CONST,5222 WINNETKA AVE,WOODLAND HILLS,CA,91364.0,Los Angeles,(818) 253 5395,06/22/1990,09/30/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC6068514,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,1399928,08/01/2006,08/01/2020,,
1021,3531,31.739682190913427,903856.0,False,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.214285714285715,41.75,0.0,0.0,31.285714285714285,0.0,0.0,0.0,14.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2162.0,3.0,8.333333333333334,28.99155090192826,209.0,30.083333333333332,0.0,34000.0,,,,,,,,,,,,,,,,,,,,,,,
1022,2157,31.739863629461432,437942.0,False,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.834722222222222,18.8125,0.0,0.0,0.0,0.0,0.0,0.0,8.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2654.0,6.0,8.166666666666666,26.550931890760936,208.66666666666666,25.493981481481484,0.0,55090.833333333336,,,,,,,,,,,,,,,,,,,,,,,
1023,157,31.7404614473483,695824.0,True,17.5,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.5,17.5,0.0,0.0,0.0,27.166666666666668,0.0,0.0,4.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,2.0,5.0,23.444263717198005,126.5,24.833333333333336,1.0,10000.0,Sole Owner,SEAL CONSTRUCTION,4774 PARK GRANADA #9291,CALABASAS,CA,91372.0,Los Angeles,(818) 822 3003,09/12/1994,09/30/2020,B,CLEAR,STATE NATIONAL INSURANCE COMPANY INC,SSI10332,04/22/2020,,Workers' Compensation Insurance,NORGUARD INSURANCE COMPANY,YOWC022244,10/18/2019,10/18/2020,,
1024,1094,31.741089754582223,1029587.0,False,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,3.0,6.333333333333333,13.099912739965097,84.66666666666667,13.074074074074074,0.0,12333.333333333334,Sole Owner,EMPIRE HOME REMODELING,13825 CHANDLER BLVD,SHERMAN OAKS,CA,91401.0,Los Angeles,(818) 284 9391,08/01/2017,08/31/2021,D28| B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100355675,07/18/2017,,Exempt,,,08/26/2019,,,
1025,3094,31.741410487900353,659518.0,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.470588235294118,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2659.0,2.0,14.5,14.206121472979435,195.0,13.235294117647058,0.0,430000.0,,,,,,,,,,,,,,,,,,,,,,,
1026,725,31.743334591043013,688865.0,False,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.25,0.0,0.0,23.233333333333334,0.0,0.0,0.0,0.0,20.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.0,3.0,14.0,25.470483288166214,342.0,24.572222222222223,0.0,186544.33333333334,,,,,,,,,,,,,,,,,,,,,,,
1027,3203,31.743907212121695,862568.0,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.71398601398601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0,8.0,12.125,40.713986013986016,488.25,40.71398601398601,0.0,170512.375,Corporation,PACIFIC EMPIRE BUILDERS INC,500 N BRAND BLVD STE 2120,GLENDALE,CA,91203.0,Los Angeles,(818) 396 8880,08/08/2005,08/31/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC6067008,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9135982,07/01/2015,05/01/2021,,
1028,1100,31.743977447347707,962620.0,False,0.0,9.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.3984056000568,0.0,0.0,26.25,0.0,0.0,0.0,0.0,17.11111111111111,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.0,10.0,16.6,35.169446591567876,567.8,34.48356504005112,0.0,212500.0,Corporation,REGENCY PLASTERING INC,18034 VENTURA BLVD #245,ENCINO,CA,91316.0,Los Angeles,(818) 708 0020,06/27/2011,06/30/2021,C35| B,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G100326250747,03/26/2020,,Workers' Compensation Insurance,WESCO INSURANCE COMPANY,WWC3429333,08/01/2019,08/01/2020,,
1029,1962,31.7467591654028,630469.0,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.636363636363637,37.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148.0,2.0,7.5,29.05161379120501,198.5,29.81818181818182,0.0,42500.0,Sole Owner,CALIFORNIA DESIGN TEAM,724 NORTH MAPLE STREET,BURBANK,CA,91505.0,Los Angeles,(818) 841 3335,10/10/1991,10/31/2021,B,CLEAR,NAVIGATORS INSURANCE COMPANY,NAV00010598,10/09/2019,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,3015948,06/01/2008,06/01/2021,,
1030,1783,31.7478193865695,978915.0,False,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.766666666666666,22.1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.0,2.0,20.0,19.655555555555555,392.0,20.433333333333334,0.0,33500.0,Sole Owner,NEW CASTLE REMODELING,7862 APPERSON STREET,SUNLAND,CA,91040.0,Los Angeles,(818) 548 8760,11/27/2012,11/30/2020,B,CLEAR,WESTERN SURETY COMPANY,64457438,12/19/2018,,Exempt,,,11/21/2018,,,
1031,1790,31.7478193865695,992816.0,False,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.043478260869566,20.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157.0,2.0,18.0,23.745532665604372,429.5,23.02173913043478,0.0,435000.0,,,,,,,,,,,,,,,,,,,,,,,
1032,199,31.75479937581502,878221.0,False,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,31.6,0.0,0.0,0.0,23.27777777777778,40.739285714285714,0.0,0.0,5.0,0.0,0.0,0.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2339.0,4.0,14.25,31.359969257795345,476.75,34.089087301587305,0.0,858348.75,Corporation,MILLER CONSTRUCTION & DEVELOPMENT INC,906 EMBURY STREET,PACIFIC PALISADES,CA,90272.0,Los Angeles,(310) 230 9878,05/23/2006,05/31/2022,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100406186,09/04/2018,,Exempt,,,05/08/2020,,,
1033,2317,31.75601276562048,946747.0,False,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.1,0.0,30.3,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.0,2.0,10.0,31.352808632180267,312.0,31.200000000000003,0.0,35000.0,Corporation,UPTOWN GENERAL ENGINEERING CO,18611 EDDY STREET,NORTHRIDGE,CA,91307.0,Los Angeles,(818) 355 1314,05/04/2010,05/31/2022,A| B,CLEAR,SURETEC INDEMNITY COMPANY,120727,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9231484,06/01/2018,06/01/2021,,
1034,1007,31.75932837465876,920249.0,False,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,18.146341463414632,0.0,39.0,0.0,0.0,0.0,0.0,4.0,41.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778.0,3.0,17.333333333333332,27.443487669627157,379.0,29.048780487804876,0.0,46666.666666666664,Sole Owner,LA FLOWER CONSTRUCTION,26407 ZEPHYR AVENUE,HARBOR CITY,CA,90710.0,Los Angeles,(310) 982 5615,08/01/2008,08/31/2020,B,CLEAR,SURETEC INDEMNITY COMPANY,450917,09/12/2017,,Exempt,,,08/27/2018,,,
1035,1181,31.760968357773613,986611.0,True,14.310344827586206,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,14.310344827586206,0.0,17.444444444444443,21.5952380952381,0.0,0.0,0.0,0.0,29.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.0,4.0,6.75,20.44644664686711,127.5,20.557539682539684,1.0,35750.0,Sole Owner,OREGON CONSTRUCTION,685 E ORANGE GROVE BLVD,PASADENA,CA,91104.0,Los Angeles,(626) 422 4660,09/09/2013,09/30/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100228256,01/01/2016,,Workers' Compensation Insurance,NATIONAL LIABILITY AND FIRE INSURANCE COMPANY,A9WC161326,03/13/2020,03/13/2021,,
1036,525,31.762416895638797,959583.0,False,0.0,9.0,0.0,12.0,0.0,0.0,4.0,1.0,1.0,12.0,2.0,1.0,0.0,0.0,28.833365583075334,24.9,14.571428571428571,21.697775263951737,28.60902255639098,8.571428571428571,0.0,0.0,22.0,10.0,14.0,14.666666666666666,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2483.0,21.0,15.285714285714286,24.1953188147311,338.04761904761904,22.903222274064824,0.0,153038.47619047618,Sole Owner,V C CONSTRUCTION & DEVELOPMENT,24132 MEADOW FALLS DRIVE,DIAMOND BAR,CA,91765.0,Los Angeles,(909) 236 1745,04/06/2011,04/30/2021,B,CLEAR,HUDSON INSURANCE COMPANY,30026280,04/04/2018,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9270273,02/12/2020,02/12/2021,,
1037,3483,31.763218646656405,249949.0,False,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.5,30.333333333333332,22.88888888888889,0.0,0.0,0.0,0.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2547.0,3.0,7.333333333333333,26.093878908848968,191.0,25.574074074074076,0.0,48000.0,Sole Owner,BOETTCHER ENGINEERING AND CONTRACTING,111 N GAFFEY STREET,SAN PEDRO,CA,90731.0,Los Angeles,(310) 291 1896,09/21/1967,09/30/2021,B| A,CLEAR,HUDSON INSURANCE COMPANY,30008593,01/31/2016,,Exempt,,,08/22/2019,,,
1038,297,31.7643381134697,996587.0,False,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.0,2.0,9.0,31.288998548621187,285.0,29.4,0.0,40000.0,,,,,,,,,,,,,,,,,,,,,,,
1039,2905,31.765215068161723,955714.0,False,0.0,9.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,18.712962962962962,25.06967032967033,17.583333333333332,0.0,0.0,0.0,0.0,0.0,16.0,11.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,9.0,13.11111111111111,21.943774480045548,271.55555555555554,22.118952652285984,0.0,342725.44444444444,,,,,,,,,,,,,,,,,,,,,,,
1040,3399,31.76542220490027,901438.0,False,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,12.882352941176471,0.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,2.0,11.0,13.937105792887497,146.0,13.741176470588236,0.0,34000.0,Corporation,VALUE MAX QUALITY BUILDER INC,7317 MAYNARD AVE,WEST HILLS,CA,91307.0,Los Angeles,(818) 807 7948,08/03/2007,08/31/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100479913,01/14/2020,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9042625,02/01/2013,02/01/2021,,
1041,1666,31.765652838195855,925915.0,False,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,39.182539682539684,8.4,0.0,0.0,0.0,0.0,0.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,4.0,6.75,32.34558536078187,206.75,28.691269841269843,0.0,108511.5,Corporation,M M M GENERAL CONSTRUCTION INC,10429 LA REINA AVE #A5,DOWNEY,CA,90241.0,Los Angeles,(323) 593 1792,12/09/2008,05/31/2022,B,CLEAR,NAVIGATORS INSURANCE COMPANY,NAV00022669,05/09/2020,,Workers' Compensation Insurance,NORGUARD INSURANCE COMPANY,MMWC053889,08/15/2019,08/15/2020,,
1042,3320,31.766676635861714,473748.0,False,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,42.27272727272727,0.0,0.0,44.166666666666664,0.0,0.0,4.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589.0,3.0,7.0,44.546001101330646,304.6666666666667,44.14646464646464,0.0,90000.33333333333,,,,,,,,,,,,,,,,,,,,,,,
1043,805,31.76836394228667,1035643.0,False,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.380392156862747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,5.0,14.8,23.432597150918358,332.6,23.380392156862747,0.0,135000.0,Corporation,JSK BUILD INC,5720 W CENTINELA AVE #107,LOS ANGELES,CA,90045.0,Los Angeles,(424) 200 2892,02/06/2018,02/28/2022,B,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G90926550182,09/23/2019,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CSWK0000026050,05/01/2020,05/01/2021,,
1044,3795,31.774274806236125,753365.0,False,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77777777777778,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,2.0,7.5,18.283184496689145,135.5,18.38888888888889,0.0,48000.0,Sole Owner,J & A CONSTRUCTION,8993 BOWMAN AVE,SOUTH GATE,CA,90280.0,Los Angeles,(562) 716 4548,08/26/1998,08/31/2020,B,CLEAR,WESCO INSURANCE COMPANY,04WB067310,01/01/2016,,Workers' Compensation Insurance,NATIONAL LIABILITY AND FIRE INSURANCE COMPANY,A9WC113509,03/02/2020,03/02/2021,,
1045,1288,31.775179164387545,1000698.0,False,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,12.028571428571428,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,1940.0,3.0,5.666666666666667,10.660151085930123,65.66666666666667,11.285714285714286,0.0,6333.333333333333,Corporation,EAGLE REMODELING INC,21569 MULHOLLAND DR,WOODLAND HILLS,CA,91364.0,Los Angeles,(310) 721 7964,02/02/2015,02/28/2021,B,CLEAR,WESTERN NATIONAL MUTUAL INSURANCE COMPANY,39334,08/17/2017,,Exempt,,,01/04/2019,,,
1046,2298,31.781465651890052,788327.0,False,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0625,0.0,13.333333333333334,0.0,12.75,0.0,0.0,0.0,7.5,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2515.0,4.0,9.75,23.260384796422684,178.75,19.552083333333332,0.0,62500.0,Corporation,CAMPBELL CONTRACTORS INC,22543 VENTURA BLVD #220 C-5,WOODLAND HILLS,CA,91364.0,Los Angeles,(818) 703 6237,12/06/2000,12/31/2020,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC6324364,01/01/2016,,Workers' Compensation Insurance,INSURANCE COMPANY OF THE WEST,WSA504889600,07/01/2019,07/01/2020,,
1047,263,31.781635296607504,515753.0,False,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,35.57142857142857,0.0,42.5,0.0,0.0,0.0,20.625,0.0,7.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2729.0,3.0,6.333333333333333,38.62018347797905,194.66666666666666,32.898809523809526,0.0,93333.33333333333,Corporation,D P C WOODWORK INC,1241 3/4 SOUTH FAIRFAX AVE,LOS ANGELES,CA,90019.0,Los Angeles,(323) 935 4828,08/10/1987,04/30/2021,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC1028210,01/01/2016,,"Leasing Firm, Temp Agency, etc",STATE NATIONAL INSURANCE COMPANY INC,CWC719490826,03/31/2016,01/01/2021,,
1048,2979,31.782464070464425,992944.0,False,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,26.0,0.0,20.944444444444443,0.0,0.0,0.0,0.0,4.0,12.0,0.0,6.5,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,30.0,8.0,3.0,1.0,0.0,1926.0,4.0,7.25,24.991384602358124,160.5,23.72222222222222,0.0,41625.25,Corporation,509 CONSTRUCTION,2635 S HALM,LOS ANGELES,CA,90034.0,Los Angeles,(213) 280 9355,05/15/2014,04/30/2022,B,CLEAR,HUDSON INSURANCE COMPANY,30039828,03/30/2020,,Workers' Compensation Insurance,FALLS LAKE FIRE AND CASUALTY COMPANY,FLA011106,03/14/2020,03/14/2021,,
1049,834,31.782809203454352,912433.0,True,16.842105263157894,0.0,6.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,16.421052631578945,21.371428571428574,37.75,13.625,0.0,0.0,0.0,0.0,11.5,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,6.0,5.0,21.608588303475546,95.33333333333333,20.623809523809523,1.0,9863.333333333334,Corporation,FIDELITY GENERAL CONTRACTORS INC,"18034 VENTURA BLVD,#109",ENCINO,CA,91316.0,Los Angeles,(818) 582 3717,03/14/2008,06/30/2022,B,CLEAR,WESCO INSURANCE COMPANY,04WB029671,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9170212,11/24/2016,11/24/2020,,
1050,1287,31.7836831507225,961160.0,False,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.46363636363636,0.0,0.0,26.933333333333334,0.0,0.0,0.0,0.0,8.666666666666666,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.0,5.0,9.0,32.556218119037204,270.2,31.451515151515157,0.0,36500.0,,,,,,,,,,,,,,,,,,,,,,,
1051,3361,31.784376851445142,874991.0,False,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.236842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2721.0,2.0,30.0,10.011436819897844,305.0,10.236842105263158,0.0,91500.0,Sole Owner,PINEDA FRANKLIN CONSTRUCTION,1862 EL SERENO AVENUE,PASADENA,CA,91103.0,Los Angeles,(626) 676 8867,03/27/2006,03/31/2022,B,CLEAR,WESCO INSURANCE COMPANY,04WB019721,01/01/2016,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9202343,11/06/2018,11/06/2020,,
1052,1672,31.7852369298682,721043.0,False,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,2.0,0.0,0.0,0.0,29.5,39.83771929824562,23.79351851851852,33.01193130540956,40.64285714285714,0.0,0.0,0.0,16.0,21.5,18.0,22.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639.0,15.0,19.733333333333334,31.7786496769062,639.0666666666667,32.8616818383752,0.0,725251.5613333334,Corporation,STRUCTURE HOME,21860 BURBANK BLVD STE 110,WOODLAND HILLS,CA,91367.0,Los Angeles,(818) 598 1330,04/09/1996,04/30/2022,B,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC8002011,01/01/2016,,Workers' Compensation Insurance,INSURANCE COMPANY OF THE WEST,WSD503885802,01/01/2020,01/01/2021,,
