,License #,is_ADU_builder,ADU_performance_score,Bldg-New_count,Bldg-Alter/Repair_count,Bldg-Addition_count,2020_proj_count,2019_proj_count,2018_proj_count,2017_proj_count,2016_proj_count,2015_proj_count,2014_proj_count,2013_proj_count,2020_performance,2019_performance,2018_performance,2017_performance,2016_performance,2015_performance,2014_performance,2013_performance,2020_avg_numb_insp,2019_avg_numb_insp,2018_avg_numb_insp,2017_avg_numb_insp,2016_avg_numb_insp,2015_avg_numb_insp,2014_avg_numb_insp,2013_avg_numb_insp,numb_revs,rate,Home Additions,New Constructions,Garage Constructions,< $5k,$5k-$20k,$20k-$50k,$50k-$100k,$250k-$500k,experience,non_ADU_proj_count,non_ADU_avg_insp,w_avg_time_per_insp,avg_construction_time,non_ADU_avg_time_per_insp,ADU_proj_count,non_ADU_avg_eval,Assessor Book,Assessor Page,Assessor Parcel,Tract,Block,Lot,Reference # (Old Permit #),PCIS Permit #,Status,Status Date,Permit Type,Permit Sub-Type,Permit Category,Project Number,Event Code,Initiating Office,Issue Date,Address Start,Address Fraction Start,Address End,Address Fraction End,Street Direction,Street Name,Street Suffix,Suffix Direction,Unit Range Start,Unit Range End,Zip Code,Work Description,Valuation,Floor Area-L.A. Zoning Code Definition,# of Residential Dwelling Units,# of Stories,Contractor's Business Name,Contractor Address,Contractor City,Contractor State,License Type,Principal First Name,Principal Middle Name,Principal Last Name,License Expiration Date,Applicant First Name,Applicant Last Name,Applicant Business Name,Applicant Address 1,Applicant Address 2,Applicant Address 3,Zone,Occupancy,Floor Area-L.A. Building Code Definition,Census Tract,Latitude/Longitude,permit_ID,is_ADU,Inspection Date,Inspection Result,Inspection Type,insp_count,construction_time,norm_construction_time,t0,freshness_score,proj_final_score
456,1043456.0,True,11.114815610929355,,4.0,2.0,,6.0,,,,,,,,13.135150960150959,,,,,,,,11.833333333333334,,,,,,,,,,,,,,,,,526.0,1.0,8.0,23.25,186.0,23.25,5.0,50000.0,2708.0,17.0,024,TR 29770,,24,19VN96217,19016-20000-14689,CofO Issued,2020-01-21,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-06-12,19945.0,,19947.0,,W,LUBAO,PL,,,,91311.0,convert 18' x 22.5' irregular shape portion of attached garage to acce,30000.0,2517.0,0.0,,FLIP IT HOMES INC,20501 VENTURA BLVD #135,WOODLAND HILLS,CA,B,ROY,,COHEN,08/31/2020,MARIO,ORNTER,,5638 NTICK AVE,,"SHERMAN OAKS, CA",RA-1,,0.0,1131.02,,19016-20000-14689,True,2019-06-26,Approved,Excavation/Setback/Form/Re-Bar,13,209,16.076923076923077,2017-01-01,0.8297674418604651,13.340107334525939
457,1022183.0,True,13.71184580874538,3.0,8.0,4.0,,7.0,6.0,2.0,,,,,,17.75654761904762,24.730033416875518,14.843891402714933,,,,,,7.142857142857143,12.833333333333334,15.0,,,,,,,,,,,,,,,1065.0,11.0,7.7272727272727275,21.932839867688607,170.8181818181818,21.92677322677323,4.0,37181.90909090909,5485.0,7.0,020,LEWIS TRACT NO. 2,2,16,18LA07282,18010-10000-01509,CofO Issued,2019-11-30,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,METRO,2018-07-26,1512.0,,1512.0,,N,AVENUE 55,,,,,90042.0,new 32' x 22' (1) story accessory dwelling unit per ab 494 and sb 229.,75000.0,704.0,0.0,1.0,MINCHEZ CONSTRUCTION INC,11211 OSBORNE STREET,LAKE VIEW TERRACE,CA,B,MARLON,VIRGILIO,MINCHEZ MONTUFAR,12/31/2018,CRISTINA,CASTELLANOS,,1514 N AVENUE 55,,"LOS ANGELES, CA",R1-1,,704.0,1833.0,"(34.12218, -118.19801)",18010-10000-01509,True,2018-08-15,Approved,Excavation/Setback/Form/Re-Bar,19,472,24.842105263157894,2017-01-01,0.5311627906976745,13.195201958384335
458,1022183.0,True,13.71184580874538,3.0,8.0,4.0,,7.0,6.0,2.0,,,,,,17.75654761904762,24.730033416875518,14.843891402714933,,,,,,7.142857142857143,12.833333333333334,15.0,,,,,,,,,,,,,,,1065.0,11.0,7.7272727272727275,21.932839867688607,170.8181818181818,21.92677322677323,4.0,37181.90909090909,5445.0,20.0,018,TR 5871,,116,17LA86951,17016-10000-15253,CofO Issued,2018-06-30,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,METRO,2017-08-01,2310.0,1/2,2310.0,1/2,N,MEADOWVALE,AVE,,,,90031.0,"convert (e) garage (20'x20', 400 sf) to accessory dwelling unit per ab",45000.0,640.0,,1.0,MINCHEZ CONSTRUCTION INC,11211 OSBORNE STREET,LAKE VIEW TERRACE,CA,B,MARLON,VIRGILIO,MINCHEZ MONTUFAR,12/31/2018,CRISTINA,CASTELLANOS,,4908 YORK BL.,,LA CA,R1-1VL-RIO,,240.0,1972.0,"(34.08998, -118.23439)",17016-10000-15253,True,2017-08-15,Not Ready for Inspection,Footing/Foundation/Slab,17,319,18.764705882352942,2017-01-01,0.1972093023255814,3.700574555403557
459,1022183.0,True,13.71184580874538,3.0,8.0,4.0,,7.0,6.0,2.0,,,,,,17.75654761904762,24.730033416875518,14.843891402714933,,,,,,7.142857142857143,12.833333333333334,15.0,,,,,,,,,,,,,,,1065.0,11.0,7.7272727272727275,21.932839867688607,170.8181818181818,21.92677322677323,4.0,37181.90909090909,5476.0,014,015,HIGHLAND PARK HEIGHTS ADD. NO. 1,,44,19LA19861,19016-10000-04045,CofO Issued,2019-07-21,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2019-02-26,4905.0,1/2,4905.0,1/2,E,MERIDIAN,ST,,,,90042.0,convert existing (20' x 30') accessory garage into an accessory dwelli,20000.0,143.0,,0.0,MINCHEZ CONSTRUCTION INC,11211 OSBORNE STREET,LAKE VIEW TERRACE,CA,B,MARLON,VIRGILIO,MINCHEZ MONTUFAR,12/31/2020,JAMES,AMATULLI,,4655 LINCOLN AVE,,"LOS ANGELES, CA",R1-1,,0.0,1834.01,"(34.12281, -118.20847)",19016-10000-04045,True,2019-03-14,Corrections Issued,PLUMBING-Rough,16,129,8.0625,2017-01-01,0.7311627906976744,5.8950000000000005
460,1022183.0,True,13.71184580874538,3.0,8.0,4.0,,7.0,6.0,2.0,,,,,,17.75654761904762,24.730033416875518,14.843891402714933,,,,,,7.142857142857143,12.833333333333334,15.0,,,,,,,,,,,,,,,1065.0,11.0,7.7272727272727275,21.932839867688607,170.8181818181818,21.92677322677323,4.0,37181.90909090909,5492.0,036,007,PARK BLUFF,,7,18LA15590,18010-10000-03274,CofO Issued,2019-06-27,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,METRO,2018-12-11,6434.0,,6434.0,,E,YORK,BLVD,,,,90042.0,new accessory dwelling unit per ab 494 and sb 229 under wfpp.,78780.0,720.0,,1.0,MINCHEZ CONSTRUCTION INC,11211 OSBORNE STREET,LAKE VIEW TERRACE,CA,B,MARLON,VIRGILIO,MINCHEZ MONTUFAR,12/31/2018,CRISTINA,CASTELLANOS,,4670 YORK BLVD,,"LOS ANGELES, CA",[Q]C4-1XL-HPOZ,,780.0,1831.03,"(34.1138, -118.18041)",18010-10000-03274,True,2018-12-19,Approved,Underground Mechanical,20,190,9.5,2017-01-01,0.6595348837209303,6.265581395348837
461,1038048.0,True,23.304643432658995,,2.0,4.0,,3.0,3.0,,,,,,,26.61031746031746,27.325925925925926,,,,,,,12.0,12.333333333333334,,,,,,,,,,,,,,,,792.0,2.0,9.0,33.30048154093098,301.5,33.225,4.0,38500.0,2648.0,20.0,020,TR 28164,,1,19VN87772,19016-20000-04007,CofO Issued,2019-11-30,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-02-22,10720.0,,10722.0,,N,CEDROS,AVE,,,,91345.0,convert the (e) attached garage into a (n) accessory dwelling unit per,20000.0,361.0,0.0,,HOMEFOR2 INC,23890 COPPER HILL DR SUITE 604,VALENCIA,CA,B,JENNIFER,GARCIA,,04/30/2020,JUAN,JIMENEZ,,28494 WESTING HOUSE PL.,,VALENCIA CA,RS-1-O,,0.0,1096.01,,19016-20000-04007,True,2019-03-06,Approved,Footing/Foundation/Slab,12,269,22.416666666666668,2017-01-01,0.7274418604651163,16.30682170542636
462,1038048.0,True,23.304643432658995,,2.0,4.0,,3.0,3.0,,,,,,,26.61031746031746,27.325925925925926,,,,,,,12.0,12.333333333333334,,,,,,,,,,,,,,,,792.0,2.0,9.0,33.30048154093098,301.5,33.225,4.0,38500.0,2315.0,24.0,005,TR 12811,,5,19VN93132,18014-20000-05122,CofO Issued,2020-04-02,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-05-03,11044.0,,11044.0,,W,VALERIO,ST,,,,91352.0,"convert (e) 20'-0"" x 14'-6"" detached garage and add 12'-6""  x 11'-5"" i",20000.0,362.0,,0.0,HOMEFOR2 INC,23890 COPPER HILL DR SUITE 604,VALENCIA,CA,B,RICARDO,PEREZ,LLERGO,04/30/2020,HECTOR,SOLIZ,,29257 DAKOTA DR.,,VALENCIA CA,R1-1,,92.0,1230.1,,18014-20000-05122,True,2019-06-03,Corrections Issued,Footing/Foundation/Slab,14,304,21.714285714285715,2017-01-01,0.7925581395348837,17.209833887043192
463,1038048.0,True,23.304643432658995,,2.0,4.0,,3.0,3.0,,,,,,,26.61031746031746,27.325925925925926,,,,,,,12.0,12.333333333333334,,,,,,,,,,,,,,,,792.0,2.0,9.0,33.30048154093098,301.5,33.225,4.0,38500.0,6014.0,31.0,024,TR 1356,,374,18VN66204,18016-20000-13310,CofO Issued,2019-02-22,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-05-01,1237.0,,1237.0,,W,71ST,ST,,,,90044.0,convert 20' x 20' dettached garage (09010-30000-00314) to  accessory d,18500.0,360.0,,1.0,HOMEFOR2 INC,23890 COPPER HILL DR,VALENCIA,CA,B,,,,04/30/2020,JUAN,JIMENEZ,,,,,R1-1,,0.0,2374.01,"(33.97551, -118.29714)",18016-20000-13310,True,2018-06-08,Conditional Approval,Deputy Drilled-In Anchors,9,259,28.77777777777778,2017-01-01,0.4511627906976744,12.983462532299741
464,1038048.0,True,23.304643432658995,,2.0,4.0,,3.0,3.0,,,,,,,26.61031746031746,27.325925925925926,,,,,,,12.0,12.333333333333334,,,,,,,,,,,,,,,,792.0,2.0,9.0,33.30048154093098,301.5,33.225,4.0,38500.0,5064.0,18.0,004,TR 6460,4,4,18VN82989,18014-20000-06982,CofO Issued,2020-04-17,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-12-10,2118.0,,2118.0,,S,CLYDE,AVE,,,,90016.0,"add 10'4"" x 19'-6"" to existing 16'x16' detached garage and convert it",32000.0,405.0,,1.0,HOMEFOR2 INC,23890 COPPER HILL DR,VALENCIA,CA,B,RICARDO,,LLERGO,04/20/2020,HOMEFOR2 INC,,,,,,RD2-1,,181.0,2183.0,"(34.03857, -118.36477)",18014-20000-06982,True,2019-01-24,Corrections Issued,Footing/Foundation/Slab,20,449,22.45,2017-01-01,0.6586046511627907,14.78567441860465
465,810077.0,True,25.24449926469763,2.0,5.0,8.0,,2.0,3.0,2.0,,5.0,,3.0,,38.375,19.796376811594204,42.06666666666666,,35.08649350649351,,42.492063492063494,,4.5,13.666666666666666,13.0,,10.0,,9.333333333333334,,,,,,,,,,,2645.0,12.0,9.75,33.35502370614508,350.1666666666667,36.02988816738817,3.0,33802.333333333336,4237.0,014,007,VENICE OF AMERICA EXTENSION,E,7,18LA10093,17014-10000-06600,CofO Issued,2019-06-12,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,METRO,2018-09-10,716.0,1/2,716.0,1/2,E,CRESTMOORE,PL,,,,90291.0,convert existing garage to accessory dwelling unit per ab 2299 and sb,23000.0,241.5,,1.0,GIBSON DESIGN / BUILD,1118 PACIFIC AVE,LONG BEACH,CA,B,JOHN,BRADLEY,GIBSON,07/31/2020,JOHN,GIBSON,,1818 18TH ST.,,"SANTA MONICA, CA",R2-1,,71.5,2738.0,"(33.98999, -118.45545)",17014-10000-06600,True,2018-11-26,Corrections Issued,BUILDING-Rough-Frame,8,198,24.75,2017-01-01,0.573953488372093,14.205348837209302
466,810077.0,True,25.24449926469763,2.0,5.0,8.0,,2.0,3.0,2.0,,5.0,,3.0,,38.375,19.796376811594204,42.06666666666666,,35.08649350649351,,42.492063492063494,,4.5,13.666666666666666,13.0,,10.0,,9.333333333333334,,,,,,,,,,,2645.0,12.0,9.75,33.35502370614508,350.1666666666667,36.02988816738817,3.0,33802.333333333336,5415.0,7.0,003,HILLDALE TRACT,2,2,18LA04574,17016-10000-13133,CofO Issued,2019-10-10,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,METRO,2018-06-08,1490.0,1/2,1490.0,1/2,W,AVON PARK,TER,,,,90026.0,proposed conversion of (e) garage to accessory dwelling unit per sb229,50000.0,598.0,0.0,1.0,GIBSON DESIGN / BUILD,1118 PACIFIC AVE,LONG BEACH,CA,B,JOHN,BRADLEY,GIBSON,07/31/2018,JOHN,GIBSON,,1234 APPLETON WAY,,"VEN, CA",R1-1VL,,238.0,1974.1,"(34.09026, -118.2459)",17016-10000-13133,True,2018-07-13,Not Ready for Inspection,PLUMBING-Rough,23,454,19.73913043478261,2017-01-01,0.4865116279069767,9.603316481294236
467,810077.0,True,25.24449926469763,2.0,5.0,8.0,,2.0,3.0,2.0,,5.0,,3.0,,38.375,19.796376811594204,42.06666666666666,,35.08649350649351,,42.492063492063494,,4.5,13.666666666666666,13.0,,10.0,,9.333333333333334,,,,,,,,,,,2645.0,12.0,9.75,33.35502370614508,350.1666666666667,36.02988816738817,3.0,33802.333333333336,4242.0,21.0,004,EAST VENICE OF AMERICA TRACT,2,4,17LA83406,17016-10000-14023,CofO Issued,2018-03-10,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2017-06-01,2112.0,,2112.0,1/2,S,WALNUT,AVE,,,,90291.0,convert 660 sf of existing sfd to accessory dwelling unit per ab 2299,7350.0,0.0,1.0,0.0,GIBSON DESIGN / BUILD,1118 PACIFIC AVE,LONG BEACH,CA,B,JOHN,BRADLEY,GIBSON,07/31/2018,JOHN,GIBSON,,1234 APPLETON WAY,,,R1V2,,0.0,2737.0,,17016-10000-14023,True,2017-06-05,Not Ready for Inspection,Wood Frame,6,278,46.333333333333336,2017-01-01,0.14046511627906977,6.508217054263566
468,688492.0,True,11.772798593445621,1.0,12.0,4.0,,,6.0,1.0,2.0,4.0,1.0,3.0,,,16.20869111280876,25.2,25.28888888888889,25.75,45.5,13.330808080808081,,,15.833333333333334,5.0,7.0,6.5,4.0,9.666666666666666,,,,,,,,,,,2715.0,14.0,7.357142857142857,24.17469285820209,161.85714285714286,23.32032055246341,3.0,45357.21428571428,5526.0,17.0,019,TR 6143,,530,18LA15044,18016-10000-24655,CofO Issued,2020-05-13,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,METRO,2018-11-30,620.0,,620.0,,N,SIERRA BONITA,AVE,,,,90036.0,convert (e) detached garage to accessory dwelling unit (537 sf) per ab,25000.0,498.0,,1.0,B & R CONSTRUCTION INC,5350 VENICE BLVD  1ST FLOOR,LOS ANGELES,CA,B,MICHAEL,FRIDOLIN,KIENZL,05/31/2020,JUN  YEONG,OH,,1724 MANCHA WAY,,"MONTEREY PARK, CA",R1-1-O,,167.0,1920.02,"(34.08245, -118.35414)",18016-10000-24655,True,2019-04-19,Partial Approval,PLUMBING-Rough,34,390,11.470588235294118,2017-01-01,0.6493023255813953,7.447879616963064
469,688492.0,True,11.772798593445621,1.0,12.0,4.0,,,6.0,1.0,2.0,4.0,1.0,3.0,,,16.20869111280876,25.2,25.28888888888889,25.75,45.5,13.330808080808081,,,15.833333333333334,5.0,7.0,6.5,4.0,9.666666666666666,,,,,,,,,,,2715.0,14.0,7.357142857142857,24.17469285820209,161.85714285714286,23.32032055246341,3.0,45357.21428571428,5069.0,13.0,005,TR 3983,5,5,18LA05187,18016-10000-18928,CofO Issued,2018-10-20,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2018-06-19,1621.0,,1621.0,,S,STANLEY,AVE,,,,90019.0,replace existing garage door and convert to one-car garage.,8000.0,0.0,,,B & R CONSTRUCTION INC,P O BOX 351464,LOS ANGELES,CA,B,MICHAEL,FRIDOLIN,KIENZL,05/31/2020,MANUEL,RAMOS,,5350 VENICE BLVD,FLOOR 1,"LOS ANGELES,CA",R1R3-RG-O,,0.0,2169.0,"(34.046, -118.36295)",18016-10000-18928,True,2018-07-16,Not Ready for Inspection,Footing/Foundation/Slab,11,96,8.727272727272727,2017-01-01,0.4967441860465116,4.33522198731501
470,688492.0,True,11.772798593445621,1.0,12.0,4.0,,,6.0,1.0,2.0,4.0,1.0,3.0,,,16.20869111280876,25.2,25.28888888888889,25.75,45.5,13.330808080808081,,,15.833333333333334,5.0,7.0,6.5,4.0,9.666666666666666,,,,,,,,,,,2715.0,14.0,7.357142857142857,24.17469285820209,161.85714285714286,23.32032055246341,3.0,45357.21428571428,4255.0,016,003,TR 12382,,48,18WL92612,18016-10000-19464,CofO Issued,2019-10-15,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2018-08-23,2743.0,,2743.0,,S,MALCOLM,AVE,,,,90064.0,"conversion of existing garage (19'10""x20'0"") to accessory dwelling uni",50000.0,341.0,,0.0,B & R CONSTRUCTION INC,P O BOX 351464,LOS ANGELES,CA,B,MICHAEL,FRIDOLIN,KIENZL,05/31/2020,CORINNA,GEBERT,,1569 11TH STREET,,"SANTA MONICA, CA",R1-1,,0.0,2711.0,"(34.03481, -118.42206)",18016-10000-19464,True,2018-10-09,Corrections Issued,Footing/Foundation/Slab,25,371,14.84,2017-01-01,0.5572093023255814,8.268986046511628
471,1033506.0,True,11.473684210526315,1.0,2.0,1.0,,3.0,1.0,,,,,,,9.907894736842104,11.8,,,,,,,12.666666666666666,10.0,,,,,,,,,,,,,,,,677.0,3.0,9.666666666666666,9.908237629377572,96.66666666666667,10.016666666666667,1.0,28333.333333333332,2004.0,26.0,027,TR 72373,,27,19VN88367,18010-20000-06059,CofO Issued,2019-12-04,Bldg-New,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-03-04,8508.0,,8508.0,,N,ADIR,DR,,,,91304.0,"new 27' x  18'3"" irregular shaped  accessory dwelling unit as  per ab",50000.0,446.0,,1.0,P M A RENOVATIONS,4824 SEPULVEDA BLVD,SHERMAN OAKS,CA,B,CYRIL,ATTALI,,12/31/2019,RAZ,GRINBAUM,,5632 VAN NUYS,#176,"V.N., CA",(Q)RE11-1,,446.0,1132.32,,18010-20000-06059,True,2019-04-30,Partial Approval,ELECTRICAL-Rough,19,218,11.473684210526315,2017-01-01,0.7367441860465116,8.453170134638922
472,1023088.0,True,16.085165046410722,,6.0,1.0,1.0,4.0,1.0,1.0,,,,,11.75,11.129464285714285,16.733333333333334,13.285714285714286,,,,,4.0,6.0,15.0,14.0,,,,,,,,,,,,,,,1114.0,5.0,5.6,11.2177736435017,65.6,11.253571428571428,2.0,13600.0,4007.0,6.0,004,TR 4515,14,4,17VN43173,17016-20000-14013,CofO Issued,2018-01-01,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2017-06-13,6016.0,,6016.0,,S,6TH,AVE,,,,90043.0,convert detached garage into accessory dwelling unit per  ab 2299 and,16698.0,363.0,1.0,0.0,ELITE REMODELING GROUP INC,22287 MULHOLLAND HWY,CALABASAS,CA,B,ORI,SHALOM,BOTZER,01/31/2019,OTON,URBAN,,2604 28TH ST.,# 3,"SANTA MONICA, CA",R1-1,,0.0,2348.0,"(33.98495, -118.3234)",17016-20000-14013,True,2017-06-29,Approved,BUILDING-Rough-Frame,14,186,13.285714285714286,2017-01-01,0.1516279069767442,2.0144850498338873
473,1023088.0,True,16.085165046410722,,6.0,1.0,1.0,4.0,1.0,1.0,,,,,11.75,11.129464285714285,16.733333333333334,13.285714285714286,,,,,4.0,6.0,15.0,14.0,,,,,,,,,,,,,,,1114.0,5.0,5.6,11.2177736435017,65.6,11.253571428571428,2.0,13600.0,2229.0,18.0,009,TR 13753,,317,18VN82785,18014-20000-06566,CofO Issued,2019-12-05,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-12-06,6601.0,,6601.0,,N,ENCINO,AVE,,,,91406.0,"convert (e) 18'-3"" x 20'-0"" detached garage and add 10'-0"" x 20'-0"" fo",39000.0,540.0,,0.0,ELITE REMODELING GROUP INC.,22287 MULHOLLAND HWY,CALABASAS,CA,B,,,,01/31/2019,COSTA,GUREVITCH,,,,,R1-1-RIO,,180.0,1320.01,"(34.19059, -118.51439)",18014-20000-06566,True,2019-03-29,Corrections Issued,BUILDING-Rough-Frame,15,251,16.733333333333334,2017-01-01,0.6548837209302325,10.958387596899225
474,895870.0,True,8.407407407407407,,2.0,,1.0,,1.0,,,,,,14.6,,8.407407407407407,,,,,,5.0,,27.0,,,,,,,,,,,,,,,,789.0,1.0,5.0,14.6,73.0,14.6,1.0,32000.0,4223.0,22.0,019,VENICE DEL REY TRACT NO. 2,J,19,18WL89669,18016-30000-07114,CofO Issued,2018-12-22,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,WEST LA,2018-05-04,12732.0,,12732.0,,W,RUBENS,AVE,,,,90066.0,convert the exist. detached garage into an accessory dwelling unit per,10000.0,306.0,,1.0,LA DESIGN BUILD INC,468 NORTH CAMDEN DRIVE,BEVERLY HILLS,CA,B,ARMIN,,MISSAGHI,05/31/2019,ARMIN,MISSAGNI,,,,,R1-1,,0.0,2753.11,"(33.98637, -118.42592)",18016-30000-07114,True,2018-05-09,Partial Inspection,Pre-Inspection,27,227,8.407407407407407,2017-01-01,0.45395348837209304,3.816571920757967
475,1037572.0,True,20.4,,2.0,,,2.0,,,,,,,,28.3,,,,,,,,7.5,,,,,,,,,,,,,,,,,406.0,1.0,5.0,36.2,181.0,36.2,1.0,12500.0,2301.0,7.0,014,TR 18672,,62,19VN97746,19016-20000-18452,CofO Issued,2020-02-22,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-07-02,8059.0,,8061.0,,N,CROSNOE,AVE,,,,91402.0,"convert (e) 20'-3"" x 20'-3"" 2-car garage to accessory dwelling unit pe",25000.0,1814.0,0.0,1.0,J H M CONSTRUCTION,6823 ALDEA AVE,VAN NUYS,CA,B,HAKOP,JACK,MARKARYAN,03/31/2020,EDGAR,VIDAL,,9744 MAPLE ST,,"BELLFLOWER, CA",R1-1,,0.0,1197.0,,19016-20000-18452,True,2019-08-02,Approved,Pre-Inspection,10,204,20.4,2017-01-01,0.8483720930232558,17.306790697674415
476,941130.0,True,12.3,,1.0,3.0,,2.0,,1.0,1.0,,,,,17.195454545454545,,9.5,31.25,,,,,15.5,,14.0,4.0,,,,,,,,,,,,,,1385.0,3.0,9.666666666666666,20.32516005121639,167.0,20.9469696969697,1.0,39073.333333333336,7452.0,13.0,011,TR 1034,,32,19LA20357,18014-10000-04123,CofO Issued,2020-05-21,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,METRO,2019-03-06,1036.0,1/2,1036.0,1/2,W,1ST,ST,,,,90731.0,garage conversion to adu per  ab 494 and sb 229 and covered patio addi,20000.0,413.0,,0.0,G A DESIGN BUILD,8449 EVEREST ST,DOWNEY,CA,B,GABRIEL,,ALVAREZ,12/31/2019,PAULO,COVA,,3183 WILSHIREBLVD.,#196,"LOS ANGELES, CA",R1-1XL,,111.0,2964.02,"(33.74343, -118.29977)",18014-10000-04123,True,2019-09-18,Corrections Issued,Rough-Elec/Plmb/HVAC,20,246,12.3,2017-01-01,0.7386046511627907,9.084837209302327
477,967613.0,True,10.222222222222223,,14.0,3.0,,3.0,,3.0,1.0,1.0,4.0,5.0,,23.677248677248674,,18.428571428571427,24.2,23.142857142857142,15.70625,11.384444444444444,,8.333333333333334,,8.666666666666666,5.0,7.0,5.75,5.6,0.0,-1.0,8.0,0.0,0.0,6.0,5.0,6.0,1.0,0.0,2638.0,16.0,6.5625,21.80641637582441,110.8125,17.69908234126984,1.0,47415.625,5591.0,19.0,008,TR 5467,,126,19VN92419,19014-20000-00137,CofO Issued,2019-10-02,Bldg-Addition,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2019-04-24,2012.0,,2012.0,,N,SANBORN,AVE,,,,90027.0,convert irregular shape 24' x 18.5' basement storage and crawl space t,30000.0,1693.0,,2.0,"LANDMARK BUILDING, INC",4636 1/2 CLARISSA AVE,LOS ANGELES,CA,B,DAVID,RALEIGH,PRUETT,11/30/2019,DANIEL,PADILLA,,15643 SHERMAN WY,,"V.N., CA",R1-1,,299.0,1952.02,"(34.10397, -118.27852)",19014-20000-00137,True,2019-07-02,Approved,Footing/Foundation/Slab,9,92,10.222222222222221,2017-01-01,0.7841860465116279,8.016124031007752
478,953312.0,True,20.125,,11.0,,,3.0,3.0,1.0,2.0,,1.0,1.0,,12.466666666666667,17.625,19.25,12.275,,9.5,21.22222222222222,,4.666666666666667,7.333333333333333,4.0,4.5,,4.0,9.0,,,,,,,,,,,2533.0,10.0,5.4,14.225250329517147,80.7,14.467222222222222,1.0,12330.1,2243.0,006,005,TR 13700,,25,18LA01008,18016-10000-11096,CofO Issued,2018-10-11,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,METRO,2018-04-12,5650.0,,5650.0,,N,COLUMBUS,AVE,,,,91411.0,convert 18' x 20' garage to accessory dwelling unit per ab 494 & sb 22,35000.0,360.0,0.0,1.0,N E S PROPERTY SERVICES INC,17412 VENTURA  BLVD #407,ENCINO,CA,B,NATALIE,,WAKNINE,10/31/2018,RAFAEL,DIEPPA,,17116 RAYMER ST,,"NORTHRIDGE, CA",R1-1-RIO,,0.0,1284.0,,18016-10000-11096,True,2018-05-03,Not Ready for Inspection,BUILDING-Rough-Frame,8,161,20.125,2017-01-01,0.43348837209302327,8.723953488372093
479,1039580.0,True,26.533333333333335,,4.0,,,2.0,2.0,,,,,,,14.75,17.391666666666666,,,,,,,4.0,9.5,,,,,,,,,,,,,,,,735.0,3.0,4.0,12.744543498309252,50.333333333333336,12.583333333333334,1.0,14666.666666666666,2697.0,10.0,005,TR 18700,,147,18VN83119,18016-20000-34453,CofO Issued,2020-02-19,Bldg-Alter/Repair,1 or 2 Family Dwelling,Plan Check,,,VAN NUYS,2018-12-12,17229.0,,17231.0,,W,DONMETZ,ST,,,,91344.0,"convert (e) 18' x 20' att. garage and irregular shaped 13' x 13'-7"" po",30000.0,360.0,,0.0,REMODELING HOME ADVISORS,21405 DEVONSHIRE ST,CHATSWORTH,CA,B,,,,05/31/2020,ILAN,LAVIE,,4804 LAUREL CYN RD,,,RS-1,,0.0,1112.01,"(34.27392, -118.50874)",18016-20000-34453,True,2019-01-17,Approved,Footing/Foundation/Slab,15,398,26.533333333333335,2017-01-01,0.6604651162790698,17.52434108527132
