,permit_ID,section,date,status,inspector
4036,14014-10000-05239,Sewer,5/1/2015,Approved,ROBERT MCDOWELL
4037,14014-10000-05239,ELECTRICAL-Rough,5/18/2015,Approved,ROBERT MCDOWELL
4038,14014-10000-05239,Floor/Roof Diaphrgm/Shear Wall,5/18/2015,Approved,ROBERT MCDOWELL
4039,14014-10000-05239,HVAC-Rough,5/18/2015,Approved,ROBERT MCDOWELL
4040,14014-10000-05239,BUILDING-Rough-Frame,5/19/2015,Approved,ROBERT MCDOWELL
4041,14014-10000-05239,Green Building Rough,5/19/2015,Approved,ROBERT MCDOWELL
4042,14014-10000-05239,Insulation,6/18/2015,Approved,ROBERT MCDOWELL
4043,14014-10000-05239,Interior/Exterior Lathing,6/18/2015,Approved,ROBERT MCDOWELL
4044,14014-10000-05239,Shower Pan,6/18/2015,Approved,ROBERT MCDOWELL
4045,14014-10000-05239,Drywall Nailing,6/25/2015,Approved,ROBERT MCDOWELL
4046,14014-10000-05239,Final,1/13/2016,Not Ready for Inspection,DAVID CHAN
4047,14014-10000-05239,SGSOV-Seismic Gas S/O Valve,1/13/2016,SGSOV Not Required,DAVID CHAN
4048,14014-10000-05239,Final,1/30/2017,Corrections Issued,ROBERT MCDOWELL
4049,14014-10000-05239,Green Building Final,1/30/2017,Approved,ROBERT MCDOWELL
4050,14014-10000-05239,HVAC-Final,1/30/2017,Approved,ROBERT MCDOWELL
4051,14014-10000-05239,Smoke Detectors,1/30/2017,Approved,ROBERT MCDOWELL
4052,14014-10000-05239,ELECTRICAL-Rough,5/2/2017,Partial Inspection,SALVADOR GONZALEZ
4053,14014-10000-05239,Service/Power Release,5/2/2017,Not Ready for Inspection,SALVADOR GONZALEZ
4054,14014-10000-05239,Service/Power Release,5/25/2017,Approved,ROBERT MCDOWELL
4055,14014-10000-05239,ELECTRICAL-Final,12/8/2017,Approved,ROBERT MCDOWELL
4056,14014-10000-05239,Final,12/8/2017,Conditional Approval,ROBERT MCDOWELL
4057,14014-10000-05239,PLUMBING-Final,12/8/2017,Approved,ROBERT MCDOWELL
4058,14014-10000-05239,Final,12/14/2017,OK to Issue CofO,ROBERT MCDOWELL
4059,14016-10000-19242,Footing/Foundation/Slab,9/26/2014,Approved,MARK HATFIELD
4060,14016-10000-19242,Final,5/12/2015,Permit Finaled,WILLIAM JIMENEZ
4061,14016-10000-19242,Smoke Detectors,5/12/2015,Approved,WILLIAM JIMENEZ
4062,17010-20000-03738,Deputy Drilled-In Anchors,4/25/2018,Conditional Approval,DANNY TOLENTINO
4063,17010-20000-03738,Footing/Foundation/Slab,4/27/2018,Corrections Issued,DANNY TOLENTINO
4064,17010-20000-03738,Footing/Foundation/Slab,5/4/2018,Approved,DANNY TOLENTINO
4065,17010-20000-03738,BUILDING-Rough-Frame,9/21/2018,Approved,DANNY TOLENTINO
4066,17010-20000-03738,ELECTRICAL-Rough,9/21/2018,Approved,DANNY TOLENTINO
4067,17010-20000-03738,METHANE-Rough,9/21/2018,Approved,DANNY TOLENTINO
4068,17010-20000-03738,Drywall Nailing,10/22/2018,Approved,BRAD BESCOS
4069,17010-20000-03738,Interior/Exterior Lathing,10/22/2018,Approved,BRAD BESCOS
4070,17010-20000-03738,Final,1/7/2019,Corrections Issued,DANIEL GONZALEZ
4071,17010-20000-03738,SGSOV-Seismic Gas S/O Valve,1/7/2019,SGSOV Approved,DANIEL GONZALEZ
4072,17010-20000-03738,Smoke Detectors,1/7/2019,No Access for Inspection,DANIEL GONZALEZ
4073,17010-20000-03738,Final,1/15/2019,OK to Issue CofO,DANIEL GONZALEZ
4074,17010-20000-03738,Smoke Detectors,1/15/2019,Approved,DANIEL GONZALEZ
4075,13016-20000-17185,Final,11/15/2013,Permit Finaled,WILLIAM JIMENEZ
4076,13016-20000-17185,Smoke Detectors,11/15/2013,Approved,WILLIAM JIMENEZ
4077,14014-10000-00055,Footing/Foundation/Slab,3/4/2014,Partial Approval,KENNETH NAGLE
4078,14014-10000-00055,BUILDING-Rough-Frame,3/24/2014,Approved,KENNETH NAGLE
4079,14014-10000-00055,Interior/Exterior Lathing,4/2/2014,Approved,KENNETH NAGLE
4080,14014-10000-00055,Drywall Nailing,5/2/2014,Approved,KENNETH NAGLE
4081,14014-10000-00055,Final,5/2/2014,Not Ready for Inspection,KENNETH NAGLE
4082,14014-10000-00055,Footing/Foundation/Slab,5/2/2014,Approved,KENNETH NAGLE
4083,14014-10000-00055,SGSOV-Seismic Gas S/O Valve,5/2/2014,SGSOV Approved,KENNETH NAGLE
4084,14014-10000-00055,Smoke Detectors,5/2/2014,Corrections Issued,KENNETH NAGLE
4085,14014-10000-00055,Final,7/30/2014,Corrections Issued,RICHARD SWETT
4086,14014-10000-00055,Final,9/24/2014,Conditional Approval,KENNETH NAGLE
4087,14014-10000-00055,Smoke Detectors,9/24/2014,Approved,KENNETH NAGLE
4088,18016-20000-01588,BUILDING-Rough-Frame,3/9/2018,Approved,SEAN WIRCH
4089,18016-20000-01588,ELECTRICAL-Rough,3/9/2018,Approved,SEAN WIRCH
4090,18016-20000-01588,PLUMBING-Rough,3/9/2018,Approved,SEAN WIRCH
4091,18016-20000-01588,Drywall Nailing,3/20/2018,Approved,SEAN WIRCH
4092,18016-20000-01588,Shower Pan,3/20/2018,Corrections Issued,SEAN WIRCH
4093,18016-20000-01588,Drywall Nailing,3/22/2018,Corrections Issued,SEAN WIRCH
4094,18016-20000-01588,Shower Pan,3/22/2018,Approved,SEAN WIRCH
4095,18016-20000-01588,Insulation,3/29/2018,Approved,SEAN WIRCH
4096,18016-20000-01588,Final,7/2/2018,Permit Finaled,SEAN WIRCH
4097,18016-20000-01588,SGSOV-Seismic Gas S/O Valve,7/2/2018,SGSOV Approved,SEAN WIRCH
4098,18016-20000-01588,Smoke Detectors,7/2/2018,Approved,SEAN WIRCH
4099,13016-10000-21364,BUILDING-Rough-Frame,12/19/2013,Corrections Issued,JOHN STEPHENS
4100,13016-10000-21364,ELECTRICAL-Rough,12/19/2013,Corrections Issued,JOHN STEPHENS
4101,13016-10000-21364,Green Building Rough,12/19/2013,Approved,DONALD CRICHLOW
4102,13016-10000-21364,METHANE-Rough,12/19/2013,Approved,JOHN STEPHENS
4103,13016-10000-21364,PLUMBING-Rough,12/19/2013,Corrections Issued,JOHN STEPHENS
4104,13016-10000-21364,Rough-Elec/Plmb/HVAC,12/26/2013,Corrections Issued,JOHN STEPHENS
4105,13016-10000-21364,ELECTRICAL-Rough,12/30/2013,Corrections Issued,DAVE MATSON
4106,13016-10000-21364,PLUMBING-Rough,12/30/2013,Corrections Issued,DAVE MATSON
4107,13016-10000-21364,Drywall Nailing,1/7/2014,Approved,DAVE MATSON
4108,13016-10000-21364,Insulation,1/7/2014,Approved,DAVE MATSON
4109,13016-10000-21364,Interior/Exterior Lathing,1/7/2014,Approved,DAVE MATSON
4110,13016-10000-21364,BUILDING-Rough-Frame,3/6/2014,Approved,SERGIO RODRIGUEZ
4111,13016-10000-21364,Final,3/6/2014,Conditional Approval,SERGIO RODRIGUEZ
4112,13016-10000-21364,Footing/Foundation/Slab,3/6/2014,Approved,SERGIO RODRIGUEZ
4113,13016-10000-21364,Gas Test,3/6/2014,Approved,SERGIO RODRIGUEZ
4114,13016-10000-21364,Green Building Final,3/6/2014,Approved,DONALD CRICHLOW
4115,13016-10000-21364,METHANE-Barrier,3/6/2014,Approved,SERGIO RODRIGUEZ
4116,13016-10000-21364,METHANE-Subgrade,3/6/2014,Approved,SERGIO RODRIGUEZ
4117,13016-10000-21364,SGSOV-Seismic Gas S/O Valve,3/6/2014,SGSOV Approved,SERGIO RODRIGUEZ
4118,13016-10000-21364,Smoke Detectors,3/6/2014,Approved,SERGIO RODRIGUEZ
4119,16014-20000-05352,Excavation/Setback/Form/Re-Bar,3/9/2017,Partial Approval,JOHN HAYES
4120,16014-20000-05352,Deputy Drilled-In Anchors,3/14/2017,No Access for Inspection,ROBERT SHELLY
4121,16014-20000-05352,Footing/Foundation/Slab,3/16/2017,Not Ready for Inspection,JOHN HAYES
4122,16014-20000-05352,Excavation/Setback/Form/Re-Bar,3/17/2017,Approved,JOHN HAYES
4123,16014-20000-05352,BUILDING-Rough-Frame,4/6/2017,Partial Approval,JOHN HAYES
4124,16014-20000-05352,Footing/Foundation/Slab,7/6/2017,Approved,JOHN HAYES
4125,16014-20000-05352,Floor/Roof Diaphrgm/Shear Wall,9/12/2017,Partial Approval,JOHN COLEMAN
4126,16014-20000-05352,ELECTRICAL-Rough,10/5/2017,Approved,JOHN COLEMAN
4127,16014-20000-05352,Interior/Exterior Lathing,10/5/2017,Approved,JOHN COLEMAN
4128,16014-20000-05352,PLUMBING-Rough,10/5/2017,Approved,JOHN COLEMAN
4129,16014-20000-05352,Insulation,10/26/2017,Approved,JOHN COLEMAN
4130,16014-20000-05352,Drywall Nailing,10/31/2017,Approved,JOHN COLEMAN
4131,16014-20000-05352,Green Building Rough,10/31/2017,Approved,JOHN COLEMAN
4132,16014-20000-05352,Shower Pan,11/7/2017,Approved,JOHN COLEMAN
4133,16014-20000-05352,Interior/Exterior Lathing,11/9/2017,Approved,JOHN COLEMAN
4134,16014-20000-05352,Pre-Inspection,11/9/2017,Approved,JOHN COLEMAN
4135,16014-20000-05352,Shower Pan,11/9/2017,Approved,JOHN COLEMAN
4136,16014-20000-05352,BUILDING-Rough-Frame,1/18/2018,Approved,JOHN COLEMAN
4137,16014-20000-05352,ELECTRICAL-Final,1/18/2018,Corrections Issued,JOHN COLEMAN
4138,16014-20000-05352,Final,1/18/2018,Not Ready for Inspection,JOHN COLEMAN
4139,16014-20000-05352,Green Building Final,1/18/2018,Approved,JOHN COLEMAN
4140,16014-20000-05352,HVAC-Final,1/18/2018,Approved,JOHN COLEMAN
4141,16014-20000-05352,PLUMBING-Final,1/18/2018,Approved,JOHN COLEMAN
4142,16014-20000-05352,SGSOV-Seismic Gas S/O Valve,1/18/2018,SGSOV Approved,JOHN COLEMAN
4143,16014-20000-05352,Smoke Detectors,1/18/2018,Approved,JOHN COLEMAN
4144,16014-20000-05352,Final,1/23/2018,OK to Issue CofO,JOHN COLEMAN
4145,16010-30000-00969,Footing/Foundation/Slab,3/17/2016,Corrections Issued,JACK UPCHURCH
4146,16010-30000-00969,Footing/Foundation/Slab,3/30/2016,Approved,ROBERT REESE
4147,16010-30000-00969,Final,4/15/2016,No Access for Inspection,JACK UPCHURCH
4148,16010-30000-00969,Smoke Detectors,4/15/2016,No Access for Inspection,JACK UPCHURCH
4149,16010-30000-00969,Wood Frame,4/15/2016,No Access for Inspection,JACK UPCHURCH
4150,16010-30000-00969,Final,4/19/2016,Not Ready for Inspection,ROBERT REESE
4151,16010-30000-00969,Smoke Detectors,4/19/2016,Approved,ROBERT REESE
4152,16010-30000-00969,Wood Frame,4/19/2016,Partial Approval,ROBERT REESE
4153,16010-30000-00969,Final,5/17/2016,Conditional Approval,ROBERT REESE
4154,16010-30000-00969,Wood Frame,5/17/2016,Approved,ROBERT REESE
4155,16010-30000-00969,Final,8/4/2016,OK to Issue CofO,ROBERT REESE
4156,12010-10000-02974,Excavation/Setback/Form/Re-Bar,5/14/2013,Approved,DANIEL ORRANTE
4157,12010-10000-02974,Footing/Foundation/Slab,5/14/2013,Not Ready for Inspection,DANIEL ORRANTE
4158,12010-10000-02974,Deputy Reinf. Concrete,5/15/2013,Conditional Approval,DANIEL ORRANTE
4159,12010-10000-02974,Footing/Foundation/Slab,5/15/2013,Approved,DANIEL ORRANTE
4160,12010-10000-02974,Floor/Roof Diaphrgm/Shear Wall,5/21/2013,Partial Approval,DANIEL ORRANTE
4161,12010-10000-02974,Floor/Roof Diaphrgm/Shear Wall,5/22/2013,Approved,DANIEL ORRANTE
4162,12010-10000-02974,Rough-Elec/Plmb/HVAC,5/28/2013,Not Ready for Inspection,DANIEL ORRANTE
4163,12010-10000-02974,Underground Mechanical,5/31/2013,Partial Approval,RICHARD SWETT
4164,12010-10000-02974,PLUMBING-Rough,6/11/2013,Partial Approval,DANIEL ORRANTE
4165,12010-10000-02974,BUILDING-Rough-Frame,7/1/2013,Partial Approval,DANIEL ORRANTE
4166,12010-10000-02974,Green Building Rough,7/1/2013,Corrections Issued,MICKEY YAMASHITA
4167,12010-10000-02974,Verify Sprinkler Sign Off,7/1/2013,Not Ready for Inspection,DANIEL ORRANTE
4168,12010-10000-02974,ELECTRICAL-Rough,7/19/2013,Not Ready for Inspection,DAVID LEE
4169,12010-10000-02974,PLUMBING-Rough,7/19/2013,Not Ready for Inspection,DAVID LEE
4170,12010-10000-02974,Rough-Elec/Plmb/HVAC,7/23/2013,Approved,DANIEL ORRANTE
4171,12010-10000-02974,BUILDING-Rough-Frame,7/24/2013,Not Ready for Inspection,DANIEL ORRANTE
4172,12010-10000-02974,Green Building Rough,7/24/2013,Approved,MICKEY YAMASHITA
4173,12010-10000-02974,Verify Sprinkler Sign Off,7/24/2013,Approved,DANIEL ORRANTE
4174,12010-10000-02974,BUILDING-Rough-Frame,7/25/2013,Approved,DANIEL ORRANTE
4175,12010-10000-02974,Final,7/25/2013,Not Ready for Inspection,DANIEL ORRANTE
4176,12010-10000-02974,SGSOV-Seismic Gas S/O Valve,7/25/2013,SGSOV Approved,DANIEL ORRANTE
4177,12010-10000-02974,Smoke Detectors,7/25/2013,Not Ready for Inspection,DANIEL ORRANTE
4178,12010-10000-02974,Interior/Exterior Lathing,8/5/2013,Approved,DANIEL ORRANTE
4179,12010-10000-02974,Drywall Nailing,8/21/2013,Approved,DANIEL ORRANTE
4180,12010-10000-02974,Insulation,8/21/2013,Approved,DANIEL ORRANTE
4181,12010-10000-02974,Green Building Final,9/19/2013,Approved,MICKEY YAMASHITA
4182,12010-10000-02974,Final,10/1/2013,Conditional Approval,DANIEL ORRANTE
4183,12010-10000-02974,Smoke Detectors,10/1/2013,Approved,DANIEL ORRANTE
4184,12010-10000-02974,Final,4/29/2014,Not Ready for Inspection,DANIEL ORRANTE
4185,12010-10000-02974,Final,6/26/2014,OK to Issue CofO,DANIEL ORRANTE
4186,14016-10000-08576,Pre-Inspection,10/21/2014,Not Ready for Inspection,ROBERT MCDOWELL
4187,14016-10000-08576,Wood Frame,12/10/2014,Corrections Issued,DAVID CHAN
4188,14016-10000-08576,Pre-Inspection,12/23/2014,Not Ready for Inspection,ROBERT MCDOWELL
4189,14016-10000-08576,Wood Frame,1/12/2015,Approved,ROBERT MCDOWELL
4190,14016-10000-08576,Drywall Nailing,1/30/2015,No Access for Inspection,DAVID CHAN
4191,14016-10000-08576,Final,2/25/2015,Conditional Approval,ROBERT MCDOWELL
4192,14016-10000-08576,SGSOV-Seismic Gas S/O Valve,2/25/2015,SGSOV No Gas,ROBERT MCDOWELL
4193,14016-10000-08576,Smoke Detectors,2/25/2015,Approved,ROBERT MCDOWELL
4194,14016-10000-08576,Final,5/29/2015,OK to Issue CofO,ROBERT MCDOWELL
4195,14014-20000-02609,Pre-Inspection,9/22/2014,Partial Inspection,DONALD SUNSERI
4196,14014-20000-02609,Footing/Foundation/Slab,10/7/2014,Not Ready for Inspection,DONALD SUNSERI
4197,14014-20000-02609,PLUMBING-Rough,10/8/2014,Corrections Issued,DONALD SUNSERI
4198,14014-20000-02609,Footing/Foundation/Slab,10/9/2014,Corrections Issued,DONALD SUNSERI
4199,14014-20000-02609,PLUMBING-Rough,10/9/2014,Corrections Issued,DONALD SUNSERI
4200,14014-20000-02609,Pre-Inspection,10/9/2014,Corrections Issued,BEAU COLLINS
4201,14014-20000-02609,PLUMBING-Rough,10/14/2014,Partial Approval,DONALD SUNSERI
4202,14014-20000-02609,Footing/Foundation/Slab,10/16/2014,Approved,DONALD SUNSERI
4203,14014-20000-02609,Floor/Roof Diaphrgm/Shear Wall,12/2/2014,Not Ready for Inspection,DONALD SUNSERI
4204,14014-20000-02609,Floor/Roof Diaphrgm/Shear Wall,12/4/2014,Partial Approval,DONALD SUNSERI
4205,14014-20000-02609,PLUMBING-Rough,12/8/2014,Corrections Issued,DONALD SUNSERI
4206,14014-20000-02609,ELECTRICAL-Rough,12/9/2014,Not Ready for Inspection,DONALD SUNSERI
4207,14014-20000-02609,HVAC-Rough,12/9/2014,Not Ready for Inspection,DONALD SUNSERI
4208,14014-20000-02609,PLUMBING-Rough,12/9/2014,Corrections Issued,DONALD SUNSERI
4209,14014-20000-02609,BUILDING-Rough-Frame,12/11/2014,Not Ready for Inspection,LEE HELLINGER
4210,14014-20000-02609,ELECTRICAL-Rough,12/11/2014,Approved,LEE HELLINGER
4211,14014-20000-02609,Green Building Rough,12/11/2014,Not Ready for Inspection,LEE HELLINGER
4212,14014-20000-02609,PLUMBING-Rough,12/11/2014,Partial Approval,LEE HELLINGER
4213,14014-20000-02609,ELECTRICAL-Rough,12/12/2014,Corrections Issued,JOSEPH MARRUJO
4214,14014-20000-02609,PLUMBING-Rough,12/12/2014,Corrections Issued,JOSEPH MARRUJO
4215,14014-20000-02609,BUILDING-Rough-Frame,12/17/2014,Approved,TIP WHITING
4216,14014-20000-02609,Green Building Rough,12/17/2014,Approved,TIP WHITING
4217,14014-20000-02609,PLUMBING-Rough,12/17/2014,Approved,TIP WHITING
4218,14014-20000-02609,Insulation,12/18/2014,Not Ready for Inspection,JACK KARGODORIAN
4219,14014-20000-02609,Insulation,12/19/2014,Approved,COREY HUPP
4220,14014-20000-02609,Drywall Nailing,12/24/2014,Approved,JOHN COLEMAN
4221,14014-20000-02609,Interior/Exterior Lathing,12/24/2014,Approved,JOHN COLEMAN
4222,14014-20000-02609,Service/Power Release,1/30/2015,Not Ready for Inspection,JOSEPH MARRUJO
4223,14014-20000-02609,Final,2/3/2015,Not Ready for Inspection,JOHN COLEMAN
4224,14014-20000-02609,Green Building Final,2/3/2015,Corrections Issued,JOHN COLEMAN
4225,14014-20000-02609,SGSOV-Seismic Gas S/O Valve,2/3/2015,SGSOV Not Ready,JOHN COLEMAN
4226,14014-20000-02609,Smoke Detectors,2/3/2015,Approved,JOHN COLEMAN
4227,14014-20000-02609,Final,2/5/2015,Corrections Issued,JACK KARGODORIAN
4228,14014-20000-02609,Green Building Final,2/5/2015,Approved,JACK KARGODORIAN
4229,14014-20000-02609,SGSOV-Seismic Gas S/O Valve,2/5/2015,SGSOV Approved,JACK KARGODORIAN
4230,14014-20000-02609,Final,2/9/2015,Conditional Approval,JACK KARGODORIAN
4231,12010-10002-00373,Final,8/25/2017,Permit Finaled,DAVID CHAN
4232,13016-20000-24935,Deputy Drilled-In Anchors,7/24/2014,No Access for Inspection,DAN STILES
4233,13016-20000-24935,Footing/Foundation/Slab,7/25/2014,Partial Approval,THOMAS SIFTON
4234,13016-20000-24935,PLUMBING-Rough,7/31/2014,Approved,LEE HELLINGER
4235,13016-20000-24935,BUILDING-Rough-Frame,8/4/2014,Approved,LEE HELLINGER
4236,13016-20000-24935,ELECTRICAL-Rough,8/4/2014,Approved,LEE HELLINGER
4237,13016-20000-24935,HVAC-Rough,8/4/2014,Approved,LEE HELLINGER
4238,13016-20000-24935,Insulation,8/5/2014,Approved,LEE HELLINGER
4239,13016-20000-24935,Drywall Nailing,8/11/2014,Approved,LEE HELLINGER
4240,13016-20000-24935,Interior/Exterior Lathing,8/11/2014,Partial Approval,LEE HELLINGER
4241,13016-20000-24935,Interior/Exterior Lathing,8/13/2014,Partial Approval,MICHAEL TEMPLE
4242,13016-20000-24935,HVAC-Rough,9/10/2014,Approved,LEE HELLINGER
4243,13016-20000-24935,Interior/Exterior Lathing,9/11/2014,Approved,LEE HELLINGER
4244,13016-20000-24935,Final,10/23/2014,Corrections Issued,ROBERT WEINANDT
4245,13016-20000-24935,SGSOV-Seismic Gas S/O Valve,10/23/2014,SGSOV Approved,ROBERT WEINANDT
4246,13016-20000-24935,Smoke Detectors,10/23/2014,Not Ready for Inspection,ROBERT WEINANDT
4247,13016-20000-24935,Final,10/24/2014,Permit Finaled,ROBERT SHELLY
4248,13016-20000-24935,Smoke Detectors,10/24/2014,Approved,ROBERT SHELLY
4249,14016-10000-03298,ELECTRICAL-Final,2/24/2014,Approved,ROBERT MCDOWELL
4250,14016-10000-03298,Final,2/24/2014,Permit Finaled,ROBERT MCDOWELL
4251,14016-10000-03298,HVAC-Final,2/24/2014,Approved,ROBERT MCDOWELL
4252,14016-10000-03298,PLUMBING-Final,2/24/2014,Approved,ROBERT MCDOWELL
4253,14016-10000-03298,Smoke Detectors,2/24/2014,Approved,ROBERT MCDOWELL
4254,14010-30000-03361,Footing/Foundation/Slab,5/5/2015,Approved,ENRIQUE MIRELES
4255,14010-30000-03361,BUILDING-Rough-Frame,7/7/2015,Approved,ENRIQUE MIRELES
4256,14010-30000-03361,Floor/Roof Diaphrgm/Shear Wall,7/7/2015,Partial Approval,ENRIQUE MIRELES
4257,14010-30000-03361,Green Building Rough,7/7/2015,Approved,ENRIQUE MIRELES
4258,14010-30000-03361,Interior/Exterior Lathing,7/15/2015,Approved,ENRIQUE MIRELES
4259,14010-30000-03361,Rough-Elec/Plmb/HVAC,7/23/2015,Approved,ENRIQUE MIRELES
4260,14010-30000-03361,Drywall Nailing,7/30/2015,Approved,ENRIQUE MIRELES
4261,14010-30000-03361,ELECTRICAL-Final,9/21/2015,Approved,ENRIQUE MIRELES
4262,14010-30000-03361,Final,9/21/2015,OK to Issue CofO,ENRIQUE MIRELES
4263,14010-30000-03361,Green Building Final,9/21/2015,Approved,ENRIQUE MIRELES
4264,14010-30000-03361,HVAC-Final,9/21/2015,Approved,ENRIQUE MIRELES
4265,14010-30000-03361,PLUMBING-Final,9/21/2015,Approved,ENRIQUE MIRELES
4266,14010-30000-03361,SGSOV-Seismic Gas S/O Valve,9/21/2015,SGSOV Approved,ENRIQUE MIRELES
4267,14010-30000-03361,SUSMP-Std. Urban Storm Water,9/21/2015,Approved,ENRIQUE MIRELES
4268,14010-30000-03361,Smoke Detectors,9/21/2015,Approved,ENRIQUE MIRELES
4269,13016-20000-19096,Underground Mechanical,1/14/2014,Partial Approval,JOHN JANSON
4270,13016-20000-19096,Footing/Foundation/Slab,1/21/2014,Partial Approval,JOHN JANSON
4271,13016-20000-19096,Excavation/Setback/Form/Re-Bar,1/22/2014,Conditional Approval,MICHAEL FAUNCE
4272,13016-20000-19096,BUILDING-Rough-Frame,2/4/2014,Not Ready for Inspection,JOHN JANSON
4273,13016-20000-19096,Floor/Roof Diaphrgm/Shear Wall,2/4/2014,Not Ready for Inspection,JOHN JANSON
4274,13016-20000-19096,Floor/Roof Diaphrgm/Shear Wall,2/19/2014,Partial Inspection,JOHN JANSON
4275,13016-20000-19096,Deputy Wood Construction,2/26/2014,Partial Approval,CLAUDIO MORENO
4276,13016-20000-19096,Floor/Roof Diaphrgm/Shear Wall,2/27/2014,Approved,JOHN JANSON
4277,13016-20000-19096,Pre-Inspection,2/27/2014,Partial Inspection,JOHN JANSON
4278,13016-20000-19096,ELECTRICAL-Rough,4/2/2014,Approved,KIRK LINKLATER
4279,13016-20000-19096,PLUMBING-Rough,4/2/2014,Approved,KIRK LINKLATER
4280,13016-20000-19096,Underground Mechanical,4/2/2014,Approved,KIRK LINKLATER
4281,13016-20000-19096,Drywall Nailing,4/11/2014,Approved,KIRK LINKLATER
4282,13016-20000-19096,BUILDING-Rough-Frame,5/14/2014,Approved,KIRK LINKLATER
4283,13016-20000-19096,ELECTRICAL-Final,5/14/2014,Approved,KIRK LINKLATER
4284,13016-20000-19096,Final,5/14/2014,Corrections Issued,KIRK LINKLATER
4285,13016-20000-19096,HVAC-Final,5/14/2014,Approved,KIRK LINKLATER
4286,13016-20000-19096,PLUMBING-Final,5/14/2014,Approved,KIRK LINKLATER
4287,13016-20000-19096,SGSOV-Seismic Gas S/O Valve,5/14/2014,SGSOV Not Ready,KIRK LINKLATER
4288,13016-20000-19096,Smoke Detectors,5/14/2014,Approved,KIRK LINKLATER
4289,13016-20000-19096,Final,5/22/2014,OK to Issue CofO,KIRK LINKLATER
4290,13016-20000-19096,SGSOV-Seismic Gas S/O Valve,5/22/2014,SGSOV Approved,KIRK LINKLATER
4291,13016-10000-11170,BUILDING-Rough-Frame,6/25/2013,Approved,DALE CARNEY
4292,13016-10000-11170,ELECTRICAL-Rough,6/25/2013,Approved,DALE CARNEY
4293,13016-10000-11170,HVAC-Rough,6/25/2013,Not Ready for Inspection,DALE CARNEY
4294,13016-10000-11170,PLUMBING-Rough,6/25/2013,Approved,DALE CARNEY
4295,13016-10000-11170,Drywall Nailing,7/2/2013,Approved,DALE CARNEY
4296,13016-10000-11170,Shower Pan,7/2/2013,Approved,DALE CARNEY
4297,13016-10000-11170,Final,7/26/2013,Corrections Issued,DALE CARNEY
4298,13016-10000-11170,Smoke Detectors,7/26/2013,Approved,DALE CARNEY
4299,13016-10000-11170,Final,7/31/2013,Permit Finaled,DALE CARNEY
4300,14010-10000-02954,Footing/Foundation/Slab,11/10/2014,Approved,ENRIQUE MIRELES
4301,14010-10000-02954,Floor/Roof Diaphrgm/Shear Wall,12/1/2014,Partial Approval,ROBERT MINASSIANS
4302,14010-10000-02954,Interior/Exterior Lathing,12/12/2014,Not Ready for Inspection,JAVIER ALIPIO
4303,14010-10000-02954,Rough-Elec/Plmb/HVAC,12/12/2014,Approved,JAVIER ALIPIO
4304,14010-10000-02954,Insulation,12/19/2014,Approved,JAVIER ALIPIO
4305,14010-10000-02954,Interior/Exterior Lathing,12/23/2014,Approved,JAVIER ALIPIO
4306,14010-10000-02954,BUILDING-Rough-Frame,3/25/2015,Approved,JAVIER ALIPIO
4307,14010-10000-02954,Drywall Nailing,3/25/2015,Approved,JAVIER ALIPIO
4308,14010-10000-02954,Final,3/25/2015,OK to Issue CofO,JAVIER ALIPIO
4309,14010-10000-02954,Green Building Final,3/25/2015,Approved,JAVIER ALIPIO
4310,14010-10000-02954,Green Building Rough,3/25/2015,Approved,JAVIER ALIPIO
4311,14010-10000-02954,SGSOV-Seismic Gas S/O Valve,3/25/2015,SGSOV Not Required,JAVIER ALIPIO
4312,14010-10000-02954,Smoke Detectors,3/25/2015,Approved,JAVIER ALIPIO
4313,14010-10000-02954,ELECTRICAL-Final,3/26/2015,Approved,JAVIER ALIPIO
4314,14010-10000-02954,HVAC-Final,3/26/2015,Approved,JAVIER ALIPIO
4315,14010-10000-02954,PLUMBING-Final,3/26/2015,Approved,JAVIER ALIPIO
4316,16010-30000-04608,Excavation/Setback/Form/Re-Bar,3/6/2017,Partial Approval,ROBERT MCDOWELL
4317,16010-30000-04608,Footing/Foundation/Slab,3/6/2017,Not Ready for Inspection,ROBERT MCDOWELL
4318,16010-30000-04608,METHANE-Barrier,3/6/2017,Not Ready for Inspection,ROBERT MCDOWELL
4319,16010-30000-04608,METHANE-Subgrade,3/6/2017,Not Ready for Inspection,ROBERT MCDOWELL
4320,16010-30000-04608,Underground Mechanical,3/6/2017,Not Ready for Inspection,ROBERT MCDOWELL
4321,16010-30000-04608,Footing/Foundation/Slab,3/23/2017,Partial Inspection,DAVID CHAN
4322,16010-30000-04608,METHANE-Barrier,3/23/2017,Approved,DAVID CHAN
4323,16010-30000-04608,METHANE-Subgrade,3/23/2017,Approved,DAVID CHAN
4324,16010-30000-04608,Underground Mechanical,3/30/2017,Approved,ROBERT MCDOWELL
4325,16010-30000-04608,Floor/Roof Diaphrgm/Shear Wall,4/26/2017,Approved,MATTHEW NUCKOLLS
4326,16010-30000-04608,BUILDING-Rough-Frame,5/8/2017,Partial Approval,MATTHEW NUCKOLLS
4327,16010-30000-04608,Green Building Rough,5/8/2017,Not Ready for Inspection,MATTHEW NUCKOLLS
4328,16010-30000-04608,METHANE-Rough,5/8/2017,Not Ready for Inspection,MATTHEW NUCKOLLS
4329,16010-30000-04608,BUILDING-Rough-Frame,5/22/2017,Approved,MATTHEW NUCKOLLS
