,permit_ID,full_description
317,18016-20000-38649,"CONVERT EX. DETACHED GARAGE TO (N) 22' X 22'6"" ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
318,17010-10001-00348,"Convert of Servants Quarter's with detached garage approved under permit # 17010-10000-00348 to Accessory Dwelling Unit (ADU) Per AB 494 and SB229, with detached garage."
319,18016-20000-20018,"CONVERT THE (E) 24'-2""X22'-4"" IRREGUALR ATTACHED GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.. ""COMPLY WITH DEPARTMENT ORDER effective date05/08/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"". All permits shall be for the same time period limitation."
320,19016-20000-23339,Convert existing 2-story accessory living quarters into an Accessory Dwelling Unit per AB 494 & SB 229
321,19016-20000-15655,"CONVERT (E) 17' X 10' PORTION  OF (E) 3 CAR GARAGE TO NEW RECREATION ROOM, TWO CAR GARAGE TO REMAIN , ALL WORK PER WFPP"
322,15014-20000-01152,"ADD (2) BEDROOMS & CONVERT (E) BEDROOM TO BATHROOM (14'-6""X 34'-4"") TO REAR OF (E) 1-STORY SFD W/ ATTACHED GARAGE PER ENG'R DESIGN"
323,19016-30000-19847,CONVERT (E) FAMILY ROOM TO (N) BEDROOM W/ FULL BATH AND WALK IN CLOSET. ALL WORK PER WFPP.
324,18016-10000-03377,"CONVERT (E) ONE STORY DUPLEX TO SFD (4 BEDROOM 3 BATHROOMS):  CONVERT THE 2 KITCHENS TO BEDROOMS, CONVERT ONE DINING ROOM TO NEW KITCHEN.  INFILL (3) INTERIOR DOORS AND REPLACE INTERIOR BEARING WALLS WITH HEADERS.  ALL CONSTRUCTION PER WFPP (NO EXTERIOR WORK ALLOWED)."
325,18016-10000-08316,KITCHEN AND BATHROOM REMODELING. CONVERT EXISTING LAUNDRY ROOM TO POWDER ROOM. CONVERT PORTION OF BEDROOM TO WALK IN CLOSET.
326,17010-10000-04906,"NEW TYPE VB, 1-STORY ACCESSORY DWELLING UNIT AT REAR OF LOT; PER AB 494 AND SB 229; ALL WORK PER WFPP"
327,18014-10000-03682,NEW 840 S.F. ACCESSORY DWELLING UNIT (ADU) ATTACHED TO (E) GARAGE per AB 494 and SB 229
328,18016-20000-31344,CONVERT (E) GARAGE/STORAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK PER WFPP.
329,17010-10000-04194,"NEW 2-STORY, 29.5'X17.25', TYPE VB, R3-OCC ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069"
330,19016-20000-10138,"Inteiror remodel to the exisitng bathroom. Convert walk-in closet to additional bathroom. No changes will be made to the exterior including alteration, relocation, removal or installation of windows and doors."
331,19016-20000-13389,"CONVERT 24'-0"" X 22'-0"" PORTION OF (E) DETACHED STORAGE TO ONE CAR GARAGE."
332,19016-20000-01519,"CONVERT (E) 20'-6"" X 21'-6"" ATTACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER DESIGN."
333,18016-10000-06983,CONVERT EXISTING STORAGE UNDER GARAGE TO AN ACCESSORY DWELLING UNIT.
334,19016-20000-07922,"ECPC WALK IN: CONVERT THE (E) 20'0""X20'0"" ATTACHED GARAGE INTO A (N) ADU PER AB 494 AND SB 229 FOR ACCESSORY DWELLING UNITS. ALL WORK PER WFPP ""COMPLY WITH DEPARTMENT ORDER effective date 10/31/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
335,18016-10000-19006,CONVERSION OF EXISTING ATTACHED REC ROOM  TO ACCESSORY DWELLING UNIT OVER (E) GARAGE PER AB 494 AND SB 229.
336,17014-10002-01285,1-STORY DETACHED ADU PER AB 2299 AND SB 1069. - Supplemental permit to PCIS# 17014-70000-01285.  FULLY SPRINKLERED WITH NFPA-13D (SEE COMMENTS).
337,17016-10000-20445,"CONVERT DETACHED [20' X 26'] GARAGE INTO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.  ADD NEW KITCHEN, BATHROOM AND PARTITION TO CREATE SEPARATE BEDROOM"
338,17010-20000-02139,"NEW IRREGULAR 37'-0"" X 38'-6 1/2"", 1-STORY, DETACHED ACCESSORY DWELLING UNIT (ADU) PER AB 2299 AND SB 1069."
339,15010-10000-02276,NEW ACCESSORY LIVING QUARTERS.
340,19016-20000-00338,CONVERT EXISTING DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229
341,19016-20000-09867,"CONVERT (E) 20'-7"" X 20'-7"" ATTACHED STORAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229."
342,19014-20000-03275,"16'-4"" X 14'-3"" ADDITION TO (E) GARAGE AND CONVERSION TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
343,19016-20000-01269,"CONVERT (E) 20'-1"" X 24'-5"" ATTACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
344,19016-20000-10412,CONVERT THE (E) GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ATTACHED CARPORT & PATIO TO REMAIN. ALL WORK PER WFPP.
345,19014-10000-01808,"CONVERT (E) GARAGE TO A.D.U, ADDITION TO A.D.U. PER AB-494 AND SB-229."
346,19016-20000-32190,"CONVERT 28.5' x 24'11"" IRREGULAR SHAPE (1084 SF) 2-STORY PORTION OF DWELLIING AREA TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229"
347,17014-20000-02320,"CONVERT (E) GARAGE TO ENTRY, BATHROOM AND 2ND ACCESS.  NEW 2 CAR GARAG, 568 SF,  NEW BEDROOM WITH BATHROOM ADDITION AT (E) 2ND FLOOR. NEW 94 SF COVERED PATIO."
348,18010-20000-05859,(N) ADU with attached carport in rear of lot per AB494 and SB229.
349,19016-20000-36191,CONVERT ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
350,18010-20000-01030,New 33'-6''x 35'-6'' 1-story accessory dwelling unit per ab494 and sb229.
351,17010-30000-01381,2 Story Accessory living quarter w/ 2 car garage on 1st floor.
352,18010-20001-01445,"Supplemental permit to 18010-10000-01445 to Convert 20'-0"" x 25'-0"" Rec-Room above detached 2-Car Garage to Accessory Dwelling Unit per AB 494 & SB 229."
353,18016-20000-14894,"CONVERT (E) 20' X 27' DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229, ADD 8'-4"" X 15'-4"" TRELLIS. ALL WORK PER ENGINEERING."
354,19014-20000-00146,"ADD 23'-6"" X 36'-6""  TO & CONVERT (E) 20'-0"" X 20'-0"" DET. GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB229. WORK DONE PER WFPP."
355,17010-30000-04995,(N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069
356,12010-10007-02533,"Convert bedroom to game room and relocate restroom.  Revise bar area layout with no floor area added to previously permitted SFD W/ ATTACHED GARAGE, 150' X 52'.  All work at lower level."
357,19016-20000-21200,CONVERT (E) 18' X 20' DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP.
358,19014-10000-00181,"NEW 489 SQ  ADDITION @ THE REAR OF THE (E) FRONT UNIT AND CONVERT IT INTO A NEW DUPLEX PER WFPP EXTERIOR ALTERATIONS TO CHANGE OUT WINDOWS AND CREATE NEW OPENINGS FOR DOORS, ADD NEW ROOFING. INTERIOR ALTERATIONS TO REVISE FLOOR LAYOUT"
359,18016-10000-27106,CONVERT EXISTING DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
360,19016-20000-40543,PROPOSED NONSTRUCT INT REMODEL - CONVERT EX PANTRY & CLOSET INTO BATHRM. ALL WORK PER WFPP.
361,19043-20000-04672,"NFPA 13D system for rear ADU. 1"" meter."
362,17016-20000-25902,ENCLOSE AND CONVERT (E) PATIO COVER TO ENLARGE LIVING ROOM. ADD (N) BATHROOM IN (E) BEDROOM.
363,18016-20000-33518,CONVERT GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
364,19043-10000-01089,NFPA 13D SYSTEM FOR ADU. CONNECTION TO 1 INCH DOMESTIC WATER METER.
365,18014-20000-00106,"(N) 46'-2""x29'-7""  ADD OF IRREGULAR SHAPED ACCESSORY DWELLING UNIT PER AB 494 & SB 229. ATTACHED TO (E) GARAGE. PER ENGINEER."
366,16010-20000-00712,NEW IRR. 26' x 34' TWO-STORY ACCESSORY LIVING QUARTERS W/ ATTACHED TWO-CAR GARAGE.
367,16014-20000-04244,"Remove portion of (E) attached garage and convert garage to kitchen/dining rm; 37'-10"" x 59'-9"" irreg shaped addition to add one bedrm and bathrm & enlarge kitchen/dining room; 18'-0"" x 44'-3"" irreg shaped addition to enlarge living rm and add front porch; interior remodel & reframe (E) one story SFD w/ attached garage. Fully sprinklered irreg shaped building  72'-5"" x 59'-9"""
368,17016-10000-37886,"GARAGE CONVERSION TO AN ACCESSORY DWELLING UNIT ( ADU ) , PER AB 2299 AND SB 1069 ."
369,18014-70000-03467,2-STORY ADDITION AND CONVERT SINGLE FAMILY DWELLING TO DUPLEX
370,19043-10000-03448,"NEW 13D SYSTEM FOR 1 STORY ADU. 1 INCH METER, NO BACKFLOW"
371,19016-30000-25384,Convert (e) bathroom to two separate bathrooms on 1st floor unit. New kitchen cabinets. Replace drywall at damaged areas. New laminate flooring. Comply with department order effective date 8.2.19. Permit will expire 30 days from issuance date.
372,19014-70000-00012,NEW 1 STORY ADDITION (676 SQFT) AND CONVERT (E) GARAGE TO LIVING AREA (400 SF) (CREATE VAULTED CEILING)
373,19043-10000-03282,"NFPA 13D system for ADU. 1"" meter."
374,19016-30000-07381,"Convert (e) Garage to (n) ADU per ab 494 and sb 229. ""Comply with department order.  Permit to expire 30 days from issuance date"""
375,18014-20001-05950,"Supplemental to 18014-20000-05950:  Change size of addition and ADU to 14'10"" X 16'0"""
376,18014-20000-00313,"CONVERT (E) IRREGULAR SHAPED 34' X 23'-7"" ATTACHED GARAGE AND BREEZEWAY TO BEDROOM, BATHROOM, DEN AND LAUNDRY ROOM; ADD 2'-6"" X 19'-0.5"" STORAGE;  ADD 19' X 19' ATTACHED CARPORT AND 13'-1"" X 17'-9"" ATTACHED TRELLIS.  ALL WORK PER ENGINEERING."
377,18016-20000-35011,"INTERIOR REMODEL THROUGHOUT (E) SINGLE FAMILY DWELLING. CONVERT CLOSET TO LAUNDRY ROOM, REMOVE AND REPLACE DOORS AND WINDOWS, AND REMOVE/RELOCATE PARTITION WALLS."
378,18016-20000-02642,CONVERT (E) 18' X 20' DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP
379,18016-30000-11923,CONVERT EXISTING DETACHED 1-STORY TYPE VB 2-CAR GARAGE INTO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.
380,20041-20000-01311,"INSPECTION FEE PAID UNDER ONLINE PERMIT 19041-90000-46653 PV1. INSTALL 14.72 KW DC ROOFMOUNTED PV SYSTEM WITH (46) MODULES (320WATTS), OPTIMIZERS AND (1) CENTRAL INVERTER (SE10000H-US)"
381,18014-20000-04390,ADDITION TO AND CONVERT (E) DETACHED GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
382,19010-30000-01679,New single story accessory dwelling unit attached to existing garage per AB 494 and SB229
383,19043-30000-02193,"NFPA 13D SYSTEM FOR A PROPOSED ACCESSORY DWELLING UNIT LOCATED AT REAR OF LOT. NEW 1"" DOMESTIC METER, NO BACKFLOW"
384,18016-10000-37691,TO CONVEERT AN (E) GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 and SB 229
385,18016-10000-35362,Convert (e) attached 2 car garage to accesory dwelling unit per AB494 and SB229
386,19014-20000-01122,CONVERT THE (E) GARAGE INTO A (N) BEDROOM WITH NEW BATHROOM;  ADD NEW 18' x 18' 2- CAR CARPORT.
387,19016-20000-23990,INTERIOR REMODEL TO THE (E) SFD. CONVERT (E) BDRM INTO A KITCHEN EXPANSION AND REMODEL. REMODEL (E) 1ST FLR BDRM & BTHRM. REMODEL (E) 2ND FLR BTHRM. WORK PER ENGINEER.
388,19019-30000-04226,demo (e) detached accessory structure
389,17010-30000-04964,(N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069
390,16010-10000-03416,NEW 1-STORY DETACHED ACCESSORY BUILDING WITH 2 RECREATION ROOMS SPRINKLERED WITH NFPA 13D
391,19016-20000-28222,CONVERT ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
392,19014-20000-01172,"NEW 15' X 24'9""ADDITION TO AND CONVERT THE (E) 20' X 20' DETACHED GARAGE INTO A (N) ACCESSORY DWELLING UNIT AS  PER AB 494 AND SB 229 . ALL WORK PER WFPP"
393,19016-70000-33266,INTERIOR ALTERATION TO (E) SFD.  CONVERT LAUNDRY INTO BATHROOM IN THE 1ST FLOOR.  CREATE NEW BATHROOM AND LAUNDRY ON THE 2ND FLOOR.  ALL WORK DONE PER WFPP.
394,19016-10000-35232,"PROPOSED REMODEL TO (E) SFD TO REMOVE BEARING WALL AT KITCHEN, CONVERT (E) DINING ROOM INTO BEDROOM #3 W/ (N) BATH, REPLACE ALL WINDOWS (12), RECONFIGURE FLOOR PLAN AND KITCHEN/BATH REMODEL ALL WORK PER WOOD FRAME PRESCRIPTIVE PROVISION"
395,19010-20000-00431,NEW 20'X20' ADU PER AB 494 AND SB 229_  ALL WORK TO BE DONE PER LA CITY WOOD FRAME PRESCRIPTIVE PROVISIONS.
396,19016-20000-26028,"CONVERT (E) 20' X 18' ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229, ALL WORK PER WFPP"
397,19047-10000-01325,PROPOSED  6'X 8' SPA  ACCESSORY TO AN EXISTING SINGLE FAMILY DWELLING. THIS SPA IS SHOWN ON THE POOL PERMIT PLAN. SEE THAT PERMIT FOR ALL CLEARANCES.
398,20016-20000-01879,"CONVERT 5'-0"" x 8'-0"" PORTION OF (E) BEDROOM INTO BATHROOM FOR (E) SINGLE FAMLIY DWELLING. ALL WORK DONE PER WFPP."
399,18014-20000-06808,"ADD 9'-1"" X 10'-2"" AT FIRST FLOOR FOR (N) LAUNDRY ROOM AND CONVERT (E) IRREGULAR 31'-4"" X 34'-5"" ATTIC SPACE TO (N) MASTER BEDROOM/CLOSET/FULL BATH. ALL WORK PER ENGINEERING."
400,19019-20000-04644,Demolish (e) detached garage (work in conjuction with an ADU project under Permit # 19010-20000-03313). Protection fence required. DPI COMPLETED PER 19019-20000-03719
401,19010-20000-02972,"CONVERT ATTACHED GARAGE  AND IRREGULAR SHAPE 16'9"" X 10'11"" (145 SF) PORTION OF DWELLING AREA TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
402,19016-20000-28598,"CONVERT (E) 20' X 21'  DETACHED GARAGE TO ACCESSORY DWELLING UNIT  PER AB 494 AND SB 229., ALL WORK PER WFPP"
403,19010-20000-02747,"PROPOSED (19'-11"" X 25') DETACHED ACCESSORY DWELLING UNIT PER AB 494 & SB 229. ALL WORK PER WFPP."
404,18010-10000-01254,NEW 2 CAR GARAGE WITH ACCESSORY DWELLING UNIT PER  AB494  AND  SB299
405,19016-20000-27383,"ADD (3'-3""x 10'-0"") AND CONVERT (E) GARAGE/ REC ROOM TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229. WORK PER ENGINEER."
406,18016-20000-36123,"CONVERT 18' X 20'3"" ATTACHED GARAGE TO  ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORKS ARE PER ENGINEERING."
407,19016-20000-17423,"CONVERT 3' x 5'-6"" PORTION OF ATTACHED  GARAGE AREA TO LAUNDRY ROOM FOR MAIN DWELLING AND REMAINING GARAGE AREA CONVERT INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
408,19016-10000-05749,Interior remodel to convert walk in closet to new bathroom
409,19010-20000-00043,"NEW 21'-6"" X 20'-11"", 1-STORY, DETACHED ACCESSORY DWELLING UNIT (ADU) PER AB 494 & SB 229; PER ENGINEER."
410,18014-30000-04821,"ADU added next to and above (E) garage, Major remodel of (E) garage."
411,18010-70000-03489,NEW ACCESSORY DWELLING UNIT AT REAR PER AB 494 AND SB 229.
412,16010-10000-01233,ACCESSORY LIVING QUARTERS and  BASEMENT.
413,19016-20000-31770,CONVERT ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
414,18016-30000-33368,"ADDITION TO & CONVERSION OF (E) GARAGE TO AN ACCESSORY DWELLING UNIT (ADU) PER AB 494 & SB 229. ALL WORK PER IB/P/BC 2017-004 WOOD FRAME PRESCRIPTIVE PROVISIONS. ""COMPLY WITH DEPARTMENT ORDER effective date 09/18/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
415,19016-20000-35365,Convert attached garage into an Accessory Dwelling Unit per AB 494 &SB 229
416,18016-20000-39420,"REMOVE (3' X 21'-2"") PORTION OF GARAGE & CONVERT (21'-2"" X 25') (E) DETACHED GARAGE/STORAGE AND  ADD (14' X 21'-2"") & (3'-1"" X 17'-3"") TO CREATE A (N)  ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.  ALL WORKS ARE PER WFPP."
417,18014-30000-06455,Addition and conversion of (e) garage to Accessory dwelling unit ADU per AB 494 and SB 229.
418,18014-20000-05145,"CONVERT (E) DETACHED GARAGE AND ADD 15'-4"" X 8'-8"" TO CREATE AN ACCESSORY DWELLNG UNIT PER AB 494 AND SB 229."
419,19016-20000-19427,NON STUCTURAL REMODEL; CONVERT (E) KITCHEN TO NEW BEDROOM; CONVERT (E) DINING ROOM TO NEW KITCHEN; CONVERT (E) BEDROOM TO NEW MASTER BATHROOM COMPLY WITH DEPARTMENT ORDER effective date 05/29/2019. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE
420,19010-20000-01184,"ADD 22'-3"" X 20'-9"" 2-STORY ACCESSORY DWELLING UNIT ATTACHED TO (E) 20'-2' X 18'-8' GARAGE PER AB 494 AND SB 229"
421,18010-10000-04299,PROPOSED (25' X 32') ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 PER ENGINEERING
422,18010-10000-02544,NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 WITH AN ATTACHED TWO-CAR GARAGE.  **COMPLY WITH DEPARTMENT ORDER effective date 11/01/2017.  PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE.**
423,18016-10000-26564,"CONVERT (E)  32'0""X  20'6"" (IRRREGULAR) BASEMENT TO ACCESSORY DWELLING UNIT PER AB494 AND SB229. ADD 4'0"" X 22'4"" FIRST FLOOR DECK ABOVE NEW ADU."
424,19010-30000-02181,(N) 2-STORY ACCESSORY DWELLING UNIT AT REAR OF THE LOT.  PER AB494&SB229.
425,19016-20000-14689,CONVERT 18' X 22.5' IRREGULAR SHAPE PORTION OF ATTACHED GARAGE TO ACCESSORY DWELLING UNIT AND REMAINING GARAGE AREA TO EXTERIOR ACCESS STORAGE ROOM PER AB494 & SB229
426,19016-20000-09614,ECPC  -  CONVERT (E) DET. GARAGE TO ADU PER AB 494 AND SB 229
427,19016-10000-34272,"CONVERT EXISTING SFD TO SFD AND ACCESSORY DWELLING UNIT PER PER AB 494  AND SB 229.  ""COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 09/18/19. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE. """
428,19016-20000-13759,"CONVERT 22'-5""x 19'-5"" ATTACHED 2- CAR GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK PER LA CITY STD WFPP."
429,19016-20000-13059,CONVERT GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229
430,19016-20000-38759,CONVERT THE DETACHED RECREATION ROOM INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
431,19016-10000-16471,CONVERSION OF (E) DETACHED GARAGE TO NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WOOD FRAME PRESCRIPTIVE DESIGN.
432,18030-10000-08147,HILLSIDE GRADING FOR NEW ADU 22CY
433,16014-10000-01308,CONVERT PORTION OF (E) CRAWL SPACE INTO RECREATION ROOM WITH HALF BATH. BUILDING WILL CHANGE FROM 1-STORY TO 2-STORY SFD.
434,18016-10000-01886,"CONVERT DETACHED GARAGE/RECREATION ROOM TO ADU  PER AB 494 & SB 229.  ""COMPLY WITH DEPARTMENT ORDER effective date 01/11/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
435,19016-10001-41032,SUPPLEMENTAL TO PERMIT #19016-30000-41032 TO CHANGE USE CODE AND UPDATE WORK DESCRIPTION TO ADD GARAGE  ********NO FEE DEPT ERROR********
436,19010-10000-01109,"FOR (N) DETACHED ACCESSORY DWELLING UNIT PER AB494 AND SB299.  498 SF (20'-9""X24') W/PORCH."
437,18010-20002-00192,"SUPPLEMENTAL TO 18010-20000-00192 TO REVISE ACCESSORY DWELLING UNIT SIZE AND INCREASE TO 42'2""X27'0"" AND MAKE GARAGE AND ADU ONE STRUCTURE PER AB 494 AND SB 229. ALL WORK PER WFPP"
438,19016-30000-21101,CONVERT (E) DUPLEX TO SINGLE FAMILY DWELLING. INTERIOR WORK ONLY.
439,18016-20000-39378,CONVERT (E) DETACHED GARAGE. CONVERT REAR PORTION TO STORAGE AND ADDITION IN FRONT OF GARAGE TO CONVERT INTO ADU PER AB 494 AND SB 229
440,19014-20000-00568,"CONVERT (E) 18'-0"" X 20'-2"" DETACHED GARAGE AND ADD 7'-11 1/2"" X 19'-9"" FOR (N) RECREATION ROOM/STORAGE AND ADD 18'-4"" X 18'-4"" CARPORT. ALL WORK PER WFPP AND LA CITY STANDARD DETAILS. COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 12/19/18. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."
441,18014-10000-01451,569 SQ. FT. ACCESSORY DWELLING UNIT ADDITION TO EXISTING GARAGE STRUCTURE.
442,19014-20000-03098,"CONVERT (E) 18'-2"" X 20'-2"" DETACHED GARAGE AND ADD IRREGULAR 14'-6"" X 29'-8"" FOR (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
443,19016-20000-26360,CONVERT THE ATT. GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
444,16014-10000-01309,CONVERT PORTION OF (E) CRAWL SPACE INTO RECREATION ROOM WITH HALF BATH. BUILDING WILL CHANGE FROM 1-STORY TO 2-STORY SFD.
445,18014-30000-06352,CONVERT (E) GARAGE TO ACCESSORY DWELLING UNIT AND ADDITION TO ACCESSORY DWELLING UNIT. PER AB494 AND SB229.
446,19030-10000-06425,"GRADING FILL OF (E) POOL AND USE IT FOR L.I.D. REQUIREMENT IN LIEU OF RAIN BARRELS. MODULAR UNDERGROUND STORMWATER POLYPROPYLENE TANKS (ESR #3356) ARE INSTALLED IN THE BOTTOM OF THE POOL AND 18"" COMPACTED SOIL FILL ON TOP. SEE COMMENTS."
447,19016-20000-26400,CONVERT EX ATT 2-CAR GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 & SB 229. ALL WORK PER WFPP.
448,19030-10000-07102,"PROPOSED TO INSTALL OWTS FOR MAIN RESIDENCE AND (N) ADU: TANK CAPACITY = 1,500 GAL W/ ADVANCED TREATMENT SYSTEM, PIT= 4'DIA. X 30' W/ 3' CAP (27' EFF. DEPTH)  PER APPROVED REPORT BY RWQCB, WDR, GLOBAL ID WDR100045984 CUT = 40 C.Y."
449,19019-10000-00720,"DEMOLITION OF EXISTING 1-STORY SINGLE FAMILY HOME AND ACCESSORY STRUCTURE (GARAGE), NO BASEMENT LEVEL (BUILDINGS 3 & 4)"
450,18014-30000-06351,Addition and conversion of existing 2 car garage into Accessory Dwelling Unit per AB 494 and SB 229.
451,18014-20000-05122,"CONVERT (E) 20'-0"" X 14'-6"" DETACHED GARAGE AND ADD 12'-6""  X 11'-5"" IRREGULAR SHAPED ADDITION FOR (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
452,19014-20000-01541,"NEW 33'1-1/2"" X 25'4-1/2"" IRREGULAR SHAPED ADDITION TO AND CONVERT  (E) 18' X 20' DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229, ALL WORK PER ENGINEERING"
453,18014-10000-03498,CONVERT EXISTING GARAGE & STORAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229 AND A NEW ADDITION
454,19010-30000-00164,(N) ACCESSORY DWELLING UNIT PER AB 494 & SB 229
455,19014-30000-02773,(N)2-story accessory dwelling unit attached to existing 2-car garage. Per AB 494 & SB 229.
456,18047-10000-00578,PROPOSED SWIMMING POOL ON TOP OF ACCESSORY LIVING QUARTER
457,17010-30000-04620,(N) 15' X 36' ACCESSORY DWELLIN UNIT PER AB 494 AND SB 229
458,17014-20001-05136,SUPPLEMENTAL TO PERMIT #: 17014-20000-05136 TO CONVERT (E) SFD W/ ATTACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 W/ ATTACHED GARAGE - NO FEE DEPARTMENT ERROR
459,16010-20000-01669,New detached 1-story accessory building with trellis as first floor and accessory living quarters at 1-level basement.
460,18014-10000-07143,CONVERT EXISTING GARAGE WITH ADDITION TO ACCESSORY DWELLING UNIT PER AB 494 AND SB229
461,19016-10000-18953,CONVERT EXISTING DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
462,17016-20000-30162,CONVERT THE EXIST. 20' x 20' DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT W/ STORAGE PER AB 2299 & SB 1069.
463,18016-20000-40576,CONVERT THE (E) CLOSET ON FIRST FLOOR INTO A (N) FULL BATHROOM
464,19016-20000-06554,"CONVERT (E) 18' X 20' DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP. ""COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 2/27/19. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."""
465,15010-10001-00001,"REVISE PERMIT FOR NEW 2-STORY ACCESSORY LIVING QUARTERS TO INCREASE INTERIOR CEILING HEIGHTS AND OVERALL BUILDING ZONING HEIGHT TO 26'-7"".  Change permit to add contractors information."
466,18016-10001-27832,SUPPLEMENTAL TO 18016-10000-27832 TO CONVERT BATHROOM TO MUD ROOM(STORAGE+LAUNDRY). TO ADD A NEW DIRECT VENT FIREPLACE.
467,18010-20000-05983,"NEW 24'-6"" X 45'-6"" TWO STORY ACCESSORY DWELLING UNIT WITH TWO CAR GARAGE PER AB 494 AND SB 229."
468,19016-20000-33969,"CONVERT (E) 18'-2"" X 19'-7 ATTACHED GARAGE TO (N) ACCESSORUY DWELLING UNIT PER AB 494 & SB 229. ""COMPLY WITH DEPARTMENT ORDER effective date 08/23/2019. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
469,18014-20000-00978,"CONVERT IRR. SHAPE 29'-3"" X 22' PORTION OF GARAGE AND ADD 8' X 7'-10"" ON THE FIRST FLOOR TO CREATE AN ACESSORY DWELLING UNIT PER AB 494 AND SB 229. CONVERT REMAINDER OF GARAGE AND ADD 29'-3"" X 22' SECOND STORY TO EXPAND DWELLING UNIT.    ""COMPLY WITH DEPARTMENT ORDER effective date 05/22/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
