,permit_ID,full_description
293,13016-10000-21364,"INTERIOR WFPP STD REMODEL TO CONVERT 2 BEDROOMS TO MASTER BEDROOM.  COMBINE 2 BTHRMS INTO SINGLE BATHROOM, NEW POWDER ROOM, ENLARGE TWO LIVING ROOM WINDOWS AND EXTEND FRONT PORCH (123 SF).    COMPLY WITH DEPARTMENT ORDER EFFECTIVE 4/30/2009, PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."
294,16014-20000-05352,"Convert (E) Bedroom to Den & Add 32' x 17' (N) Bedroom, 3/4 Bathroom andFamily room per WFPP."
295,16010-30000-00969,"Convert (e) one car garage to  one car carport per  IB-P-BC2014-009 & increase size. to 12' x 18''. ""Comply with Department order effective date Oct.1,2015"". See comments."
296,12010-10000-02974,"ACCESSORY RECREATION BUILDING, FULLY-OPEN;  NO HEATING/COOLING, NO MECHANICAL."
297,14016-10000-08576,CONVERT  (E)  ONE STORY SINLE FAMILY  DWELLING  & ATT.  3 CAR GARAGE TO SINGLE FAMILY  DWELLING & STORAGE & INTERIOR REMODEL  & PROVIDE 3 OPEN  PARKING SPACES IN THE  RAER YARD
298,14014-20000-02609,"NEW IRREGULAR ADDITION (1,871 SF), MAJOR REMODEL, CONVERT (E) ATTACHED GARAGE TO (N) HABITABLE AREA (TO BE NEW DINING ROOM AND KITCHEN AREA), AND ADD (N) 12'-0"" X 23'-0"" ATTACHED PATIO COVER TO (E) 1-STORY SFD. [SEE COMMENTS]"
299,12010-10002-00373,CONVERT MODEL HOME TO SINGLE FAMILY DWELLING AND CORRECT LEGAL DESCRIPTION AND ADDRESS FOR SINGLE FAMILY DWELLING PERMITTED UNDER 12010-10000-00373
300,13016-20000-24935,"Remodel SFD;remodel kitchen, dining, laundry and living room.Convert portion of (E) living room into a bedroom.Convert powder room into full bathroom.Not a major remodel.No change to height,area and footprint of the building."
301,14016-10000-03298,CONVERT EXISTING CLOSET AND LAUNDRY ROOM TO BATHROOMS IN (E) SINGLE FAMILY DWELLING.
302,14010-30000-03361,(N) detached 3-car garage accessory to proposed 2-story duplex. See permit#14010-30000-03360 for (N) duplex.
303,13016-20000-19096,"restore   second  floor of accessory  building  to   attic only  with  interior   stair    .   CONVERT  PORTION OF  GARAGE ON  THE  FIRST  FLOOR  TO A  RECREATION ROOM  IRREGULAR  17' 2""X 17'."
304,13016-10000-11170,"CONVERT EXISTING SFD 2 BED, 1 BATH INTO 3 BEDS 2 BATHS PER WFPP. NO NEW SQUARE FEET."
305,14010-10000-02954,NEW DETACHED GARAGE AT THE REAR OF THE LOT ACCESSORY TO THE MAIN DUPLEX IN THE FRONT.
306,16010-30000-04608,construct new 2-story accessory structure  Level 1 garage and rec room above per za 2016-1389 (ZAA)
307,17016-10000-20479,INTERIOR NON-STRUCTURAL REMODEL TO CONVERT LAUNDRY TO FULL BATHROOM. WINDOW/DOOR INFILL. WINDOWS CHANGE-OUT LIKE FOR LIKE. NO CHANGE IN AREA
308,14016-10000-15843,CONVERT LAUNDRY ROOM TO NEW BATHROOM. CLOSE BATHROOM DOOR AND OPEN A NEW DOOR FROM BEDROOM TO BATHROOM BEARING WALL. ENLARGE OPENING AT KITCHEN. REMOVE AND INFILL TWO(2) WINDOWS.
309,17014-20000-00057,"Convert 11' x 4.5' portion of attached garage along with irregular shape addition of 19.55' x 22'4"" for new bedroom, bathroom, laundry room and dining area.  Add 6'5"" x 11' to extend garage toward front.  All works area per engineering."
310,13016-10000-02221,"CONVERT PORTION OF (E) STORAGE ROOM (5'-0""x9'-0"") TO FULL BATH WITH EXTERIOR DOOR ONLY FOR SWIMMING POOL ON SITE, INFILL 16'-0"" OPENING OF (E) STORAGE ROOM WITH DOOR AND WINDOWS. EXISTING ROOF TO REMAIN. ALL WORK PER WFPP."
311,17016-20001-00118,"SUPPLEMENTAL TO 17016-20000-00118. CONVERT THE (E) SOLARIUM TO A NEW BATHROOM, ADD ONE TOILET, ONE SINK AND ONE BATHTUB. NO CHANGE TO FLOOR AREA."
312,15016-20000-20580,Convert (E) storage room under stair at ground floor to laundry space.
313,17016-20000-00998,CONVERT THE (E) CLOSET TO A 3/4 BATHROOM. 	NO CHANGE TO STRUCTURE. NO CHANGE TO EXTERIOR.
314,13016-10000-16564,ENCLOSE  AND CONVERT EXISTING OPEN DECK TO HOME OFFICE (90 SF).
315,16010-10000-00280,NEW 2-STORY DETACHED ACCESSORY BULDING WITH ROOF DECK AND ATTACHED GARAGE SEE COMMENTS
316,15010-20000-00467,"TRACT NEW 2-STORY SFD/ GAR.PLAN-3B."" plan check fee paid under 15010-20000-00106"""
317,17016-30000-21562,CONVERT PORTION OF (E) DETACHED GARAGE INTO BATHROOM SERVING POOL AREA. SEE COMMENTS.
318,13016-20000-11159,Enclose (E)18'x19' carport to convert into garage.  No change in footprint of the building.
319,12014-20001-04126,"CONVERT COVERED FRONT  PORCH  (47 SQ. FT.) TO EXTEND LIVING ROOM, ADDITION (651 SQ. FT.) AT REAR TO CREATE MASER BEDROOM & REMODEL (E) SFD"
320,13016-10000-00303,"INTERIOR REMODEL OF EXISTING 2-STORY S.F.D. TO CONVERT 2 UPSTAIR BEDROOM AND BATHROOM TO MASTER BEDROOM AND BATH, REMOVE AND REPLACE KITCHEN CABINETS.  REPLACE 7 WINDOWS (SAME SIZE).  ALL WORK IS NON-STRUCTURAL."
321,13010-20002-01267,Supplemental to #13010-10000-01267:  Convert recreation room to accessory living quarters <Fire sprinklers required thru-out>
322,18016-30000-23879,DIVIDE (E) RESTROOM INTO TWO RESTROOMS AT REAR DUPLEX. CONVERT (E) DEN TO (N) BEDROOM.
323,13010-10002-01657,"SUPPLEMENTAL PERMIT TO 13010-10000-01657 TO CONVERT GROUP SINGLE FAMILY DWELLING TO A SMALL LOT SINGLE FAMILY  SUBDIVISION PER VTT-71901-SL ,NO PHYSICAL CONSTRUCTION"
324,14014-20000-03263,Add 10' x 11' full bathroom to rear of (e) SFD and convert (e) window to a door; All work per WFPP
325,17016-10000-12518,CONVERT (E) DEN TO A BEDROOM AND REMODEL BATHROOM. ALL WORK PER ENGINEERING.
326,14014-70000-02421,ADD 165 SQ. FT. TO GARAGE AND STORAGE BLD. AND CONVERT THE STORAGE PORTION ALONG WITH ADDITION TO RECREATION ROOM.
327,18043-10000-00399,NFPA 13D SYSTEM FOR ACCESSORY DWELLING UNIT. 1 INCH METER
328,19016-70000-08687,CONVERT EXISTING CLOSET IN TO A BATHROOM
329,16016-20000-15688,"CONVERT (E) CLOSET INTO (N) 4'-6"" X 5'-0"" HALF BATH ON THE FIRST FLOOR FOR AN (E) 2-STORY SFD PER WFPP"
330,15014-20000-02294,"ADD 7'-6"" X 7'-8"" IRR. FOR NEW WALK-IN-CLOSET;  CONVERT (E) CLOSET TO ENLARGE (E) BATHROOM AND REMODELING;  REMODEL KITCHEN AND CONVERT POWDER ROOM TO BATHROOM.  ALL WORK PER ENGR'S DESIGN"
331,12014-20000-04095,"CONVERT PORTION OF (E) ATTACHED GARAGE TO (N) BEDROOM. REMOVE REMAINING GARAGE. ADD (N) ATTACHED 2-CAR CARPORT. ADD (N) ATTACHED IRREGULAR 20'4"" X 16'9"" TRELLIS."
332,18010-20000-04776,NEW 10' x 14' REC ROOM ACCESSORY TO A  ONE STORY SFD.
333,13016-10000-05642,INTERIOR REMODEL OF EXISTING 1-STORY SINGLE FAMILY RES. TO CONVERT EXISTING BATHROOM & MASTER CLOSET TO NEW BEDROOM & BATHROOM;  REMODEL MASTER BATH & KITCHEN  ** SEE APPLICATION COMMENTS FOR REMAINDER OF JOB DESCRIPTION **
334,15016-40000-05164,BUILD NEW NONBEARING WALL TO CONVERT PORTION OF LIVING ROOM TO BEDROOM. RESIZE (E) WINDOW TO COMPLY WITH EMERGENCY EGRESS.
335,14016-20000-00378,"REMODEL SFD TO CONVERT RUMPUS ROOM TO MASTER BEDROOM, CLOSET TO LAUNDRY ROOM, REMODEL KITCHEN AND REPLACE 11 WINDOWS (SAME SIZE/TYPE/LOCATION, DUAL GLAZING, CERTIFIED BY NFRC).  *** COMPY WITHI DEPARTMENT ORDER EFFECTIVE DATE 09/27/2013, PERMTI WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."
336,17016-20000-22957,NON-STRUCTURAL INTERIOR REMODEL TO CONVERT (E) DEN TO A (N) BEDROOM W/IN (E) 1-STORY SFD.
337,13016-10000-09323,"INTERIOR REMODEL OF EXISTING 1-STORY DUPLEX TO CONVERT KITCHEN TO BEDROOM, LAUNDRY TO BATH, DINING TO KITCHEN;  REPLACE 3 WINDOWS. CHANGE OUT FRONT WINDOWS TO FRENCH DOORS."
338,15030-10001-01145,SUPPLEMENTAL PERMIT TO 15030-10000-01145 TO REVISE AND UPDATE GRADING QUANTITIES ON PLANS AND STRUCTURAL INVENTORY
339,15016-70000-01298,CONVERT EXISTING CLOSET INTO HALF BATHROOM IN UNIT 4533
340,14016-20000-02445,"CONVERT  17'5"" x 11'1"" PORTION OF ( E) GARAGE INTO A BEDROOM & POOL BATHROOM."
341,13016-70000-01951,"CONVERT OFFICE TO BED ROOM, REMODEL KITCHEN, REPLACE THE EXISTING WINDOW WITH THE SAME SIZE AT THE SAME LOCATION(DUAL GLAZED AND LOW-E). ADD SLIDING GLASS DOOR IN EXISTING WINDOW OPENING. REPLACE EXISTING RAILING AT EXISTING STAIRCASE. RELATED ELECTRICAL"
342,14016-70000-19777,"Interior remodel to existing single family dwelling to convert pantry into a bedroom, create a laundry room within existing bathroom, remodel kitchen, remodel two bathrooms, change out 24 windows (dual glazed low-e), reroof with class ""A"" sheathing, and new exterior siding."
343,15016-20000-05202,"CONVERT EXISTING PATIO COVER TO 2-CAR CARPORT (16'X24'). CONVERT EX 2-CAR GARAGE TO BEDRM, CLOSET & BATHRM. REMOVE WALLS BETWEEN DINING RM/KITCHEN/LIVING RM/FOYER. AND REMODEL ONE BEDRM AT REAR PER PLAN."
344,15016-20000-05806,CONVERT PORTION OF EXISTING ENTRY HALL TO 1/2 BATH.  REMOVE AND RELOCATE ENTRY DOOR TO EXISTING WINDOW OPENING.  ALL WORK PER 2011 WFPP.
345,16016-20000-13452,"Interior remodel to (E) two story SFD w/ attached garage to convert a portion of basement storage area into 14'-0"" x 18'-0"" bedroom and full bathroom. Add two 3'-0"" x 6'-0"" light wells at basement level, remodel and enlarge first floor study room and kitchen. Add two skylights to roof.  Irreg shaped building 72'-0"" x 38'-0"""
346,15016-20000-25998,"CONVERT (E) CLOSET TO A FULL BATHROOM, REMODEL (E) BATHROOM AND KITCHEN, REPLACE ALL WINDOWS LIKE FOR LIKE"
347,13016-20000-19250,CONVERT MODEL TO SINGLE FAMILY DWELLING W/ GARAGE
348,13014-20000-00145,"Convert (E)10' x 16'-8"" porte cashere to carport and add 10' x 16'-3"" carport.  All work per WFPP sheet."
349,14014-10000-00849,ADD 498 S.F. OF NEW SPACE TO (E) 1747 S.F. S.F.D.   CONVERT (E) KITCHEN AREA TO MASTER BATHROOM AND FULL BATHROOM. CONVERT (E) CLOSET TO 1/2 BATHROOM.
350,13016-20000-22699,CONVERT 1/2 BATH TO 3/4 BATH WITH EXTERIOR ACCESS ONLY FOR RECREATION ROOM. NO EXTERIOR CHANGES
351,15016-20000-05571,NON-STRUCTURAL INTERIOR REMODEL: CONVERT (E) BATHROOM INTO TWO (N) BATHROOMS
352,17016-20000-17375,"CONVERT CEILING AT THE DINING ROOM AND LIVING ROOM INTO VAULTED CEILINGS. WORK PER ENG""COMPLY WITH DEPARTMENT ORDER effective date 06/28/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
353,17016-10000-27130,"REMODEL EXISTING BATHROOM, ADD NEW BATHROOM, AND UPGRADE ELECTRICAL PANEL TO 100-AMP. ALL INTERIOR WORK, NO CHANGE IN BEARING WALLS."
354,17043-10000-05556,"NFPA 13D SYSTEM FOR AN ACCESSORY DWELLING UNIT. EXISTING 1"" METER"
355,15014-20000-00873,CONVERT (E) GARAGE TO LIVABLE; NEW 13.5 X 18.33 BREEZEWAY; CONVERT (E) UNDERFLR AREA TO LIVABLE SPACE/ NEW ATT. 20 X 20.17 GARAGE; CONVERT 1ST FLOOR INTO ADDITIONAL UNIT
356,15019-20000-02657,DEMO ACCESSORY LIVING QUARTERS  AND GARAGE BY DOZER; SEWER CAP NOT REQUIRED DPI 15019-20000-02192 (INSP TIP WHITING)
357,14016-10000-17027,"PROPOSED INTERIOR  REMODEL CONVERT 3 BEDROOM 1 BATH TO 4 BEDROOM  2 BATH; REPLACE WINDOW  SAME SIZE LOCATION, EXPECT COVERT INTERIOR EAST SIDE BEDROOM TO AN EGRESS WINDOW; RE-ROOF; CONSTRUCTION PER WFPP."
358,17016-10000-25656,Convert existing walk in closet to podwer room with a water closet and a sink. See comments.
359,14016-20000-24889,CONVERT 21' X 12' PORTION OF  (E) GAME ROOM AT FIRST FLOOR TO NEW BED/BATHROOM.
360,14016-20000-17646,"CONVERT PANTRY/CLOSET AREA INTO BATHROOM,  ADD AND DEMO INTERIOR NON-BEARING PARTITION WALLS"
361,15014-20000-00849,"Convert kitchen to ¾ baths and bathroom to walk-in closet; add irregular shape 23.5' x 14'4"" on East side for relocated kitchen and new living/dining room."
362,15016-70000-15504,CONVERT THE SERVICE PORCH AREA INTO A FULL BATHROOM.
363,14016-10000-18730,CONVERT EXISTING WALK-IN CLOSET INTO BATHROOM.
364,17016-10000-21405,INTERIOR ALTERATION TO CONVERT TWO BEDROOMS ONE BATH ROOM; TO THREE BEDROOMS TWO BATH ROOMS.  REDUCE KITCHEN ROOM SIZE.  RELOCATE NON BEARING INTERIOR WALLS.  NO CHANGE IN FLOOR AREA PROPOSED.
365,13014-10000-00128,"Convert sfd to duplex  and  irregular shape addition at rear, interior remodel , general rehab and repairs; addition to include new kitchen, living room, bedrooms, and bathroom."
366,15014-20000-01340,"Remodel kitchen, convert 2.5' x 11'11"" portion of garage area to expand bedroom and add irregular shape 12'5"" x  25'8"" patio cover attached to the rear of dwelling.  All works are per engineering."
367,17016-70000-09088,CONVERT CLOSET TO POWDER ROOM
368,13016-20000-14158,remodel (e) two bathrooms.Convert portion of bathroom into a W.I.C.
369,13014-20003-04067,"SUPPLEMENTAL TO PERMIT #: 13014-20002-04067: CONVERT (E) 6' X 18'-0"" FRONT SCREENED PORCH TO EXTEND LIVING ROOM"
370,18016-20001-18183,SUPPL. PERMIT TO 18016-20000-18183 TO CONVERT THE (E) HVAC UNIT CLOSET INTO A HALF BATHROOM IN (E) SFD.
371,17014-20000-01740,"CONVERT (E)  30'-0"" X 20'-0"" DETACHED GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1096. ATTACH NEW 13'0"" X 20'0"" OPEN TRELLIS PATIO COVER PER CITY STANDARD DETAIL. SEE COMMENTS."
372,17016-70000-09300,CONVERT EXISTING DEN INTO BEDROOM.
373,15014-70000-04566,CONVERT EXISTING GARAGE INTO REC-ROOM. ALSO  ADDITION TO CREATE NEW HALF BATHROOM.
374,16010-20001-01166,SUPPLEMENTAL TO CHANGE ADDRESS AND UPDATE LEGAL FROM 22720 W. VANOWEN STREET  TO 22702 W. DUNCAN LANE PER TRACT MAP # 72880
375,16016-20000-21516,CONVERT (E ) STORAGEAT SECOND FLOOR TO NEW LAUDRY ROOM.
376,16016-10000-24905,"INTERIOR REMODEL ( E ) TWO STORY DUPLEX : CONVERT KITCHEN TO BEDROOM , CONVERT CLOSET TO BATH ROOM  AND ADD  NEW KITCHEN TO DINING ROOM AT 2ND FLOOR ; CONVERT KITCHEN TO BEDROOM , NEW MASTER BATH AND CONVERT CLOSET TO LAUNDRY ROOM  AT 1ST FLOOR ."
377,14016-10000-11898,REMODEL (E) ONE STORY SINGLE FAMILY DWELLING : (1) Convert (E) dining room into bedroom ; (2) Remove one bedroom ; (3) Relocate bathroom ; (4) Relocate dining room ; (5) Add (N) laundry room and pantry.
378,12014-20002-04104,"supplement to permit 12014-20000-04104 to add UL list pre-fab gas burning direct- vent, sealed combustion type fireplace at living room"
379,13014-20000-04131,CONVERT (E) 20' X 25' PORTION OF GARAGE TO RECREATION ROOM WITH 1/2 BATH AND ADD 18' X 20' CARPORT
380,13010-10000-00950,PROPOSED DETACHED TRELLIS  ACCESSORY TO SINGLE FAMILY DWELLING (302 sq. ft.)
381,14014-10001-02160,"CONVERT RECROOM INTO BEDROOM AND ADD RESTROOM, RECONFIGURE WINDOWS AND ADD ACCESS TO ROOF."
382,14019-10000-03114,DEMOLITION OF SFD AND DETACHED ACCESSORY BUILDING. CLEAR LOT. PROTECTION FENCE REQUIRED. SEWER CAP REQUIRED.
383,14016-10000-24636,"INTERIOR REMDDEL TO (E) SFD: CONVERT LAUNDRY TO BATHROOM, CONVERT BATHROOM TO CLOSET AND PATRY,  AND ADD NEW EXTERIOR WASHER/DRYER ENCLOSURE 3'-4'' X 6' X 4'-6'' HIGH PER CITY STANDARD WFPP."
384,14016-20000-01105,CONVERT (E) ATTACHED GARAGE TO A NEW REC. ROOM WITH A 1/2 BATH.
385,14014-20000-02918,"CONVERT EX ATTACHED 2-CAR GARAGE (25'6""X19'6"") TO FAMILY ROOM AND ADD 2-CAR CARPORT (18'X18') PER CITY STD P/BC 2014-009. SEE COMMENTS."
386,14014-20000-02892,"INTERIOR REMODEL THROUGHOUT (E) SFD - CONVERT PORTION OF (E) BEDROOM INTO (2) CLOSETS, CONVERT (E) LIVING ROOM/FAMILY ROOM INTO (2) NEW BEDROOMS, CONVERT (E) KITCHEN TO NEW BATHROOMS AND CONVERT (E) DINING ROOM TO (N) KITCHEN, ADD 17' X 35' BEDROOM/BATH/FAMILY ROOM ADDITION (APPROX. 596 SF). ALL WORK PER DESIGN."
387,18016-70000-01086,"CONVERTION OF (E) FAMILY ROOM INTO A (N) BEDROOM, CREATE (N) BATHROOM, AND (N) CLOSET."
388,17016-20000-04870,"NON-STRUCTURAL INTERIOR REMODEL TO CONVERT (E) 8'-0"" X 3'-8"" LAUNDRY ROOM TO 3/4 BATHROOM AND CONVERT 6'-0"" X 4'-0"" PORTION OF CLOSET TO LAUNDRY ROOM."
389,18014-20000-02379,"PROPOSED REMODEL & ADDITION (33'X14'): NEW DINING RM, CONVERT EX KITCHEN & ADDN FOR NEW FAMILY RM. CONVERT EX DINING RM INTO KITCHEN & KIT REMODEL. NEW BATHRM WITHIN THE FAMILY RM. REMODEL EX BATHRM. CONVERT EX MASTER BATHRM INTO BEDRM. BATHRM ADDN (6'6""X14'10"") TO EX BEDRM AT REAR."
390,15016-20000-06596,"REMODEL OF EXISTING TWO STORY DWELLING TO CONVERT (E) MUSIC ROOM TO NEW BEDROOM, CLOSET AND BATHROOM. CONVERT (E) BEDROOM TO LAUNDRY ROOM & REMODEL KITCHEN. REMODEL MASTER SUITE & RELOCATE STAIRCASE TO (E) UPPER LOFT. NEW DRYWALL AND ELECTRICAL. NEW EXTERIOR FINISHES AS PER PLANS. REMOVE & REPLACE DOORS & WINDOWS PER PLANS"
391,15014-20000-02512,"REMODEL (E) BED/BATH ROOMS, CONVERT FAMILY ROOM TO KITCHEN AND CONVERT (E) KITCHEN TO NEW BEDROOM AND NEW 1/2 BATHROOM.  ENCLOSE 9'9"" X 4'4"" PORTION OF  (E) 3 SIDED ENCLOSED FRONT PORCH FOR BEDROOM EXPANSION, EXTEND 4' X 10'-6"" PORCH AREA TOWARD THE FRONT.  ALL WORKS ARE PER ENGINEERING."
392,14014-20000-05633,ADDITION BY CONVERTING 1129 SF OF CRAWL SPACE TO LOWER LEVEL OF 3-STORY SFD & INT. REMODEL
393,17014-10002-04537,SUPPLEMENTAL PERMIT TO # 17014-10000-04537 TO REMOVE THE ACCESSORY DWELLING UNIT (ADU) FROM THE USE CODE . NO FEE . ( See comment .)
394,17016-20000-03837,CONVERT (E) STORAGE & PORTION OF GARAGE INTO (N) ACCESSORY DWELLING UNIT PER AB2299 & SB-1069 OF (E) SFD W/ ATTACHED GARAGE; INTERIOR REMODEL TO (E) 1-STORY SFD W/ ATTACHED GARAGE
395,13014-10000-03016,"Add 2nd story addition (2 bedrooms/2 bathrooms), convert portion of garage to expand entry, remodel bathrooms"
396,16016-20000-08153,"INTERIOR NONSTRUCTURAL REMODEL, TO CONVERT (E) CLOSET WITHIN MASTER BEDROOM TO NEW BATHROOM AT SECOND FLOOR OF (E) TWO STORY DWELLING"
397,17016-10000-12070,"Convert portion of existing single family dwelling, approximately 24'x31'9"", to create an attached accessory dwelling unit per AB 2299 by creating a 1-hour separation. No change in building footprint."
398,15016-20000-17041,CONVERT PORTION (160 sq ft) OF (E) GARAGE TO LIVING AREA AND ADD 102 sq ft TO EXISTING SFD; REMODEL (E) SFD TO ENLARGE 2 BEDROOM WITH FULL BATHROOMS AND EXPAND KITCHEN.
399,13041-20000-34546,New rooftop PV system using DC-DC converters for an Existing SINGLE FAMILY Dwelling.  System is UNGROUNDED.
400,16016-20000-09955,"NON-STRUCTURAL INTERIOR REMODEL - CONVERT 9'-4"" X 10'-2"" PORTION OF (E) DINING TO (N) BEDROOM AND CONVERT (E) 4'-6"" X 4'-6"" CLOSET TO (N) HALF BATH. ALL WORK PER WFPP."
401,17016-20000-33834,"REMODEL (E) BATHROOM, CONVERT (E) STUDY INTO (N) BATHROOM, REMODEL (E) BEDROOM AND CONVERT (E) BATHROOM INTO CLOSET. REMOVE & REPLACE EXIST. WINDOWS WITH NEW."
402,13016-70000-24655,Convert (e) 16' x 16' garage to storage with 1/2 bath.  Related elec/hvac/plumb.  New sfd w/att garage under pcis #13010-10000-03084
403,17016-20000-00578,VOLUNTARY ADD PIERS AND UNDER FLOOR POSTS TO (E) SFD PER ENGINEERING (NOT FOR SEISMIC RETROFIT).
404,13014-20000-01208,"ADD TO SFD & CONVERT PORTION OF GARAGE TO STAIRS for  access   to  the  second  floor  .  Addition  consists of   stair , bathroom  and  bedroom on  the  second  floor  ( irregular 24  '  x 27 ')."
405,15010-20000-00466,"TRACT NEW 2-STORY SFD/ GAR.PLAN-2C."" plan check fee paid under 15010-20000-00106"""
406,14030-30000-00754,"Site grading for new SFD with attached garage and new Accessory living quarter, and pool."
407,16016-30000-13060,Convert duplex to sfd  with three bedrooms/two bathrooms/kitchen.  Interior remodel throughout.4 new windows.
408,12016-20000-24623,"REMODEL INTERIOR.  R/R WINDOWS AND PARTITION WALLS,  CONVERT TO VAULTED CEILING IN LIVING/KITCHEN AREA AND IN  MASTER BEDROOM.  PER ENGINEERS DESIGN.  FULL KITCHEN AND BATHROOM REMODEL.  NO NEW FLOOR AREA."
409,13010-10002-01658,"SUPPLEMENTAL PERMIT TO 13010-10000-01658  TO CONVERT GROUP SINGLE FAMILY DWELLING TO A SMALL LOT SINGLE FAMILY  SUBDIVISION PER VTT-71901-SL ,NO PHYSICAL CONSTRUCTION"
410,15016-30000-06859,Chage of use from duplex to sfd.Convert (e) kitchen to bathroom.Remove one interior wall.
411,15016-20001-17586,"SUPPLEMENTAL PERMIT TO CHANGE USE CODE TO ACCESSORY LIVING QUARTER AND REMOVE KITCHEN REMODEL FROM WORK DESCRIPTION.  NEW WORK DESRIPTION:  Bathroom remodel for residential buildings (no structural changes).  General rehabilitation for single family dwellings and duplexes only. (non-structural changes, less than 10%  of replacement cost of building.  Re-stucco for single family dwellings and duplexes only"
412,13010-30000-04265,New Accessory Living Quarter with attached garage.
413,18014-30001-00882,"supplemental permit to 18014-30000-00882 to convert the existing permitted ALQ to a garage, and eliminate the ADU use. Increase the height 2', no change in floor area."
414,14014-20000-01947,"Convert attached rec-rm to garage, remove/rebuild ground flr interior to reconfigure kitchen, bathrooms and bedrooms with (N) 15' x 6' irregular shape entry porch, add 30' x 37' irregular shape split level 2nd floor for new bedroom and 2 irregular shape open roof decks. All construction are within (E) building footprint."
415,15014-10000-04808,"Ground floor addition 29'-8""x32' and convert (E) 1-story SFD building to duplex| Alterations to (E) SFD|"
416,13016-10000-25579,CONVERT EXISTING BEDROOM TO GARAGE AND CONVERT (E) LIVING ROOM TO MASTER BEDROOM.
417,15014-20000-00498,"CONVERT 1ST FLOOR  16'6""X 26'0"" (480 SF) OF AN EXISTING 2-STORY SFD INTO A  2ND DWELLING PER ZA MEMO 120.  SEE COMMENTS"
418,16010-30001-02760,SUPPLEMENTAL TO 16010-20000-02760: TO CONVERT (E) PANTRY TO (N) PREP KITCHEN.  (SEE COMMENT)
419,16016-20000-27758,"INTERIOR REMODEL; CONVERT PORTION OF (1) CLOSET TO FULL BATHROOM, REMODEL (2) BEDROOMS, CLOSE WALL BETWEEN CLOSET & BATHROOM, CONVERT (OTHER) CLOSET TO HALF BATHROOM, REMOVE WALL BETWEEN LIVING ROOM & FAMILY ROOM AND CREATE VAULTED CEILING FAMILY ROOM, REMOVE WALL BETWEEN KITCHEN & FAMILY ROOM, REMODEL LAUNDRY ROOM & REMODEL (1) BATHROOM."
420,13016-20000-20559,Convert office space to bedroom in second floor and add non-bearing walls to  create closet.
421,13014-30000-02908,1-STORY ADDITION TO (E) 1-STORY SFD W/ ATTACHED GARAGE; CONVERT (E) 2-CAR GARAGE TO RECREATION ROOM; ADD 2-CAR CARPORT; INTERIOR REMODEL
422,13016-30000-23990,CONVERT EXIST 2ND FLOOR BEDRM CLOSET INTO A FULL BATHRM IN EXIST SFD.
423,15016-10000-21141,Demo (E) 6' high fence wall. Install (N) partition wall to convert living room to bedroom in SFD. No change in floor area. See comments.
424,17014-20001-00665,"SUPPLEMENTAL PERMIT TO 17014-20000-00665 CONVERT (E) 41'4"" x 16'10"" IRRG. PORTION AT REAR OF DWELLING TO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069."
425,15016-20000-05296,"CONVERT POTION OF (E) FLAT ROOF (21'-8"" x 57'-8"" irregular )TO DECK AT SECOND FLOOR LEVEL OF (E) TWO STORY DWELLING PER ENGINEERING"
426,13014-20000-05295,Convert existing recreation room to an accessory living quarter and add  7'x4' bathroom & 12'x24' attached covered patio
427,15016-20000-13093,"CONVERT (E) ATTACHED CARPORT TO A GARAGE (18'-7"" X 21'-11"") AND BREEZEWAY (4'-6"" X 18'-7"") PER ENGINEERING"
428,15016-10000-09443,CONVERT EXISTING WALK IN CLOSET on the second  floor INTO BATHROOM AND CLOSET  at  existing  sfd
429,13014-20000-04236,CONVERT 18' X 20' ATTACHED GARAGE TO BEDROOM/BATHROOM/LAUNDRY AREA & ADD ATTACHE TWO CAR CARPORT(18' X 20')
430,18016-20000-18579,"INTERIOR REMODEL TO CONVERT (E) DEN AT SECOND FLOOR TO BEDROOM, REMODEL (E) BATHROOM AND ADD NEW FULL AND HALF BATHROOM AT FIRST FLOOR OF (E) 2 STORY SFD. (ALL WORK DONE PER WFPP)"
431,17016-20000-36660,"CONVERT THE (E) FAMILY ROOM INTO A (N) MASTER BEDROOM, BATHROOM AND CLOSET. REMODEL THE (E) KITCHEN, BATHROOM, UTILITY ROOM, AND POWDER ROOM. REMOVE NON-BEARING WALLS BETWEEN KITCHEN AND DINING ROOM."
432,15019-20000-00128,"DEMO (E) SFD, DETACHED GARAGE AND ACCESSORY BLDG TO CLEAR LOT. DEMO PER INFORMATION BULLETIN, P/BC 2011-039."
433,14016-20000-00748,"INTERIOR REMODEL TO CONVERT EXISTING CLOSET TO NEW BATHROOM AND RELOCATE ONE NON-BEARING WALL. ""COMPLY WITH DEPARTMENT ORDER effective date 12/30/2013. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
434,18016-20000-05671,"INTERIOR REMODEL TO CONVERT (E) FAMILY ROOM INTO (N) BEDROOM AND CLOSET, CONVERT POWDER ROOM INTO (N) BATHROOM AND REMOVE A NON BEARING WALL BETWEEN KITCHEN/LIVING ROOM."
