,permit_ID,full_description
299,13016-20000-16410,ENCLOSE AND CONVERT EXISTING STORAGE TO REC ROOM USING WFPP (NO INTERIOR ACCESS TO EXISTING GARAGE). REPLACE EXISTING DOUBLE DOORS TO OPEN OUTSIDE. INSTALL INSULATION IN CELING AND WALLS. REPLACE EXISTING ROOF RAFTER TIES.
300,15019-10000-00817,"DEMOLITION OF TWO STORY SINGLE FAMILY DWELLING, DETACHED ACCESSORY STRUCTURE AND DETACHED STORAGE ROOM AND PERGOLA. CLEAR LOT. BACKFILL OF POOL UNDER SEPARATE PERMIT. DEMOLITION BY HAND WRECK METHOD. SEWER CAP AND PEDESTRIAN FENCE PROTECTION REQUIRED."
301,18016-20000-31535,CONVERT EXISTING DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
302,17016-30001-21527,supplemental ref to permit #17016-70000-21527 to convert 1/2 bath to full bath
303,18016-20000-24040,"CONVERT (E) 20'-9"" X 21'-5"" ATTACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING."
304,11010-10000-01944,"PER ZA2012-0733(ZAA), NEW 27' X 28'  ACCESSORY LIVING QUART, 2 STORY, FULLY SPRINKLERED,  W/ 20' X 14'  UNROOF DECK AT THE 3RD FLR LEVEL.  GYM/SAUNA/BATHRM  @  1ST FLR LEVEL; BEDRM, LOUNGE, CLOSET & BATHRM AT 2ND LEVEL &  ROOF TOP DECK;  (1140 SQ FT).   (NO KITCHEN)."
305,14016-20000-08407,REMOVE AND REPLACE SLAB OF ATTACHED GARAGE AND UNDERPIN EAST SIDE GARAGE FOOTING PER WFPP DETAILS
306,13016-10000-23807,CONVERTING THE GYM INTO A BEDROOM/ADDING BATHROOM IN THE BASEMENT. BUILD NEW NON-BEARING PARTITION WALLS. NO NEW SQUARE FOOTAGE
307,13010-30000-00605,NEW ACCESSORY LIVING QUARTERS WITH ATTACHED GARAGE AND STORAGE ROOMS .
308,13016-70000-21686,INTERIOR REMODEL TO CONVERT THE HITCHEN INTO A BED ROOM AND RELOCATE THE KITCHEN INTO THE DINING ROOM AREA.
309,18014-10000-01791,CONVERT (E) GARAGE TO ACCESSORY DWELLING UNIT AND ADDITION TO ACCESSORY DWELLING UNIT. PER AB 494 AND SB 229.
310,13016-20000-17577,"interior remodel of (e) sfd: convert (e) closet into a (n) powder rm and remodel (e) bath rm, and hallway, and add (n) pantry."
311,16016-10000-08540,convert garage 18'x18' into  garage  and recreation room
312,18019-10000-02690,DEMOLITION OF EXISTING ACCESSORY BUILDING.hand wreck method.
313,18014-10000-06407,"CONVERT EXISTING ATTACHED 1 CAR GARAGE AND 8'X 5' PORTION OF (E) SINGLE FAMILY DWELLING TO ACCESSORY DWELLING UNIT PER AB494 AND SB229. PROPOSE 6'-6""X 10'-7"" ADDITION TO (E) SINGLE FAMILY DWELLING TO CREATE NEW PANTRY"
314,14016-20000-05068,Remodel existing single family dwelling; convert bedroom into one car garage.
315,13016-10000-16699,"CONVERT ( E)  7' X 10'3"" ATTACHED   LAUNDRY ROOM TO BATHROOM/LAUNDRY ROOM  LOCATED AT THE BACK PORTION OF (E)  SFD.  NO BREAKING OF GROUND.  NO CHANGE IN FLOOR AREA. NO CHANGE OF PLOT PLAN. WORK INCLUDES  RELATED ELECTRICAL & PLUMBING ."
316,17014-20000-00915,"CONVERT ATTACHED GARAGE TO (N) BEDROOM/BATHROOM  AND ADD 20'2"" X 22'6"" ATTACHED CARPORT.  ALL WORKS ARE PER ENGINEERING."
317,17016-20000-13695,"Remodel (E) One-Story Single Family Dwelling to convert (E) (2) bedrooms to (3) bedrooms, and relocate kitchen, laundry & bathroom. All works per Eng."
318,14016-30000-09241,Construct and remove non-bearing walls to convert existing living room into a new bedroom with a 3/4 bathroom and laundry area. Convert portion of existing closet into two closets. Per WFPP.
319,18014-30000-06674,"CONVERT GARAGE, PORTION OF (E) SINGLE FAMILY DWELLING WITH ATT. GARAGE TO (N) RECREATION ROOM & ADD (N) CARPORT. WORK PER LA STD WFPP."
320,16016-20000-01405,"NON-STRUCTURAL REMODEL FOR AN (E) 2-STORY SFD: FIRST FLOOR - CONVERT DEN/FAMILY ROOM INTO A (N) BEDROOM/BATHROOM/CLOSET, CONVERT (E) NOOK TO (N) LAUNDRY, REMODEL KITCHEN. SECOND FLOOR - REMODEL (E) BEDROOM AND ADD A (N) BATHROOM/CLOSET, REMODEL ALL (E) BATHROOMS. NO EXTERIOR CHANGES. COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 12/23/15. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."
321,17016-10000-36362,INTERIOR REMODEL CONVERT (E) FAMILY ROOM TO NEW BEDROOM AND (N) BATHROOM
322,17010-20000-01262,"NEW 21'-6"" X 45'-6"" ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069"
323,16014-20000-03365,"NEW 10'-7"" X 22'-1"" ADDITION OF FULL MASTER BATHROOM & CONVERT (E) BATHROOM TO (N) WALK-IN CLOSET ON 2ND FLOOR, AND 10'-2"" X 14'-0"" PATIO COVER WITH BALCONY/DECK ON 2ND FLOOR TO (E) 2-STORY SFD W/ ATTACHED GARAGE.  (SEE COMMENTS)"
324,13016-20000-04191,"KITCHEN REMODEL, REMOVE PARTITION WALLS AND CONVERT (E) POWDER ROOM / DINING TO EXPAND (E) KITCHEN,  ADD NEW HIP BEAM TO SISTER (E) HIP BEAM, 1-SHEAR WALL PER ENGINEER DETAILS"
325,14016-10000-22894,Remodel single-family dwelling to convert master walk-in closet to master bathroom.
326,13016-10000-17016,CONVERT (E) TWO STORY SINGLE FAMILY TO DUPLEX
327,13041-20000-23262,"single dewlling. pc for electrical system. per inspector request, pc for single line diagram. supervisor okay for single line only. permit already issued. building 95% complete. pc only for single line diagram."
328,14010-10000-02585,NEW POOL ACCESSORY BUILDING  WITH ATTACHED  PATIO COVER .
329,18010-20000-00893,Proposed 2 story  detached Accessory dwelling unit ( 31'x16') per SB 229 and AB 494
330,14014-10002-04948,SUPPLEMENTAL TO 14014-10000-04948 TO REVISE FOUNDATION DETAILS AND UPGRADE EXISTING FOUNDATIONS.
331,14016-20000-00508,"CONVERT PORTION OF EXISTING GARAGE TO STORAGE ROOM AT FIRST FLOOR OF 2 STORY SFD. ""COMPLY WITH DEPARTMENT ORDER effective date 11/20/2013. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
332,13030-30000-01275,Backfill for retaining wall portion of converted garage under permit 12014-30000-00531.
333,14016-20000-14141,CONVERT (E) DUPLEX TO SINGLE FAMILY DWELLING BY ELIMINATING A KITCHEN AND CONVERT IT TO NEW BATHROOM. REMOVE ONE NON-BEARING PARTITION BETWEEN UNITS. REMOVE NON BEARING WALLS TO ENLARGE (E) KITCHEN. BATHROOM REMODEL AND ADD NEW LAUNDRY.
334,17016-30000-29594,"Enclose 6'6"" x 7' patio cover to enlarge entry.Convert 5'6"" x 8'6"" portion of garage to utility room. Remodel throughout to include kitchen/two bathrooms/one new powder room. Replace portion of roof.Replace doors/windows.Reroof comp shingles.Replace siding."
335,16016-20000-05394,"Convert existing storage space to new powder room and add new closet in bedroom.  Remove and replace kitchen cabinets. All work on 1st floor interior only. No exterior work and no change in floor area.    ""COMPLY WITH DEPARTMENT ORDER effective date 07/15/2014. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."""
336,17016-20000-12197,"CONVERT (E) 26'2"" X 18'2"" DETACHED RECREATIONAL ROOM TO ACCESSORY DWELLING UNIT AS PER AB 2299 & SB 1069 AND PER WFPP"
337,16014-30000-05507,proposed 2nd floor addition (convert existing attic into living space) and interior remodel at 1st floor
338,18016-10000-21423,ALTERATION TO (E) 2 STORY SFD W/ ATTACHED GARAGE TO CONVERT 1 (E) WINDOW TO (N) DOORWAY.
339,17010-10000-04923,PROPOSED NEW 1-STORY Accessory Dwelling Unit per AB-2299 and SB-1069. 891 SQ. FT.  **2 OF 3**
340,18014-20000-02621,"NEW  24'7"" X 24'8"" IRREGULAR SHAPED ADDITION TO & CONVERT 10' X 11'6""  PORTION OF (E) SFD  AND  10'0"" X 2'5"" PORTION OF (E) GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & SB 229. ALL WORK PER ENGINEERING"
341,13014-10001-04917,SUPPLEMENTAL TO 13014-10000-04917 TO CONVERT EXISTINGCRAWL SPACE TO LIVING SPACE AND ADDITION AT AT REAR OF BUILDING.
342,17016-10000-03550,"INTERIOR REMODELING OF EXISTING SINGLE FAMILY DWELLING BY CONVERTING EXISTING FAMILY ROOM TO A MASTER BEDROOM IN EXISTING 2ND FLOOR.  REPLACING WINDOWS TO DOUBLE PANE. ROOF REFRAMING AT EXISTING ENTRANCE DOOR. ""COMPLY WITH DEPARTMENT ORDER effective date 02/19/2015.  PERMIT WILL EXPIRE 30 DAYS FROM ISSSUANCE DATE"""
343,14010-20000-04012,"New irregular shape 30'-2"" x 20'-5"" accessory living quarters with  trellis per engineering plans.   The proposed accessory living quarters shall be fully sprinklered per NFPA-13D requirements."
344,18016-10000-02600,CONVERT WALK IN CLOSET INTO FULL BATH ROOM AND CONVERT A PORTION OF (E)LIVING ROOM TO (N) BEDROOM. KITCHEN AND BATHROOM REMODEL. ALL NEW WALLS PER WFPP.
345,17016-20000-19031,"CONVERT 7'-9"" X 23'-6"" IRREG SHAPED PORTION OF (E) ATTACHED PATIO COVER TO BEDROOM AND BATHROOM. CONVERT 37'-0"" X 20'-9"" PORTION OF (E) SINGLE FAMILY DWELLING TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. COMPLY WITH DEPARTMENT ORDER effective date 03/17/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."
346,14010-10000-03280,NEW TWO SYORY ACCESSORY LIVING QUARTERS.
347,17043-10000-05677,"NFPA 13R SYSTEM FOR AN  ACCESSORY LIVING QUARTERS. EXISITING 1-1/2"" METER, NO BACKFLOW"
348,14010-20001-03201,SUPPLEMENTAL TO 14010-20000-03201 TO CONVERT (E) 146SF PORTION OF GARAGE TO (N) OFFICE
349,15014-20000-03421,ADD A SECOND STORY AND REMODEL E SFD. ENLARGE GARAGE TO CONVERT IT TO A TWO CAR GARAGE. 2ND STORY TO CREATE 3 BEDROOMS/ WITH MASTER BEDROOM AND 2 FULL BATHROOMS. 1ST FLOOR REMODEL TO CONVERT ONE BEDROOM TO FAMILY ROOM.
350,19016-20000-03778,"Convert the entry hall hallway to storage closet and relocate entry door to living room.  Replace two 24""X60"" windows at the entry hallway with 24""X36"" windows and infill door."
351,14016-10000-15979,CONVERT SFD TO DUPLEX.  Add one parking spaces to the lot.
352,18014-30000-02658,CONVERT (E) FRONT GARAGE & ADD NEW 2ND FLOOR FOR NEW ATTACHED 2-STORY ADU PER SB-229 & AB-494 TO (E) 1-STORY SINGLE FAMILY DWELLING.
353,17016-70000-03135,CONVERT 2 CLOSETS INTO 1 BATHROOM. RELATED ELECTRICAL AND PLUMBING INCLUDED.
354,13016-10000-24225,CONVERT (E) PATIO TO LIVING SPACE & INTERIOR ALTERIATION IN DUPLEX. ALL WORK PER WFPP SHEETS.
355,14019-20000-00701,"DEMO SFD, DETACHED GARAGE AND 1 ACCESSORY STRUCTURE"
356,18043-10000-02687,NFPA 13D SYSTEM FOR ACCESSORY LIVING QUARTER. CONNECTION TO 1 INCH DOMESTIC METER.
357,13016-20000-17880,"Convert storage room into walking closet, enclose utility room to create laundry room, remodel ex. bathroom to create master bathroom and new bathroom, and to reduce area of bedroom to create walking closet."
358,17016-30000-00235,Convert (e) garage to Accessory Dwelling Unit per AB 2299 AND SB 1069
359,18016-10000-20498,"CONVERT (E) GARAGE TO ACCESSORY DWELLING UNIT. NO ADDITION PER AB 494 & SB 229. ""COMPLY WITH DEPARTMENT ORDER effective date 05/14/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
360,13016-20000-19695,"CONVERT ONE BATHROOM INTO TWO BATHROOMS. REPLACE 6 WINDOWS, REPLACE 90 SQ FT OF SIDING WITH STUCCO @ FRONT."
361,14014-40000-04028,2nd floor addition to (E) 2-story SFD.| New roof framing | Convert portion of (E) garage to covered unenclosed patio
362,17010-20000-02204,ADD 48' x 25' ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 TO (E) GARAGE.
363,12016-10004-21901,SUPPLEMENTAL TO PERMIT # 12016-10000-21901 TO REVISE PLAN : CONVERT (E) ATTACHED  STORAGE WITH  OPEN TRELLIS ROOF TO SOLID ROOF .
364,15010-20000-04227,"New irregular shape 1- story 56'-0"" x 31'-6"" accessory living quarters. The proposed structure shall be fully sprinklered per NFPA-13R requirements.  See comments."
365,14010-10000-03391,NEW STORAGE ROOM (ACCESSORY BLDG). 259SQ  FEET
366,13014-20000-00251,convert  existing   garage  into  master bedroom and  add   17'  x  10.33'    laundry  and  restroom
367,12014-10003-01002,"SUPPLEMENTAL PERMIT TO ORIGINAL PERMIT 12014-20000-01002 TO CONVERT PORTION OF ROOF TO DECK. 2 LOCATIONS, 14' X 13 & 10' X 4'."
368,17016-20000-09089,"CONVERT 8'6"" x 19'0"" PORTION OF FLAT ROOF TO 2ND FLOOR DECK. ALL WORK PER ENGINEERING.  ""COMPLY WITH DEPARTMENT ORDER effective date 02/14/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
369,12019-20000-02657,DEMOLISH (E) 2- STORY SINGLE FAMILY DWELLING AND ASSOCIATED ACCESSORY BUILDINGS. HANDWRECKING AS METHOD OF DEMOLITION; CLEAR LOT AND FENCE THE LOT.  SEWER CAP NOT REQUIRED.  (see comments)
370,17014-20000-00274,"CONVERT (E) PORTE COCHERE TO GARAGE AND ADD IRREG SHAPED 30' X 18'-10"" TO THE REAR OF THE SFD TO ADD A BEDROOM WITH FULL BATHROOM. ALL WORK PER ENGINEERING. SEE COMMENTS."
371,14016-70000-12058,Convert a portion of the  existing basement to living area (bedroom and bathroom).
372,13014-30001-03566,"A ddition to (e) permit to convert garage to bedroom, add a sunroom, and interior remodel of hallway to remove (e) closets.  Supplemental Ref to PCIS # 13014-30000-03566"
373,15016-30000-07816,"Kitchen remodel, 2 bath remodel, convert closet to new bathroom, replace window in same location.Replcate water heater."
374,17016-20000-07335,"CONVERT (E) 17'2"" x 20'2"" GARAGE TO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069"
375,16010-10000-03517,"PROPOSED 2 STORY ACCESSORY LIVING QUARTERES WITH ATTACHED Storage, RECREATION ROOM AND  DECK. APPROVED FACTORY BUILT HOUSING RADCO RAD-33-1008"
376,18016-20000-23828,CONVERT (E) DETACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
377,17016-20000-08922,"CONVERTING 23'-6"" X 19'-6"" (E) GARAGE INTO A (N) DEN AND STORAGE, CONVERT 18' X 20'-6"" PATIO COVER TO 2 CAR CAR PORT. WORK PER WFPP"
378,18016-30000-16197,CONVERT (E) 2-CAR GARAGE INTO STORAGE.
379,17014-20000-06079,"CONVERT (E) GARAGE AND ADD 12'-4"" X 16'-9"" TO CREATE AN ACCESSORY DWELING UNIT PER AB 2299 AND SB 1069. ALL WORK PER ENGINEERING"
380,17016-30003-04185,CONVERT (E) 2-CAR CARPORT INTO ENCLOSED GARAGE. CHANGE MAIN ENTRANCE DOOR FROM PIVOT TO SWING DOOR WITH SIDE LIGHT.
381,17016-20000-03640,NON-STRUCTURAL INTERIOR REMODEL. CONVERT PANTRY TO 3/4 BATHROOM. ADD NON-BEARING WALLS AND CONVERT PORTION OF DINING ROOM TO BEDROOM.
382,18016-20000-31012,CONVERT (E) 21' x 21'  GARAGE INTO NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
383,17016-70000-05608,CONVERT EXISTING GARAGE INTO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069; SCOPE WILL ALSO CONSIST OF A 499 SQ-FT ADDITION.
384,18010-10000-05696,"NEW 20'-0"" X 19'-6"" DETACHED ACCESSORY DWELLING UNIT (282 SQ.FT.) PER AB 299 AND SB 494, PER STATE APPROVED FACTORY BUILD HOUSING."
385,18016-20000-17591,CONVERT (E) GARAGE INTO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
386,17016-30000-36781,Repair front of (E) 2 Story accessory building. Interior Cantilever Column and Foundation
387,15014-20000-03732,"324 SQ. FT. ADDITION OF A MASTER BEDROOM AND CLOSET, CONVERT FAMILY ROOM INTO A NEW BATHROOM"
388,17014-20000-04147,"ADD IRR. 6' x 18'-6"" TO EXPAND (E) MSTR BTHRM. CONVERT (E) 3/4 BTHRM TO EXPAND (E) BEDROOM, AND REMODEL (E) BEDROOM."
389,16014-20000-05480,"(N) 12'9"" x 14'4"" ADDITION TO RELOCATE KITCHEN. CONVERT KITCHEN TO NEW BEDROOM. INTERIOR REMODEL OF BATHROOMS. REMOVE WALLS AND ADD NEW BEAM AT LIVING RM. REMOVE AND REPLACE WINDOWS (SAME SIZE & TYPE). ALL WORK PER ENGINEERING."
390,18014-30000-00558,ADDITION TO (E) 2-CAR GARAGE TO CREATE 2-STORY ADU WITH ATTACHED GARAGE PER AB 494 AND SB 229.
391,16016-20000-27556,"CONVERT (E) 20'-2"" X 20'-2"" DETACHED 2-CAR GARAGE TO (N) RECREATION ROOM PER ENGINEERING"
392,13014-20000-05285,"CONVERT PORTION OF (E) GARAGE (20'-1"" X 10'-6"") TO RECREATION ROOM; EXTEND (E) GARAGE (22' X 10'-8""),  (N) RECREATION ROOM(14'-3"" X 10'-6"") & PATIO COVER (20'-1"" X 3')"
393,19016-20000-06627,CONVERT THE (E) CLOSET INTO A (N) 3/4 BATH IN THE (E) SFD.
394,13014-20000-02294,ADD 20' X 13.5' 2 STORY ADDITION OF ACCESSORY LIVING QUARTERS TO (E) GARAGE
395,16016-20000-07522,CONVERT (E) GARAGE INTO A (N) REC. ROOM. ALL WORK DONE PER WFPP. SEE COMMENTS
396,14016-20000-18673,PROPOSED INT REMODEL - CONVERT EX BEDRM TO DINING RM; EXPAND EX KITCHEN; CONVERT EX DINING AREA TO LIVING RM; CONSTRUCT NEW WALL WITHIN EX LIV RM TO CREATE BEDRM; CONVERT EX DEN TO BATHRM; REMODEL AND EXPAND (INTERIOR) EX BEDRM AT REAR. REMOVE AND REPLACE EX WINDOWS/DOORS PER PLAN. NO CHANGE TO NUMBER OF BEDRMS - 3 & NO NEW FLOOR AREA.
397,17016-10000-04740,"CONVERT (E) DETACHED GARAGE AND REC ROOM (826 SF) TO ACCESSORY DWELLING UNIT (ADU) ""COMPLY WITH DEPARTMENT ORDER effective date 07/16/2010. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
398,16016-70000-17148,Interior alteration to convert the single family dwelling into a duplex.
399,15016-20000-01170,Interior remodel to add convert (E) bathroom & closet to two bathrooms and powder room and add new bathroom at ground floor. Convert (E) closet to new bathroom and add bathroom at second floor. Remodel two kitchen.
400,17016-20000-06125,"CONVERT (E) ATTACHED 2 CAR GARAGE TO KITCHEN , LAUNDRY ROOM AND BATHROOM , NEW 19'5' X 20'11""  ADDITION TO (E) SFD TO ENLARGE THE (E) LIVING AND (E) DINNING ROOM , NEW 2.5' X 7.5' ATTACHED PORCH AND NEW 8'4"" X 36'1"" ATTACHED PATIO"
401,17016-20000-31454,CONVERT (E) DETACHED GARAGE / STORAGE INTO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.
402,18016-20000-09510,"CONVERT BASEMENT FAMILY ROOM TO  BEDROOM, CONVERT  LAUNDRY ROOM TO  DEN AND RELOCATE LAUNDRY EQUIPMENTTO CLOSET."
403,17010-30001-03427,"Supplemental to 17010-30000-03427 to correct work description and use code to: ""New pool cabana with attached half bath.""*no fee dept error**"
404,15010-30000-03437,One story accessory storage building .
405,15016-10000-21915,CONVERT STORAGE AREA IN TO FULL BATHROOM.  INCLUDES MINOR REMODEL IN LIVING ROOM AND WINDOW CHANGE IN BEDROOM #3.
406,17014-20000-05595,"14'-7"" x 16'-5"" IRRG. TWO STORY ADDITION & CONVERT (E) DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069 PER ENGINEERING. SEE COMMENTS."
407,16014-20000-01437,"REMODEL KITCHEN, CONVERT (E) PATIO COVER FOR DINING ROOM EXPANSION AND ADD 33'2"" X 11' ATTACHED PATIO COVER AT REAR  PER ENGINEERIG."
408,19043-20000-02027,"NEW 13D SYSTEM FOR 2ND FLOOR OF ACCESSORY LIVING QUARTERS. 1ST FLOOR IS ALREADY SPRINKLERED. 1 INCH METER, NO BACKFLOW"
409,16020-10000-02316,PERMANENT SHORING FOR  Accessory living quarters  16 PILES PURSUANT TO  SHEET  SH-1
410,17016-10000-32607,"INTERIOR REMODEL OF A DUPLEX; CONVERT (E) CLOSET TO 3/4 BATHROOM, REMODEL KITCHEN AND ADD MASTER BEDROOM, NO CHANGE IN THE FOOT PRINT"
411,16043-10000-02298,"New NFPA13D system for 2-story accessory building. 1.5"" WATER METER, NO RP BACKFLOW DEVICE."
412,15019-10000-02137,DEMOLITION OF EXISTING DETACHED ACCESSORY BUILDING OF A S.F.D
413,18016-10000-02370,CONVERT (E)GARAGE INTO A REC. ROOM     COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 12/19/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE
414,17014-20001-05590,"Supplement to permit 17014-20000-05590 to convert  master bath to her closet, master study to master bath. revise door size at dinning room."
415,16016-20000-13303,INTERIOR NON-STRUCTURAL REMODEL TO REPLACE DOORS AND WINDOWS. CONVERT (E) LAUNDRY TO NEW HALF BATHROOM AND LAUNDRY SPACE. REMODEL TWO BATHROOMS AND KITCHEN. REMOVE (E) FIREPLACE WITHIN (E) ONE STORY DWELLING
416,17016-20000-25653,"NON-STRUCTURAL INTERIOR REMODEL TO (E) DWELLING TO CONVERT CLOSET INTO 5'-0"" X 8'-0"" BATHROOM."
417,16016-10000-12246,INTERIOR REMODEL OF EXISTING 1-STORY DUPLEX TO CONVERT KITCHEN TO BEDROOM AND EXISTING DINING ROOM TO KITCHEN. RENOVATE EXISTING BATHROOM AND REPLACE ALL WINDOWS. TOTAL BEDROOMS: 5
418,18016-10000-07910,"CONVERT STUDY TO A BATHROOM; PLUMBING, ELECTRICAL AND MECHANICAL; NEW BATHTUB, NEW LAVATORY, NEW TOILET, NEW EXHAUST FAN, NEW CONTACT, NEW LIGHT FIXTURE, NO ADDITIONAL FLOOR AREA"
419,19016-20000-05213,"CONVERT 17'-11"" x 22'-3"" PORTION OF THE (E) GARAGE INTO A (N) STORAGE ROOM.  9'-4"" x 22'-3"" AND 11'-6"" x 22'-3"" GARAGES TO REMAIN."
420,16010-10001-01524,SUPPLEMENTAL PERMIT TO  # 16010-10000-01524 TO CONVERT 3- CAR GARAGE AND 1 OPNE PARKING STALL TO 2- CAR GARAGE AND 2 OPEN PARKING STALLS OF ( E ) TWO STORY DUPLEX .
421,16014-20000-03475,"CONVERT (E) DEN TO BEDRM, (E) 6'2"" X 8'-6"" POR. (E) KITCHEN TO 3/4 BATH, (E) FULL BATH TO CLOSET, ENCLOSE 6'-0"" x 10'-6"" POR. OF (E) PATIO COVER TO  KITCHEN & ADD  IRR. 31'-0"" x 17'-10""  BEDRM, 3/4 BATH PER WFPP."
422,18016-20000-15532,Interior remodel to convert portion of (E) bathroom into pantry. Add new wall between breakfast room and dining room. Fill in openings at master bedroom and convert (E) second floor storage room into balcony. Remodel (E) master bathroom and change out all exterior doors and windows (same size and type).
423,13016-10000-11185,"CONVERT EXISTING UTILITY ROOM TO NEW MASTER BATH, REMODEL EXISTING BATHROOM AND NEW POWDER ROOM; REPLACE TWO WINDOWS TO EXTERIOR DOORS AND ADD ACCESS STEPS. NO NEW FLOOR AREA."
424,16016-30000-01720,Interior alteration to (E) single story SFD to convert closet to new bathroom.
425,15014-10000-04476,324 SQ FT ADDITION AT REAR OF SFD - CONVERT (E) BEDROOM TO FAMILY ROOM AND ADD NEW MASTER BEDROOM W/WALK IN CLOSET
426,13016-10000-17575,"INTERIOR REMODEL  TO CONVERT (E)  5'1"" X  4'7""  CLOSET TO 1/2 BATHROOM  WITH ONE  TOILET  & ONE LAVATORY.  NO CHANGE  OF PLOT PLAN."
427,17014-20000-05465,"CONVERT 23'-10"" x 12'-9"" PORTION OF (E) ATTACHED GARAGE INTO BEDROOM, CLOSET, AND STUDY ROOM. CONVERT (E) BEDROOM INTO FULL BATHROOM & TWO CLOSETS AND 11' x 20'-5"" CARPORT ADDITION. ALL WORK PER ENGR."
428,19016-20000-03342,INTERIOR REMODEL AND ALTERATIONS TO CONVERT A PORTION OF THE (E) BEDROOM TO A (N) BATHROOM AND CLOSET; REMODEL THE (E) BATHROOM
429,14016-30000-05196,"Remodeling existing accessory living quarters by adding a bathroom, doors and a window at lower level."
430,19016-20000-39389,CONVERT DETACHED RECREATION ROOM TO ACCESSORY DWELLING UNIT PER AB494 & SB229
431,17016-10000-12516,CONVERT (E) DEN TO A BEDROOM AND REMODEL BATHROOM. ALL WORK PER ENGINEERING.
432,17016-10000-31803,CONVERT EXISTING COVERED PATIO TO LIVING SPACE AT EXISTING 2-STORY SINGLY FAMILY DWELLING; REMODEL & WALL INFILL AT FAMILY ROOM; RELOCATE (1) FRENCH DOOR WITH SIDE LITES AND (1) WINDOW TO NEW LIVING SPACE
433,16016-20000-17611,CONVERT (E) ATTACHED GARAGE INTO  PLAYOOM WITH 1/2 BATHROOM PER ENGINEERING.
434,14019-10000-02586,DEMO (E) CARPORT WHICH WAS CONVERTED TO  A  GUEST HOUSE WITHOUT BUILDING PERMIT . THE (E) DWELLING AND DETACHED TWO-CAR GARAGE TO REMAIN .
435,17016-20000-00912,"CONVERT EXIST. WORKSHOP TO RECREATION ROOM (BY ADDING A PARTITION WALL AT 5' AWAY FROM SIDE PROPERTY LINE), REPLACE (1) WINDOW WITH NEW (SAME SIZE & LOCATION), REPLACE (1) DOOR WITH NEW DOOR & WINDOW AND REVISE FRAMING. ALL WORK PER WFPP."
436,18016-20000-18760,CONVERT THE (E) BEDROOM AND BATHROOM INTO A (N) TWO BEDROOM AND 1 1/2 BATHROOMS. WORK PER ENGINEERING.
437,16016-20000-30835,"remodel - convert (e) bathroom and closet to 2 bathrooms, change a kitchen single door to a double swing door and remodel kitchen, all work per wfpp"
438,18016-30000-09606,"(N) 20'-2""x 24'-2"" DETACHED GARAGE CONVERT INTO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK PER STD LA WFPP DETAILS."
439,13016-40000-05976,REMODEL (E) TWO BATHROOMS ON 1ST FLOOR. CONVERT CLOSET ON 2ND FLOOR TO BATHROOM. REMODEL (E) KITCHEN. ALL INTERIOR WORK ONLY.
440,17016-20000-18791,CONVERT ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069
441,14047-70000-01377,"New spa 7'-10"" x 10'-6"" within the accessory living quarters under permit number 12010-10000-01873."
442,17016-20000-34921,CONVERT (E) DETACHED GARAGE (360 S.F.) INTO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. ALL WORK PER ENGINEER.
443,18016-10000-14371,"CONVERT EXISTING DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229: NEW KITCHEN, CLOSET, WINDOW, BATHROOM. ""COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 5/14/2018. PERMIT WILL EXPIRE 30DAYS FROM ISSUANCE DATE"""
444,17016-10000-12519,CONVERT (E) DEN TO A BEDROOM AND REMODEL BATHROOM. ALL WORK PER ENGINEERING.
