,permit_ID,full_description
336,17016-20000-13280,CONVERT (E) DETACHED  RECREATION ROOM TO ACCESSORY DWELLING UNIT AS PER AB 2299 AND SB 1069 AND WFPP
337,17010-20000-03962,NEW 20' x 20' 2ND FLOOR ACCESSORY DWELLING UNIT OVER FIRST FLOOR STORAGE PER AB 2299 AND SB 1069
338,18016-20000-19699,"Convert existing 1- story, 12' x 20' detached 1-car garage into an Accessory Dwelling Unit per AB 494 & SB 229. ""COMPLY WITH DEPARTMENT ORDER effective date 07/14/2016. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
339,17014-30000-03210,"CONVERT (E) DETACHED GARAGE INTO ACCESSORY DWELLING UNIT PER A.B. 2299 AND S.B. 1069 AND ADDITION, PER WOOD FRAME PRESCRIPTIVE PROVISIONS (TYPE V). SEE COMMENTS."
340,18014-20000-02321,"10'-6"" x 12'-0"" ADDITION TO AND CONVERT (E) DETACHED GARAGE INTO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229."
341,17016-10000-36495,CONVERT EXISTING GARAGE TO ADU PER AB2299
342,18016-20000-14616,CONVERT THE 20'X18' DET GARAGE TO AN ACCESSORY DWELLING UNIT PER  AB 494 & SB 229
343,17016-20000-31634,"Convert (E) 20'-2"" x 17'-11"" attached Garage into Accessory Dwelling Unit per AB 2299 & SB 1069. Interior Remodel to (E) (2) Bedrooms, and relocate (E) laundry on (E) Single Family Dwelling."
344,19010-20000-00077,"NEW 20'-0"" X 20'-0"", 1-STORY, DETACHED ACCESSORY DWELLING UNIT (ADU) PER AB 494 & SB 229; ALL WORK IS PER WFPP/CITY DETAILS.        -comments  --struct inv."
345,17016-20000-19698,"Convert (E) 24'- 0"" x 23'-6"" irregular shape portion of (E) attached 2-Car Garage into Accessory Dwelling Unit per  AB 2299 and SB 1069 , and 4'-1.5"" x 17'-9"" remaining portion of attached garage into 1/2 Bath & Laundry."
346,18016-20000-18347,"CONVERT (E) 20'-0"" X 20'-9"" ATTACHED GARAGE TO A NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
347,18016-20000-19834,"CONVERT (E) 20'-11"" x 21'-0"" DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER DESIGN."
348,15016-30001-26922,Revise work description under 15016-30000-26922 as follows: Convert 8'x14' second floor balcony to habitable space by enclosing it. Install insulation. Rebuild / restore existing damaged shear wall per engineer's details.
349,18016-20000-35615,CONVERT THE (E) GARAGE TO AN ADU PER AB 494 & SB 229. ALL WORK PER WFPP
350,15014-70000-00201,"Convert (e) SFD to Duplex, and add 183 sq. ft. to the unit (89 sq. ft. to 2724 1/2 Cincinnati St. & 94 sq. ft. 94 sq. ft. to 2724 Cincinnati St.) at rear of duplex."
351,17016-30000-34464,CONVERT (E) DETACHED CARPORT INTO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. SEE COMMENTS.
352,18016-20000-28059,"CONVERT (E) 19'-3"" X 20' DETACHED GARAGE INTO NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
353,17014-10000-03971,"CONVERT EXISTING DETACHED GARAGE (12' X 16') TO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069; GROUND FLOOR ADDITION FOR A.D.U. (7'-1"" X 4'-1"", 36.63SF)."
354,18016-10000-07966,CONVERT (E) 285 SF  GARAGE TO ADU
355,17016-10000-34876,CONVERT AN EXISTING GARAGE & REC ROOM INTO ADU PER AB 2299 AND SB 1069.
356,17014-20000-06457,"CONVERT DETACHED GARAGE/RECREARTION ROOM BUILDING TO ACCESSORY DWELLING UNIT PER AB2299 AND SB1069 WITH ADDITION OF 4'4"" X 5'10"" EXTERIOR ACCESS LAUNDRY ROOM AND 10' X 24.5' ATTACHED CARPORT.  ALL WORKS ARE  PER WFPP AND CITY STANDARD."
357,18016-20000-01266,"CONVERT THE (E) 20'3"" X 20'3"" DETACHED GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB494 AND SB 229. ALL WORK PER WFPP"
358,18016-20000-19474,"CONVERT (E) 20'10""X21'2"" DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
359,15016-10000-13201,"INTERIOR REMODEL, CONVERT (E) DINING TO (N) KITCHEN, (E) KITCHEN TO (N) BEDROOM AND (E) LAUNDRY TO (N) BATHROOM."
360,18016-10000-20610,CONVERT EXISTING DETACHES 3-CAR GARAGE TO ACCESSORY DWELLING UNIT (ADU). NEW KITCHEN AND BATHROOM.
361,18016-20000-32087,ENCLOSE & CONVERT EX DET CARPORT INTO ACCESSORY DWELLING UNIT PER AB 494 & SB 229. ALL WORK PER WFPP. SEE COMMENTS.
362,18010-30000-01398,NEW DETACHED ACCESSORY DWELLING UNIT
363,18016-10000-31604,"CONVERTING 675 SF OF (E) 2ND FLOOR TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. RELOCATE KITCHEN, ADD ONE BATHROOM TO EXISTING MAIN DWELLING"
364,17010-20000-02666,"NEW IRREGULAR 48'-0"" X 30'-4"", 1-STORY, DETACHED ACCESSORY DWELLING UNIT (ADU) PER AB 2299 AND SB 1069. [SEE COMMENTS]"
365,17010-20000-03944,New irregularly shaped 1-Story 28'0''x 28'11'' accessory dwelling unit at rear of property per AB2299 AND SB1069. SEE COMMENTS.
366,17014-10000-06366,ADDITION TO (E) GARAGE TO CREATE AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. ALL STRUCTURAL PER TYPE V PRESCRICTIVE DESIGN.
367,18010-20000-01717,"NEW 16'-3"" X 23'-9"" ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP. ""COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 3/30/18."""
368,18014-20000-00954,"NEW 14'10"" X 14' OPEN TRELLIS ATTACHED TO ACCESSORY DWELLLING UNIT PER STANDARD PLAN # 20"
369,18016-10000-18928,REPLACE EXISTING GARAGE DOOR AND CONVERT TO ONE-CAR GARAGE.
370,17014-20000-04317,"CONVERT (E) DET. 2-CAR GARAGE TO (N) ACCESSORY DWELLING UNIT (ADU) PER AB 494 & SB 229, ADD (N) 19'-11"" X 19'-3"" 2ND FLOOR, & 14'-0"" X 19'-11"" PATIO ADDITION @ 1ST FLOOR."
371,17016-20000-27241,"Add 49'-10"" x 57'-6"" irreg. shaped one story accessory dwelling unit per AB 2299 and SB 2269 to (E)SFD and replace/relocate sliding door at (E)SFD."
372,17010-10000-01713,Proposed (N) Detached Accessory Dwelling Unit per AB2299. All structural works per WFPP
373,19016-10000-03154,TO CONVERT AN EXISTING GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 & SB 229.
374,18016-20000-06963,"CONVERT (E) 21'-6"" X 26'-0"" GARAGE INTO A NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229, REMOVE BREEZEWAY BETWEEN GARAGE AND DWELLING. ALL WORK PER WFPP."
375,18016-70000-14000,CONVERT EXISTING GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229; SCOPE WILL ALSO CONSIST OF A 72 SQ-FT ADDITION
376,15014-10000-03935,CONVERT (E) CRAWL SPACE TO A (N) LAUNDRY/PLAYROOM WITH POWDER RM.
377,17016-10000-26087,CONVERT GARAGE INTO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069
378,17016-20000-36218,"CONVERT THE (E) 20'-1"" x 18'-4"" DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069"
379,18016-20000-36889,"CONVERT 20'-0"" X 17'-8"" (E) TWO CAR ATTACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. WORK DONE PER WFPP."
380,18016-20000-13432,CONVERT THE (E) GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING.
381,17014-20000-02902,"CONVERT EXIST. 17'-8"" x 20'-2"" DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069 AND 20'-0"" x 20'-2"" ADDITION TO EXPAND ACCESSORY DWELLING UNIT."
382,17016-20000-35265,CONVERT THE (E) 19' x 19' DETACHED GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069
383,18016-30000-07114,CONVERT THE EXIST. DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
384,18016-20000-21322,"CONVERT (E) DETACHED GARAGE / STORAGE ROOM INTO ACCESSORY DWELLING UNIT (418 SQ FT) PER AB 494 AND SB 229. ADD 17'-0"" X 8'-0"" ATTACHED PATIO COVER."
385,18016-20000-29012,"ECPC  -  CONVERT 18'-6""	X20'-6"" (E) DET. GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
386,16014-10000-00861,Addion to create new Family Room (21.16' x 19') and convert portion of garage (3.66' x 15') to be part of existing Bedroom.
387,15014-10001-05292,"SUPPLEMENTAL PERMIT TO PERMIT NO. 15014-10000-05292 TO CONVERT RECREATION ROOM TO ACCESSORY DWELLING UNIT. PER AB 2299 AND SB 1069 ""COMPLY WITH DEPARTMENT ORDER effective date 07/01/2014. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
388,18010-20000-02347,40'X21' ACCESSORY DWELLING UNIT PER AB 494 & SB 229. WORK DONE PER WFPP
389,18014-20000-02182,"CONVERT THE (E) 16'6""X17'8"" GARAGE & LAUNDRY ROOM AND ADD 28'X31' IRREGULAR SHAPED PORTION TO CREATE A (N) ADU PER AB 494 AND SB 229 FOR ACCESSORY DWELLING UNITS."
390,17014-30000-05386,convert garage to ADU and addition per AB2299 and SB1069
391,16030-10000-06074,GRADING FOR 576SF 2-CAR ATTACHED GARAGE WITH ROOF DECK AND CONVERT  447SF GARAGE TO DEN/BATH; CONSTRUCT 10' HIGH RETAINING WALL; CONSTRUCT NEW SWIMMING POOL.
392,17016-20000-31637,"CONVERT (E) 19' X 18'4"" DETACHED GARAGE TO A (N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 AND WFPP"
393,14016-20000-10756,"Remodel (e) s.f.d. to convert (e) walk-in closet to new master bathroom, convert study room to new bedroom, provide new closets within 2- bedrooms, and fill-in 1- existing window openning.   All work per WFPP. . ""COMPLY WITH DEPARTMENT ORDER effective date 05/27/2014. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE""."
394,14014-10001-04470,"Supplemental permit to permit # 14014-20000-04470 to convert a master bedroom, with bath & walk-in closet, to a two bedrooms with baths and closets ."
395,16016-20000-31206,REFRAME LIVING ROOM TO CONVERT TO VAULTED CEILING;  REMOVE AND REPLACE CEILING JOISTS IN DINING RM. AND KITCHEN. REMOVE WALL BETWEEN KTICHEN AND DINING ROOM AND ADD NEW BEAMS/POSTS. REMODEL KITCHEN. REMOVE AND REPLACE WINDOWS/DOORS PER PLAN.  ALL WORK PER ENGINEERING.
396,16016-70000-10987,"Interior remodel to existing duplex to convert garage and dining room into bedrooms at first floor unit, convert dining room into bedroom at second floor unit, remodel kitchens, and remodel bathrooms."
397,18016-20000-02654,CONVERT 12' x 18' PORTION OF (E) DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 & SB 229. REMOVE 8' X 18' AND ADD 13' X 18' TO EXPAND THE ACCESSORY DWELLING UNIT. WORK PER ENGINEERING.
398,18016-10000-07856,CONVERT (E) GARAGE INTO NEW ACCESSORY DWELLING UNIT PER AB 494 and SB 229
399,18014-20000-04931,"CONVERT (E) 18'-6"" x 20'-0"" DETACHED GARAGE AND 15'-2"" x 15'-3"" ADDITION FOR (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEERING."
400,17016-30000-31082,convert (e) ALQ to an Accessory Dwelling Unit per AB2299 and SB1069
401,17014-20000-05152,"CONVERT (18'-5"" X 19'-11"") (E) DET. GARAGE  INTO ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069 & ADD (10' X 13'-5"") TO ADU FOR (N) BATHROOM & W.I.C. PER WFPP"
402,15016-20000-11472,"CONVERT (E) CLOSET TO A NEW BATHROOM WITHIN EXISTING SPACE., ADD NEW CLOSET IN BEDROOM WITHIN EXISTING SPACE"
403,18016-20000-00910,CONVERT THE EXIST. 20' x 24' ATTACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND AB 229.
404,18016-20000-08305,"CONVERT EXISTING 20'5"" X 23'4"" DETACHED 2  CAR GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB  494 AND SB  229. WORK PER WFPP."
405,18016-20000-23851,CONVERT (E) DETACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
406,18014-20000-01692,"CONVERT EXISTING  20' X  17'7"" ATTACHED 2 CAR  GARAGE AND ADD 8'-5"" X 17'-7"" TO CREATE AN ACCESSORY DWELLING UNIT PER AB  494 AND SB 229. ALL WORK PER WFPP"
407,16014-20000-00474,"CONVERT (E) 20' X 18' GARAGE TO REC. ROOM. ADD  18'0"" X 18'0"" CARPORT TO (E) SFD PER CITY STANDARD DETAIL."
408,18016-10000-32835,CONVERT (E)  2-CAR GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
409,17016-20000-30429,CONVERT EXISTING ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 & SB 1069.  ALL WORK PER ENGINEERING
410,17014-20000-04548,"CONVERT (E) 20'0"" x 17'4"" GARAGE AND  (E) 20'0"" x 13'6"" SUNSHELTER TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069; AND ADD 20'0"" x 12'2"" ATTACHED PATIO COVER. ALL WORK PER ENGINEERING."
411,17016-10000-37896,CONVERT (E) ENCLOSED CRAWLSPACE TO ACCESSORY DWELLING UNIT @ THE LOWER LEVEL OF THE EXISTING SFD PER AB2299 & SB1069 AND  REMODEL THE EXISTING SFD
412,17016-20000-27822,ECPC  -  CONVERT (E) DET. GARAGE/STORAGE  INTO ADU /STORAGE PER AB 2299 AND SB 1069
413,18016-70000-19958,CONVERTION OF AN (E) DETACHED GARAGE INTO AN ADU PER AB494 AND SB229 ALL WORK PER WFPP
414,18016-20000-25624,"CONVERT (E) 20'-2"" X 20'-2"" ATTACHED GARAGE AND 5'-2"" X 8'-8"" PORTION OF (E) BREEZEWAY TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
415,13016-30000-11589,CONVERT (E) WET BAR CLOSET TO 1/2 BATH; REPAIR (E) BALCONY PER ENG'R
416,14014-30000-03578,"Add 12'9"" x 19'3""(irr) master bedroom & convert (e) bedroom to master bathroom per Engineer's Architect's plans.One new skylight.Add 10' x 26'6"" uncovered deck @ rear."
417,13016-10000-12879,INTERIOR REMODEL OF (E) SINGLE FAMILY DWELLING TO CONVERT (E) DEN TO A BEDROOM;REMODEL (E) KITCHEN AND (E)BATHROOMS.
418,14016-70000-08775,CONVERT PORTION OF EXISTING STORAGE ROOM INTO A NEW HALF BATHROOM 5.5' X 5.5'.  BATHROOM TO BE ACCESS ONLY FROM OUTSIDE. CREATE NEW ENTRACE FOR STORAGE ROOM.
419,18016-20000-36162,"CONVERT 10'-6"" X 30' (E) DETACHED GARAGE AND STORAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229"
420,18016-10000-25697,CONVERT 720 SQ.FT. REAR PORTION OF (E) S.F.D. TO ACCESSORY DWELLING UNIT per  AB 494 and SB 229
421,15014-10000-00709,"CONVERT CARPORT TO GARAGE, ADD SECOND FLOOR , AND CONNECT WITH EXISTING SINGLE FMAILY DWELLING"
422,14016-30000-04040,"THE 9 FRONT WINDOWS TO RETAIN EXISTING FRAMES AND USE NEW SINGLE-PANE WOOD SASHES, PER STATE HISTORIC BUILDING CODE.  CHANGE OUT 10 WINDOW(S) AND 1 DOOR(S)  (SAME SIZE & TYPE FOR RESIDENTIAL BUILDINGS ONLY) DUAL GLAZING, LABELED AND CERTIFIED BY NATIONAL FENESTRATION RATING COUNCIL (NFRC), IS REQUIRED FOR DOORS AND WINDOWS REPLACED IN ALL RESIDENTIAL BUILDINGS, THREE STORIES OR LESS, PER SECTION 152(B) OF TITLE 24."
423,17010-10000-04589,NEW 1 STORY ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 (WFPP)
424,14014-20000-03224,"Convert 8'8"" x 18'7"" attached patio cover at rear to new living room, remodel kitchen, install new skylights and add irregular shape 8.33' x 40' at rear for bedrooms expansion and new bathroom."
425,17010-20000-04435,"NEW 36'3"" x 24'6""  TWO STORY ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 AND ATTACHED 2 CAR GARAGE. BUILDING SHALL BE FULLY SPRINKLERED. ALL WORK PER ENGINEERING."
426,18014-20000-03028,"ADD 7'6"" X 21'6"" TO AND CONVERT THE (E) 23'1"" X 21'6"" GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER ENGINEER."
427,18016-10000-09522,CONVERT EXISTING GARAGE AND BATHROOM INTO NEW ADU PER SB 494 AND AB 229  ALL WORK PER WFPP
428,17010-20000-02040,"(N) 29'-0"" x 40'-0"" Accessory Dwelling Unit per AB 2299 and SB 1069. All works per WFPP."
429,17014-20000-06686,ADD 921 SF TO (E) SFD & 203 SF NEW GARAGE  & CONVERT (E) 223 SF GARAGE TO ACCESSORY DWELLING UNIT & CONVERT 125 SF OF THE (E) TO TO INCREASE THE NEW ADU TO 348 SF  PER AB 2299 & SB 1069.
430,17014-30000-03586,Conversion of (e) detached garage into accessory dwelling unit per AB2299 and SB1069
431,17016-20000-15297,"CONVERT (E) 20'-2"" X 20'-6"" ATTACHED GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. ALL WORK PER WFPP. COMPLY WITH DEPARTMENT ORDER EFFECTIVE DATE 3/16/17. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE."
432,16014-20000-02583,"CONVERT (E) DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069; AND ADD 5'6"" x 14'6"" TO EXPAND ADU. ALL WORK PER ENGINEERING."
433,17010-10000-02566,NEW 2 STORY ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 W/ ATTACHED GARAGE
434,16014-20000-04634,"CONVERT (E)21'X21'-2"" GARAGE AND ADD 25'X32'-6"" TO CREATE (N) ADU PER AB 2299 & SB 1069 & PROVIDE TWO OPEN STANDARD PARKING STALLS_ ALL WORK TO BE DONE PER LA CITY WOOD FRAME PRESCRIPTIVE PROVISION."
435,16016-20000-23931,"Convert (e) dining room to a bedroom. Convert laundry to bathroom.  Convert linen closet to washer and dryer area.   Remodel bathroom.  Replace all windows and doors; same type, same size, and same location."
436,18010-10000-00178,NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.  ALL WORK PER WFPP.
437,18014-20000-06000,"Add 10'-6""x 15.5' patio cover at rear and convert (E) Garage to Accessory Dwelling Unit per AB 494 and SB 229."
438,18016-20000-08648,"CONVERT 18'0"" X 20'0"" (E) ATTACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP"
439,18010-30000-00996,New 1-story Accessory Dwelling Unit 25'x40' per AB 494 and SB 229.  3 of 3
440,18014-10000-00036,CONVERT EXISTING GARAGE TO ADU AND 102 SQ ADDITION per AB494 AND AB 229
441,18016-20000-03488,"CONVERT (20'-11"" X 21') (E) DETACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 & AB 229 PER ENGINEERING"
442,18016-20000-05502,ECPC  -  CONVERT (E) DET. GARAGE INTO ADU PER AB 494 AND SB 229
443,18014-20000-02056,"CONVERT (E) 18'-0"" X 20'-0"" DET. GARAGE INTO (N) ACCESSORY DWELLING UNIT (ADU)PER AB 494 AND SB 229 & IRR. ADD OF 32'-0"" X 17'-6"" TO EXPAND THE ACCESSORY DWELLING UNIT."
444,17016-30000-33851,Convert attached garage to Accessory Dwelling Unit per AB 2299 & SB 1069. (See comments).
445,18014-10000-01285,"ADD 16'-1"" X 23'-6"" AND CONVERT 20' X 23'-4"" GARAGE TO ACCESSORY DWELLING UNIT PER AB AND SB WITH MAJOR REMODEL. ADDITION OF 6' X 31'-2 1/4"" OPEN LATTICE PATIO COVER. WORK PER ENG"
446,16016-30000-15740,Convert sfd dwelling to duplex & remodel throughout. Replace windows. (See comments).
447,18016-10000-00624,Convert existing garage into Accessory Dwelling Unit per AB 2299 and SB 1069
448,18016-20000-21435,CONVERT (E) 18'X20' DETACHED GARAGE TO AN ACCESSORY DWELLING UNIT PER SB 229 AND AB 494. WORK PER ENGINEERING.
449,17014-10000-06516,NEW ACCESSORY DWELLING UNIT AS PER AB 229 AND SB 1069 ATTACHED TO AN EXISTING PERMITTED DETACHED GARAGE.  STRUSTURAL UPGRADE OF THE GARAGE ((E) WALL STUDS AND ROOF RAFTERS TO REMAIN).
450,17016-10000-23808,CONVERT (E) GARAGE TO ACCESORY DWELLING UNIT PER AB2299 AND SB1069
451,18016-20000-00636,CONVERT THE EXISTING GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
452,17014-30000-06263,Convert detached garage to Accessory Dwelling Unit per AB 494 & SB 229 & remove 97 sq ft of storage room @ rear.
453,14016-20000-23424,"CONVERT CLOSET TO (N) FULL BATHROOM, CLOSE WINDOW LOCATED IN CLOSET AREA."
454,18016-20000-39074,CONVERT ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229
455,13016-30001-18576,SUPPLEMENTAL PERMIT TO 13016-30000-18576 TO CONVERT EXISTING DEN TO NEW BEDROOM AND REMOVE EXISTING WALL INFILL AT FOYER TO BECOME UNENCLOSED PATIO. (NO CHANGE OF BUILDING FOOTPRINT AND NO CHANGE OF ROOF).
456,18016-20000-17913,"ENCLOSE AND CONVERT (E) 18'-0"" x 18'-8"" DETACHED CARPORT AND ADD 6'-4"" x 16'-8"" ADDITION FOR (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229."
457,18016-70000-05776,CONVERT THE EXISTING GARAGE INTO AN ADU PER AB 494 AND SB 229.
458,17010-10000-02211,New 1-story detached ADU (Irreg 23.5' x 31.25') per AB 2299 and SB 1069. See comments.
459,18010-70000-00791,NEW ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
460,18016-20000-04502,CONVERT (E) 21' X 22' (2)  CAR  ATTACHED GARAGE TO ACCESSORY DWELLING UNIT AS PER AB 494  AND AB 229.  ALL WORK PER WFPP
461,18016-20000-25388,"CONVERT IRR. 20'-8"" X 20'-10"" PORTION OF (E) ATTACHED GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 AND CONVERT 5' X 10' PORTION INTO LAUNDRY ROOM FOR (E) SFD. ""COMPLY WITH DEPARTMENT ORDER effective date 06/21/2018. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"""
462,18016-20000-24957,"CONVERT (E) 18'-0"" x 20'-0"" ATT. GARAGE TO ADU PER AB494 AND SB 229. ALL WORK PER WFPP."
463,18016-20000-27773,CONVERT (E) REC. ROOM AND PATIO TO (N) ACCESSORY DWELLING UNIT AND PATIO COVER PER AB 494 AND SB 229. ALL WORK PER DESIGN.
464,18016-70000-18071,CONVERT (E) REC/CARPORT INTO ADU/CARPORT PER AB494 AND SB229.
465,18010-30000-01725,NEW ADU WITH ATTACHED 2-CAR GARAGE AT REAR OF THE LOT PER AB 494 AND SB 229
466,18016-10000-16050,CONVERT (E) GARAGE (20' X 24') AND ADDITION OF (4'x20') TO ACCESSORY DWELLING UNIT PER AB494 AND SB229.
467,19016-20000-05652,"CONVERT THE (E) 17'0""X19'0"" ATTACHED GARAGE INTO A (N) ADU PER AB 494 AND SB 229 FOR ACCESSORY DWELLING UNITS."
468,16014-30000-05913,"Convert irregularly-shaped portion of existing garage (6'-4"" x 17', 100 SF) area to recreation room with half bath,  replace windows /doors."
469,18014-20000-01301,"CONVERT THE EXIST. DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 494 & SB 229 AND ADD 6'-8"" x 20'-2"" IRRG. TO EXPAND THE ACCESSORY DWELLING UNIT. ALL WORK PER ENGR."
470,18016-20000-28047,CONVERT (E) (18' X 24') GARAGE TO ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 PER WFPP
471,18016-20000-28294,"CONVERT THE (E) 34'5"" X 11' DETACHED GARAGE INTO A (N) ACCESSPRY DWELLING UNIT AS  PER AB 494 AND SB 229. ALL WORK PER ENGINEERING - SEE COMMENTS"
472,17016-20000-32144,INTERIOR REMODEL OF CONVERT ONE BATHROOM INTO TWO BATHROOMS.
473,18016-20000-12040,CONVERT EXISTING ATTACHED GARAGE TO ACCESSORY DWELLING UNIT PER AB494 AND SB229
474,17010-20000-04008,PROPOSE (N) ACCESSORY DWELLING UNIT WITH ATTACHED TWO CAR GARAGE _ PER AB 494 & SB 229
475,16014-10000-01378,"ONE STORY ADDITION TO 1-STORY SFR/GAR: CONVERT PORTION OF FAMILY ROOM TO NEW BEDROOM & CLOSET.  EXISTING SFD: 3955SQFT , ADDITION: 129 SQFT.  ADDITION PER STRUCTURAL ENGINEERS SPECIFICATIONS."
476,18014-20000-04472,"CONVERT (E) (20'-0"" X 20'-0"") DETACHED GARAGE AND ADD (9'-9"" X 9'-9"") TO CREATE A (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229. ALL WORK PER WFPP."
477,15016-20000-05479,"INTERIOR REMODEL TO CONVERT PORTION OF (E) FAMILY ROOM TO NEW BEDROOM. REMOVE PORTION OF (E) BEARING WALL BETWEEN LIVING AND FAMILY ROOM, REPLACE WINDOWS AND DOORS PER ENGINEERING PLANS"
478,13016-70000-22279,"Convert existing single family dwelling into a duplex. Also, new addition of 6'x23' to side of building. Department order to comply effective date 10/12/2013. Permit will expire 30-days from issuance date."
479,18016-30000-13577,CONVERSION OF EXISTING GARAGE TO ADU PER AB 494 AMD SB 299
480,18010-20000-01599,"PROPOSED NEW ATTACHED (21'2""x22'4"") 2-STORY ACCESSORY DWELLING UNIT PER AB 494 AND SB 229 TO EXISTING 1-STORY SFD W/ GARAGE. SEE COMMENTS."
481,17016-20000-14667,"CONVERT 21'-3"" X 20'-4"" ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069"
482,18014-20000-01243,Remove 4'-9''x 17'-8'' portion of (E) ALQ at rear.  Convert (E) 26'-6''x 17'-8'' ALQ to accessory dwelling unit per ab494 and sb229.  10'-0''x 17'-8'' 1st floor addition to ADU.  17'-8''x 36'-5'' 2nd story addition to ADU.
483,17014-20000-02836,"ADD TO (E) SFD AND CONVERT GARAGE TO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069, AND ROOF FRAMING."
484,17016-20000-36348,"CONVERT (E) 18'-3"" X 20'-3' DETACHED GARAGE INTO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069"
485,17016-20000-09061,CONVERT DETACHED GARAGE TO  ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069
486,17016-20000-37901,CONVERT THE EXIST. DETACHED GARAGE INTO AN ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069.
487,17016-30000-11684,Convert  2nd floor REC. ROOM  over 2-CAR GARAGE to ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. SEE COMMENTS.
488,18016-20000-23344,CONVERT (E) GARAGE TO (N) ACCESSORY DWELLING UNIT PER AB 494 AND SB 229.
