,permit_ID,full_description
318,13016-20000-13274,"SFD REMODEL: KITCHEN/ BATHS REMODEL, .REVISE FLOOR PLAN TO CONVERT (E) 2 BED ROOMS TO 3 BED ROOMS  ABD ADD LAUNDRY ROOM AND  RELOCATE AND RESIZE (E) BED ROOM WINDOWS."
319,14016-10000-15079,CONVERT (E) CLOSET INTO MASTER BATHROOM  WITHIN (E) 1 STORY SINGLE FAMILY DWELLING.
320,17016-20000-32107,INTERIOR REMODEL TO CONVERT BEDROOM AND BATHROOM TO ENLARGE KITCHEN. ALL WORK PER ENGINEER.
321,13010-10000-02565,NEW 2-STORY ACCESSORY BUILDING: 2-CAR GARAGE AND LAUNDRY ROOM W/ WINE STORAGE ON THE 1ST FLOOR AND RECREATION ROOM WITH 1/2 BATH ON THE 2ND.  FLOOR PLAN LAYOUT AND BUILDING HEIGHT APPROVED PER DIR 2013-0046-SPP.  RELATED ELEC/HVAC/PLUMBING
322,13014-10000-02494,ADD 20' X 40' ACCESSORY LIVING QUARTER.  ADDITIONAL 723 S.F. LOCATED BELOW POOL (13047-10000-00088).   *ASSIGN TO DEAN LEE*
323,14020-20000-02979,"ADD (N) DECK (IRR 34'-8"" X 15') & OUTDOOR SHOWER TO (E) ACCESSORY LIVING QUARTERS"
324,13014-20000-00227,CONVERT 2nd FLOOR STUDY TO MASTER BEDROOM. ADD CLOSET/ GYM ROOM (+488 SF)  OVER THE (E) 1st FLOOR GARAGE. REMODEL 2nd FLOOR MASTER BATHROOM.REMOVE SECOND STAIRWAY AT 1st floor.
325,13016-10000-03366,CREATE NEW BATHROOM BY CONVERTING (E) STORAGE PER WFPP.
326,17016-20000-05719,"REMODEL KITCHEN AND (2) BATHROOMS. CONVERT PORTION OF BEDROOM TO ADD FULL BATHROOM. REINFORCE ROOF FRAMING IN KTICHEN, DINING RM, LIVING RM., MASTER BEDROOM, AND COVERED PATIO. ALL WORK PER ENGINEERING."
327,16010-10001-04546,Supplemental permit to 16010-70000-04546 to add U-occupancy area in the inventory. No fee department error. See original for signatures.
328,12010-10000-02105,"PROPOSED NEW ACCESSORY LIVING QUARTERS WITH ATTACHED DECK OVER SLOPE, ALONG REAR PORTION OF THE LOT. SEE COMMENTS."
329,15016-20000-16533,CONVERT (E) 360 SF ATTACHED 2 CAR- GARAGE TO CREATE (N) SECOND DWELLING UNIT PER ZA 120 AND PROVIDE ONE STANDARD OPEN PARKING SPACE. [SEE COMMENTS]
330,15014-20000-04761,"ENCLOSE EXISTING 15' X 35'3"" CARPORT CONVERT INTO PART OF (E) 1 STORY SFD AND REMODEL."
331,14016-10000-03302,"INTERIOR REMODEL OF (E) SFD. CONVERT A STORAGE ROOM TO A NEW BATHROOM IN BASEMENT, ADD NEW LAUNDRY ROOM AND REMOVE AND REPLACE SOME WINDOWS, SAME SIZE AND LOCATION. REMODEL A BATHROOM, KITCHEN, AND CONVERT A CLOSET INTO BATHROOM ON THE FIRST FLOOR. ADD A BATHROOM IN A BEDROOM, CONVERT A BATHROOM INTO TWO BATHROOMS ON THE SECOND FLOOR."
332,13016-10000-08330,CONVERT (E) BATHROOM IN TO A 2 BATHROOMS. CONVERT (E) DINING ROOM IN TO A (N) BEDROOM. REWIRE ENTIRE DWELLING. REPIPE ALL PLUMBING. INSTALL NEW WALL FURNACE. RE-ROOF ENTIRE BUILDING AND GARAGE. REPLACE ALL WINDOWS (SAME SIZE). PAINT DWELLING INSIDE AND OUTSIDE.
333,15014-20000-00382,"CONVERT 15'8""X19'6"" ATTACHED GARAGE TO A DEN AND 3/4 BATHROOM AND ATTACH A 2-CAR CARPORT.  REBUILD 11'8""X16'6""  TRELLIS.  REMODEL KITCHEN/LIVING ROOM/MASTER BATHROOM AND CREATE A  NEW BATHROOM.  ADD TWO SKYLIGHTS.   ADD 2'6""X7'6"" CLOSET TO REAR BEDROOM.   ALL WORK PER ENG/ARCH PLANS."
334,18016-20000-05430,CONVERT THE EXISTING CLOSET OF (E) SFD INTO A NEW HALF BATHROOM
335,18042-30000-06233,SEWAGE EJECTOR FOR AN ADU UNIT.
336,17016-30000-11443,"CONVERT (E) BASEMENT STORAGE SPACE INTO ADDITIONAL BEDROOM, ADD BATHROOM."
337,15014-10000-04873,"CONVERT (E) 1-STORY S.F.D TO A 2-STORY S.F.D BY CONVERTING NONHABITABLE UNDERFLOOR TO A HABITABLE STORY;NEW GROUND FLOOR ADDITION (21'-9.88"" X 28'-7.5"") FOR NEW 2-CAR GARAGE ; 2ND FLOOR ADDITION (21'-2.88""X 33'-6"") FOR A BEDROOM; NEW ONE OPEN COMPACT PARKING ON SITE."
338,17016-40000-13244,Convert existing storage space into new bathroom.
339,16010-20002-01158,SUPPLEMENTAL TO CHANGE ADDRESS AND UPDATE LEGAL FROM 22720 W. VANOWEN STREET  TO 6735 N. GLASNER LANE PER TRACT MAP # 72880
340,15016-10000-07713,INTERIOR ALTERATION TO EXISTING DUPLEX [97014-10000-03741] TO CONVERT WALK-IN CLOSET TO BATHROOM AT GROUND UNIT AND REMODEL KITCHEN ON THE UPPER UNIT.
341,14014-20000-00110,"Addition of new 41'- 1/2"" x 10'-8 1/2"" Trellis to (e) accessory living quarters and remodel of (e) accessory living quarters."
342,13019-10000-01778,DEMOLISH EXISTING SINGLE FAMILY DWELLING AND ACCESSORY STRUCTURES (INCLUDING TENNIS COURT) BY HANDWRECK.  CLEAR LOT AND FENCE.
343,15014-20000-04738,"Convert (E)26'-6"" x 25'-9"" irreg. shaped underfloor into bedroom/laundry room/bathroom.  Remodel (E)kitchen and convert (E)bedroom into dining room."
344,14016-20000-01149,"CONVERT (E) 12' X 18' PORTION OF (E) GARAGE TO BEDROOM & BATHROOM. REMODEL KITCHEN, ENLARGE MASTER BEDROOM AND WALK IN CLOSET, ENLARGE (E) BATHROOM ON 1ST FLOOR. ENLARGE (E) 92 LINEAR FEET PARAPET WALL. REPLACE 71 LINEAR FOOT GUARDRAIL AT (E) DECK."
345,14014-20000-00316,"Convert  irr. shape 25'6""x16'3""(328 s.f) undercrawl space into a bedroom."
346,15016-70000-12290,"Interior alteration to existing single family dwelling to convert kitchen into a bedroom, relocate the kitchen, new hall way, new bathroom, remodel existing bathroom."
347,14014-20000-02753,"ADD BEDRROM (11'-4""X20'-1"" Irr) @ REAR.CONVERT (E ) BEDROOM TO BATHROOM/ CLOSET PER ENGINEERING. REMODEL KITCHEN/NEW HALF BATHROOM/LAUNDRY. REMOVE & REPLACE ALL WINDOWS SAME SIZE/LOCATION."
348,17016-30000-32512,"Convert 1st floor retail portion to enlarge (e) duplex.  ""COMPLY WITH DEPARTMENT ORDER effective date 11/30/2017. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE"". All permits shall be for the same time period limitation. CEIS Case Number is 788230."
349,16016-20000-04207,CONVERT (E) LAUNDRY ROOM INTO A PORTION OF THE (E) BATHROOM TO CREATE 3/4 BATHROOM AND CONVERT (E) WINDOW IN (E) BATHROOM TO A DOOR.
350,12016-10002-20436,SUPPLEMENTAL PERMIT TO 12016-10001-20436 CONVERT (E) CRAW SPACE TO HABITAL SPACES <<142 SF>>
351,18014-20001-01365,"Supplemental permit 18014-20000-01365 to convert (E) 12'6"" X 10'3"" Den to Bedroom. all work per wfpp."
352,14014-20001-00167,"Supplemantal to permit appl#14014-20000-00167 to convert 13'x20'3"" portion of family room into a rec.room and study room."
353,14016-30000-12182,"Convert (e) closet to powder room , 3'x6'."
354,14014-10000-05054,"ADDITION TO AND REMODEL OF ( E ) SINGLE FAMILY DWELLING TO CONVERT TO A DUPLEX , PER AB-1866 ."
355,14010-10000-02840,PROPOSED 30' X 40' ACCESSORY LVING QUARTERS AT REAR HALF OF THE PROPERTY
356,15016-20000-28416,"CONVERT DETACHED GARAGE TO STORAGE AREA, EXISTING GARAGE DOOR TO REMAIN.  ALL WORKS ARE PER WFPP."
357,16014-20000-00221,ADD SECOND FLOOR ADDITION & CONVERT (E) FIRST FLOOR REC RM TO FAMILY ROOM AND INTERIOR REMODEL
358,18016-20000-35935,"INTERIOR REMODEL AND ALTERATIONS, CONVERT THE (E) BEDROOM INTO A (N) DEN, REMOVE INTERIOR WALLS, REFRAME NEW WALLS, REMODEL THE (E) KITCHEN, AND REPLACE WINDOWS AND DOORS."
359,13016-10000-11312,"CREATE NEW 2ND BEDROOM AT EXISTING DINING AREA; CONVERT 1 BEDROOM HOUSE INTO 2 BEDROOMS, NO NEW SQUARE FEET; TYPE V B  CONSTRUCTION"
360,19019-20000-02257,DEMO (E) DETACHED ACCESSORY LIVING QUARTERS. SEWER CAP AND PEDESTRIAN FENCE REQUIRED.
361,14016-30000-01511,"INTERIOR REMODEL, CONVERT 2 BEDROOMS INTO ONE BEDROOM AND ADD A BATH ROOM."
362,16016-20000-25138,"CONVERT 20' x 20' PORTION OF (E) 4-CAR GARAGE TO (N) RECREATION ROOM AND CREATE INTERIOR WALL 5' FROM PROPERTY LINE TO CREATE STORAGE (EXTERIOR ACCESSS ONLY). ADD 15'6"" x 4' ADDITION OF 1/2 BATH AND STORAGE (EXTERIOR ACCESS ONLY). RELOCATE REQ'D PARKING TO OPEN PARKING PER SITE PLAN. ALL WORK PER WFPP."
363,14016-20000-02764,"Interior remodel;Convert portion of (e) kitchen area into a laundry area,convert (e) laundry room into a full bahroom."
364,16014-10000-03211,REPAIR DECK AND ENCLOSE PORTION OF DECK AREA WITH NEW ROOF TO CONVERT TO SUNROOM INSIDE ( E ) SINGLE FAMILY DWELLING .
365,13014-10000-00160,"ADDITION OF NEW GARAGE, CONVERT OLD GARAGE TO GUEST BEDROOM, OFFICE/STUDY AREA, EXPAND LIVING ROOM (7'-3""X10'-1""), EXPAND FAMILY ROOM (4'-2""X30'-3""), EXPAND BEDROOMS ON THE SECOND FLOOR AND MASTERBATHROOM AND MAJOR REMODEL TO (E) 2-STORY SINGLE FAMILY DWELLING."
366,17016-20000-13137,CONVERT (E) STUDY ROOM TO EXPAND AND REMODEL (E) BEDROOM AND BATHROOM.
367,16043-10000-01902,"New NFPA13R system for 2 STORY  ACCESSORY GARAGE W. STORAGE AND RECREATION ROOM ON 2ND FLOOR.  Includes fire department connection.  2"" domestic service meter."
368,16016-20000-00678,"CONVERT (E) BATH TO (2) BATHS, CONVERT (E) DEN TO (N) BEDROOM, AND KITCHEN REMODEL."
369,14014-20000-00190,"CONVERT (E) LOWER LEVEL 24' X 26' STORAGE/ EQUIPMENT ROOM TO 1ST STORY 2 BEDROOMS, 3/4 BATH AND 1/2 BATH, ENCLOSE 6' X 16' FRONT PORCH TO ENLARGE ENTRACE AND REMODEL   (E) 1 STORY SFD."
370,16014-20000-04215,"CONVERT (E) ATTACHED GARAGE TO (N) FAMILY ROOM, ADD 19'-8"" X 20'-6"" 2-CAR CARPORT, ADD 14'-10"" X 58'-4"" FOR TWO (N) BEDROOMS AND RECREATION ROOM. ALL WORK PER WFPP AND LA CITY STANDARD DETAILS."
371,17016-20000-03618,CONVERT (E) 20' x 20' DET. GARAGE INTO ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069 AND ADD SISTERED R.R. PER ENGINEEERING.
372,16016-70000-12707,"Interior alteration to existing single family dwelling to convert attached garage into a recreation room, new bathroom, new closet in masterbedroom."
373,17014-10000-01771,"CONVERT (E) CRAWL SPACE (IRREGULAR SHAPED, 265 SF) TO CREATE NEW RESTROOM, LAUNDRY ROOM, AND ENTRY HALLWAY TO REAR OF BUILDING.   INTERIOR/EXTERIOR REMODEL TO THE FIRST FLOOR OF A SFD, INLCUDING PARTIAL ROOF REFRAMING, ENTRY FOYER REMODEL, AND BEDROOM/BATHROOM .  NEW EXTERIOR VENEER/CLADDING"
374,16016-20000-19524,"NON STRUCTURAL INTERIOR REMODELING:  REMOVE 1 BATHROOM, CONVERT CLOSET TO LAUNDRY ROOM AND  BEDROOM TO MASTER BATHROOM.  ALL WORKS ARE PER WFPP."
375,17016-30000-11980,Convert detached garage to ADU per AB 2299 & SB 1069.
376,18016-20000-22261,Interior remodel for (E) SFD. Converting laundry room into bathroom. Increase opening of non-bearing wall for washer; reduce opening for slider
377,18016-20000-14551,"CONVERT THE (E) LIVING ROOM TO A (N) BEDROOM AND BATHROOM, AND INTERIOR REMODEL OF THE (E) THREE BATHROOMS. NO CHANGE TO FLOOR AREA OR EXTERIOR."
378,19030-10000-00870,NEW PRIVATE SEWER SEPTIC TANK (TIER 1) FOR AN A.D.U. CONVERSION.  TANK CAPACITY = 750 GAL. LEACH LINE= 60' x 3'W x 6'D- 3' ROCK UNDER PIPE
379,14016-10000-25718,Non-structural interior remodel to single-family dwelling to convert closet/bathroom to 3/4 bathroom and kitchen remodel.
380,15014-10000-03433,Convert ex. garage to Dinning/Living room.  remove 432 sf of SFD and add (676sqft) Garage SFD Per ZA-2015-2752-ZAA.
381,14016-10000-12362,INTERIOR REMODLE TO CONVERT (E) CLOSET TO NEW POWDER ROOM.
382,14014-70000-00328,Convert existing detached garage into a recreation room with half bathroom. Construct an attahced 2-car carport per city standard details.
383,13019-20000-01626,DEMO PERMIT FOR SFD & ACCESSORY BLDG
384,16016-20001-08027,SUPPL. PERMIT TO 16016-20000-08027 TO INCLUDE CONVERT  PORTION OF (E) MASTER BATHROOM  INTO LAUNDRY ROOM.
385,16014-10000-01891,CONVERT 2-STORY DUPLEX TO SFD.  ADD REAR TRELLIS (18' x 24').   ADDITION 100 SF AT 1ST FLOOR TO ENLARGE FAMILY ROOM AND INTERIOR MAJOR REMODEL . RELOCATE KITCHEN.
386,14014-30000-05421,Add 19' x 21'(irr) to detached garage.Convert 5' x 5' portion of (e) garage to half bathroom.
387,15014-20000-01338,Eliminate one kitchen from one unit to convert (e) duplex into SFD to create 4-bedrooms and 4-bathrooms.Add irr shape 11'x17' laundry room.
388,15010-20000-00456,"TRACT NEW 2-STORY SFD/ GAR.PLAN-3A. "" plan check fee paid under 15010-20000-00106"""
389,13016-10000-25941,"INTERIOR REMODEL OF EXISTING 1-STORY DUPLEX TO CONVERT KITCHENS TO BEDROOMS AND EXISTING DINING ROOM TO KITCHEN. REPLACE 10 WINDOWS, 2 ALTERED. REMODEL EXISTING BATHROOMS AND UPGRADE ELECTRICAL SERVICE PANEL"
390,14016-10000-00131,INTERIOR AND EXTERIOR ALTERATIONS. CONVERT EXISTING DEN TO BEDROOM AND CLOSET. CONVERT EXISTING BATHROOM AND CLOSET TO (2) BEDROOM.
391,16014-20001-02165,"SUPPLEMENTAL TO PERMIT 16014-20000-02165 TO CONVERT 5'3"" x 6'1"" PORTION OF COVERED PATIO TO EXPAND BATHROOM. ALL WORK PER ENGINEERING."
392,16016-10000-26348,CONVERT EXISTING DINING ROOM TO A BEDROOM IN UNIT 602 AND CONVERT OF EXISTING LIVING ROOM TO A BEDROOM UNIT 600. ALL CONSTRUCTION PER WFPP. INTERIOR REMODELING ONLY. ONE NEW OPEN COMPACT PROVIDED ON SITE.
393,13016-20000-04868,"INTERIOR REMODEL TO (E) SFD - CONVERT (E) LAUNDRY TO NEW BATHROOM, RE-ROOF W/ CLASS ""A"" MATERIAL (LESS THAN 6 LBS/SF)"
394,16016-20000-03282,"SUPPLEMENTAL TO 16016-20000-01120 TO ""CONVERT EXIST. 3'x3' WATER HEATER CLOSET TO LAUNDRY ROOM."" WORK TO BE DONE AT 10553 W CAMARILLO ST."
395,14016-20001-06889,Supplemental permit to revise (E)floor plan; including converting (E)portion of rec. room into pool shower with exterior access only.  No access between pool shower and rec. room/bathroom.
396,16016-20000-21492,REMOVE (E) NON BEARING INTERIOR WALL BETWEEN (E) BEDROOMS TO CONVERT (E) BEDROOM TO A CLOSET AND A FULL BATHROOM.
397,15014-20000-02028,"ENCLOSE (E) FRONT PORCH (IRR 29'-9"" X 8') TO CONVERT INTO (N) 1/2 BATHROOM, (N) PANTRY,  ENLARGE (E) MASTER BEDROOM & LIVING ROOM; INTERIOR REMODELING PER WFPP"
398,14016-20000-17549,Convert existing duplex into one SFD. Remove one kitchen and convert to dining area. Create 3 interior openings.  Replace one windows same size and same location at new dining room. Remove and replace existing door with window at new bathroom. 3 - bedrms total
399,13014-10003-03597,SUPPLEMENTAL FOR FLOOR PLAN CHANGES ON 2ND FLOOR.  <PERMIT FEES PAID UNDER 13014-30000-03597>
400,13010-20001-02932,Supplemental permit to convert (E)20' x 19' irreg. shaped garage into sales office and convert (E)duplex to model homes.  Unit #1 is Plan A with sales office(Standard Plan #639).  Unit #2 is Plan C(Standard plan #640)
401,15016-70000-08337,CONVERT THE EXISTING SFD INTO A DUPLEX.
402,14014-20000-02718,CONVERT THE UNDER FLOOR AREA (568sqft) TO 1ST STORY BEDROOM W/ FULL BATH AND LAUNDRY ROOM. MAKING A 2 STORY SFD W/ ATT GARAGE
403,17043-20000-00342,"NEW 13D SYSTEM FOR AN ACCESSORY BUILDING. 1-1/2 INCH DOMESTIC METER, NO BACKFLOW"
404,13010-20003-00477,Supplemental permit to change address and update legal description.
405,17016-20000-07680,"CONVERT  (E) 20'0"" X 21'0"" (420 SQ. FT. ) GARAGE INTO A (N) ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1096 TO CREATE  ONE BEDROOM, ONE BATHROOM, KITCHEN AND LIVING/DINING ROOM PER WFPP."
406,17014-20000-03317,"ADD 13'5"" x 17'10"" ATTACHED TRELLIS AND CONVERT WINDOW TO  FRENCH DOOR (EXISTING HEADER TO REMAIN)."
407,13020-10003-02631,"SUPPLEMENTAL TO 13020-10002-02631, TO ADD BAJA SHELF AND UPDATE STRUCTURAL DETAILS TO THE POOL SHELL."
408,16014-20000-01059,"CONVERT 19'-11""  X  23'-5""  (E) GARAGE TO MASTER BEDROOM AND MASTER BATHROOM AND ADD 7'-10"" X 2'-6"" TO ENLARGE MASTER BEDROOM; 20'-11"" X 21' ADDITION OF ATTACHED GARAGE; 13'-9"" X 19'-11"" ADDITION TO ENLARGE (E) KITCHEN; 5'-4"" X 2'-3"" TO ENLARAGE LIVING ROOM; INTERIOR REMODEL;"
409,13014-30005-05310,Supplimental permit to #13014-30000-05310  to convert portion of crawl space in new storage area at first level.
410,12016-70000-22857,CONVERT (E) SFD INTO DUPLEX; COMPLY WITH DEPARTMENT ORDER effective date 03/28/2011. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE.
411,15016-10000-03484,INTERIOR ALTERATION TOCONSTRUCT NON-BEARING WALL TO CONVERT LIVING ROOM TO A RECREATION ROOM IN AN (E) 2-STORY SINGLE FAMILY DWELLING.
412,16014-20000-02864,"CONVERT (E) ATT. GARAGE TO (2) BEDROOMS, FULL BATHROOM, AND STORAGE (W/ EXTERIOR ACCESS), AND ADD (N) 18'-0"" X 18'-0"" ATTACHED 2-CAR CARPORT.  ALL WORK IS PER WFPP AND CITY STANDARDS."
413,13014-10000-02107,FIRST FLOOR - CONVERT STORAGE TO LAUNDRY  86 SQ; BASEMENT FLOOR - CONVERT STORAGE TO LIVING SPACE  396 SQ
414,14010-10000-02198,"NEW BASEMENT GARAGE (BELOW), ACCESSORY LIVING QUARTERS (ABOVE GARAGE) INCLUSIVE OF OFFICE, LOUNGE, GYM, FULL BATH, POWDER AND FOOT DECK. 1 of 2"
415,18019-10000-01843,"DEMOLITION OF EXISTING SFD AND ACCESSORY STRUCTURES (GARAGE, POOL HOUSE, ACCESSORY LIVING QUARTERS)"
416,17014-20000-01298,"ADDITION OF 35' X 14'6"" TO (E) DETACHED GARAGE FOR NEW ACCESSORY DWELLING UNIT PER AB 2299 AND SB 1069. ALL WORK PER WFPP."
417,19043-20000-01090,"NEW 13D SYSTEM FOR AN ADU. EXISTING 1 INCH METER, NO BACKFLOW. 1 INCH UNDERGROUND"
418,17014-20000-01015,"Convert portion of exist. carport to closet, add irr. 20'-3"" x 16'-0"" & convert remainder of carport for new garage, irr. 8'-9"" x 9'-0"" closet addition, remodel (2) bathrooms, remodel (3) exist. bedrooms for (2) new bedrooms, 5' x 6' addition to expand living room, remove wall between kitchen & living room, remodel kitchen, convert portion of living room to dining room, convert exist. dining room & storage area to bedroom, bathroom & closet. All work per design."
419,13016-20000-19573,"CONVERT 15'9"" X 22'3"" PORTION OF (E) DETACHED GARAGE TO REC. ROOM.(See comments).""Comply with Department order effective date 9/11/2013"""
420,12014-20002-03175,SUPPL. TO PERMIT # 12014-20000-03175 TO CONVERT EXISTING CLOSET SPACE INTO POWDER ROOM (1/2 BATHROOM) AND PROVIDE STRUCTURAL PLANTFORM FOR FUTURE HVAC UNIT.
421,16010-20000-03481,NEW (14.67' X 10') DETACHED ACCESSORY STORAGE ROOM W/ (6'X14') PATIO TRELLIS COMPLY WITH DEPARTMENT ORDER effective date 07/15/2015. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE
422,14014-20000-00717,"ADD IRREGULAR 10'-10"" X 16'-3"" BATHROOM, CONVERT (E) STUDIO TO (N) MASTER BEDROOM, CONVERT (E) POWDER ROOM TO (N) LAUNDRY ROOM. ALL WORK PER ENGINEERING."
423,13016-20000-02290,Convert bathroom into closet.
424,15047-20000-00884,"RENOVATE (E) POOL, INCLUDING INSTALLING ALL NEW PVC, PLUMBING AND UPGRADE THE (E) POOL LIGHT AND JUNCTION BOX, REPLASTER  AND INSTALL NEW POOL EQUIPT."
425,14016-10000-01718,INTERIOR REMODEL OF EXISTING 1-STORY SINGLE FAMILY DWELLING TO CONVERT DINING ROOM TO BEDROOM.  REMODEL BATH AND KITCHEN.  REPLACE 11 WINDOWS NEW STUCCO AND DRYWALL.  CREATE 2 BEDROOM 1 BATHROOM SFD.COMPLY WITH DEPARTMENT ORDER effective date 11/17/2006. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE.
426,14016-20000-18299,REMOVE (E) BEARING WALLS TO CONVERT (E) BEDROOM TO DINING ROOM PER ENGINEERING.
427,14014-10000-02864,CONVERTING ATTIC INTO HABITABLE SPACE IN EXISTING SINGLE FAMILY DWELLING AND INTERIOR REMODEL.
428,17016-30000-04402,Remodel of accessory living quarters.
429,15014-70000-01184,CONVERT EXISTING RECREATION ROOM (539.5 S.F) TO SECOND SINGLE FAMILY DWELLING (ADDITION 558.5 S.F).  [ADDING NEW 2 CAR COVERED GARAGE (441 S.F) UNDER SEPARATE PERMIT 15010-10000-01633]
430,14014-20000-03435,CONVERT (E) 415 SF SFD TO 2-CAR GARAGE AND ATTACH TO NEW ADDITION OF 1706 SF OF ADDITION PER ENGINEER.
431,16010-10001-05040,"SUPP FOR VERTICAL DESIGN CHANGE TO UNIT TYPE ""E""  <PERMIT FEES PAID UNDER 16010-10000-05040>"
432,13016-30000-15713,NON-STRUCTURAL INTERIOR REMODEL TO (1) BATHROOM; CONVERT PORTION OF (E) HALLWAY TO 1/2 BATH; REPLACE WINDOW IN (E) BATHROOM
433,16016-20000-26928,"CONVERT THE (E) FAMILY ROOM INTO A (N) BEDROOM AND BATHROOM. RAISE ROOF HEIGHT AT FAMILY ROOM BY 1'0"". ALL WORK PER WFPP"
434,16014-10000-03075,CONSTRUCT NEW 2 CAR GARAGE ADDITION AND CONVERT EXISTING GARAGE TO STORAGE ROOM FOR HOUSEHOLD STORAGE ACCESSORY TO THE SINGLE FAMILY DWELLING USE ONLY.
435,15016-20000-13780,CONVERT  38' X 33' IRREGULAR SHAPED RECREATION ROOM AND STORAGE BUILDING TO SECOND DWELLING UNIT; REMOVE ATTACHED CARPORT  COMPLY WITH DEPARTMENT ORDER effective date 05/13/2015. PERMIT WILL EXPIRE 30 DAYS FROM ISSUANCE DATE
436,13014-20000-04719,"Convert (e) 25'6""x19'6"" (499 s.f) second story deck into a one bedroom and living room."
437,16010-10001-04009,convert  parking  space  into laundry room
438,14010-10000-02270,"Two story accessory building with garage on 1st floor and storage on 2nd floor for Unit 9 ""Small lot subdivision pursuant to Tentative Tract Map No. / Preliminary Parcel Map No. VTT-72431-SL-M1. A certificate of occupancy (temporary or final) shall not be issued until after the final map has been recorded."""
439,17043-10000-04166,"NFPA 13D SYSTEM FOR A NEW  ACCESSORY DWELLING UNIT. EXISITING 1"" METER, NO BACKFLOW"
440,14014-70000-01853,CONVERT DUPLEX TO SINGLE FAMILY DWELLING AND STORAGE ADDITION ( 14' X 16') TO REAR OF BUILDING. CONVERT (E) CLOSET TO FULL BATHROOM. ALL WORK PER WFPP.
441,15014-20001-03833,SUPPLEMENTAL TO 15014-20000-03833: TO CONVERT 106SF ATTACHED TRELLIS TO COVERED PATIO CORRECT STRUCTURAL INVENTORY (SEE COMMENTS)
442,13016-30000-17971,"NON-STRUCTURAL INTERIOR REMODEL TO (E) ONE-STORY SFD: CONVERT (E) 1/2 BATH & CLOSET TO FULL BATH, RELOCATE BEDROOM DOOR"
443,14014-20000-04496,"CONVERT 2-CAR GARAGE TO A RECREATION ROOM AND STORAGE WITH EXTERNAL ACCESS ONLY.  ADD 6'11""X18'6"" FOR HALF BATHROOM AND WETBAR AREA TO THE REC. ROOM.   ALL WORK PER ENGR'S DETAILS. (new carport is under permit # 14010-20k-03643)"
444,17016-20000-25545,CONVERT (E) 3/4 BTHRM TO FULL BATHROOM  IN (E) SFD AND REMODEL WITH WINDOW RELOCATION.
445,15016-20000-16502,"CONVERT PART OF KITCHEN AREA TO ENLARGE ADJACENT BATHROOM WITH NEW SHOWER.  REDUCE SIZE OF KITCHEN WINDOW TO BE (N) BATHROOM WINDOW (DUAL GLAZING, SAME LOCATION, EXISTING HEADER & CERTIFIED BY NFRC).  ALL WORKS ARE PER WFPP DETAILS."
446,17016-20000-20955,NON-STRUCTURAL REMODEL TO CONVERT (E) HALLWAY CLOSET INTO FULL BATHROOM.
447,14014-20000-02088,"REMODEL (E) KITCHEN AND BATH. CONVERT 27'10""X33'2"" PORTION OF (E) UNDERFLOOR TO A NEW FAMILY ROOM, DEN, BEDROOM  AND BATHROOM.   The permit expired 30-days from issuance date"
448,15019-10000-04395,DEMO accessory garage and storage building.  Handwreck Only.
449,18016-20000-16980,"INTERIOR REMODEL, TO CONVERT POR. OF FAMILY ROOM AT 1ST FLOOR INTO (N) BEDROOM AND REMOVE WALLS BETWEEN FAMILY ROOM/CORRIDOR AND LIVING ROOM AND REPLACE WITH BEAM/POSTS RE-ROOF WITH CLASS A OR B ROOF COVERING MATERIAL WEIGHING LESS THAN 6 POUNDS PER SQ. FT. OVER EXISTING SOLID SHEATHING 22 SQUARES. ALL WORK PER ENGINEERING."
450,16016-20000-10845,"CONVERT (E) ATTACHED GARAGE TO FAMILY ROOM, PANTRY, AND BATHROOM AND RE-ROOF PER ENG."
451,13014-40000-00058,CONVERT GARAGE TO 2ND DWELLING UNIT PER ZA MEMO. #120. ADD NEW ATTACHED CARPORT AS PER LA CITY STANDARD PLAN.
452,14010-20001-03378,"SUPPLEMENTAL TO ORIGINAL PERMIT #: 14010-20000-03378 TO CONVERT PORTION OF THE (E) LAUNDRY TO A BATHROOM AND REMODEL THE (E) BATHROOM/CLOSET ON THE SECOND FLOOR, CHANGE FROM OWNER/BUILDING TO CONTRACTOR."
453,15016-10000-14711,CONVERT PORTION OF BEDROOM INTO BATHROOM
454,12014-10000-02840,"ADDITION   OF   PORCH  CONVERTED  TO   EXTENDED   LIVING  ROOM ( 19.6' X  6'6"") AND    ADDITION TO  SFD  (9'  X   36.9') IRREGULAR ADDITION  CONSISTS OF   ENLARGING    BEDROOM    BATHRROM  AND  DEN"
455,12014-20000-03552,ADD NEW 12'6 X 15' ( 385 SF ) DECK AND CONVERT (E) UNDER FLOOR ARE A TO HABITABLE SPACE TO (E) SFD W/ ATTACHED 2-CAR GARAGE
456,14016-20000-16156,INTERIOR REMODEL TO CONVERT (E) ROOM WALKING CLOSET TO A BATHROOM AND ADD CLOSET AT SECOND FLOOR OF (E) TWO STORY DWELLING.
